pos	5pC>T
1	0.0224538667417946
2	0.0303455276408756
3	0.0191964184774007
4	0.0213434610624408
5	0.0209955238620477
6	0.0321792479426493
7	0.0333312282917588
8	0.0287313299825331
9	0.0295108523400909
10	0.0316946627626239
11	0.0246655709263571
12	0.025577252714012
13	0.0283215980869334
14	0.0282315832560827
15	0.0274792058914655
16	0.0286872916741875
17	0.0273521253013216
18	0.026453874984887
19	0.0272408904184288
20	0.0278983933999132
21	0.0296381693506743
22	0.027974826294154
23	0.0291665140582842
24	0.0279525920121458
25	0.0294952486733309
