Sample	Passed Filter	Low Quality	Too Many N	Too short
Tzo-AMvi_039_Ex1_L4_clmp.r1r2_fastp	6481138.0	0.0	0.0	306526.0
Tzo-AMvi_040_Ex1_L4_clmp.r1r2_fastp	7818942.0	0.0	0.0	380686.0
Tzo-AMvi_041_Ex1_L4_clmp.r1r2_fastp	6898784.0	0.0	0.0	321206.0
Tzo-AMvi_042_Ex1_L4_clmp.r1r2_fastp	5613020.0	0.0	0.0	312794.0
Tzo-AMvi_043_Ex1_L4_clmp.r1r2_fastp	7143986.0	0.0	0.0	324038.0
Tzo-AMvi_044_Ex1_L4_clmp.r1r2_fastp	6072568.0	0.0	0.0	261684.0
Tzo-AMvi_045_Ex1_L4_clmp.r1r2_fastp	5352534.0	0.0	0.0	250164.0
Tzo-AMvi_046_Ex1_L4_clmp.r1r2_fastp	4540576.0	0.0	0.0	212044.0
Tzo-AMvi_047_Ex1_L4_clmp.r1r2_fastp	7478980.0	0.0	0.0	347628.0
Tzo-AMvi_048_Ex1_L4_clmp.r1r2_fastp	4233326.0	0.0	0.0	215318.0
Tzo-CMvi_006-Ex1_L4_clmp.r1r2_fastp	4682322.0	0.0	0.0	108380.0
Tzo-CMvi_007-Ex1_L4_clmp.r1r2_fastp	4431470.0	0.0	0.0	99864.0
Tzo-CMvi_011-Ex1_L4_clmp.r1r2_fastp	3674760.0	0.0	0.0	82136.0
Tzo-CMvi_012-Ex1_L4_clmp.r1r2_fastp	5320706.0	0.0	0.0	108640.0
Tzo-CMvi_013-Ex1_L4_clmp.r1r2_fastp	6394954.0	0.0	0.0	139346.0
Tzo-CMvi_015-Ex1_L4_clmp.r1r2_fastp	4841890.0	0.0	0.0	113300.0
Tzo-CMvi_016-Ex1_L4_clmp.r1r2_fastp	8798844.0	0.0	0.0	178110.0
Tzo-CMvi_018-Ex1_L4_clmp.r1r2_fastp	2179808.0	0.0	0.0	52628.0
Tzo-CMvi_020-Ex1_L4_clmp.r1r2_fastp	5091756.0	0.0	0.0	110708.0
Tzo-CMvi_027-Ex1_L4_clmp.r1r2_fastp	2896906.0	0.0	0.0	70664.0
Tzo-CMvi_029-Ex1_L4_clmp.r1r2_fastp	4391156.0	0.0	0.0	99520.0
Tzo-CMvi_030-Ex1_L4_clmp.r1r2_fastp	3288328.0	0.0	0.0	77406.0
Tzo-CMvi_031-Ex1_L4_clmp.r1r2_fastp	1103910.0	0.0	0.0	27160.0
Tzo-CMvi_033-Ex1_L4_clmp.r1r2_fastp	2736198.0	0.0	0.0	66850.0
Tzo-CMvi_035-Ex1_L4_clmp.r1r2_fastp	7366230.0	0.0	0.0	164080.0
Tzo-CMvi_038-Ex1_L4_clmp.r1r2_fastp	5302414.0	0.0	0.0	124666.0
Tzo-CMvi_040-Ex1_L4_clmp.r1r2_fastp	5980900.0	0.0	0.0	123446.0
Tzo-CMvi_041-Ex1_L4_clmp.r1r2_fastp	6315698.0	0.0	0.0	124896.0
Tzo-CMvi_042-Ex1_L4_clmp.r1r2_fastp	2952368.0	0.0	0.0	73494.0
Tzo-CMvi_044-Ex1_L4_clmp.r1r2_fastp	2651372.0	0.0	0.0	58770.0
Tzo-CMvi_045-Ex1_L4_clmp.r1r2_fastp	2372788.0	0.0	0.0	54058.0
Tzo-CMvi_046-Ex1_L4_clmp.r1r2_fastp	5355672.0	0.0	0.0	127290.0
Tzo-CMvi_047-Ex1_L4_clmp.r1r2_fastp	6754538.0	0.0	0.0	144598.0
Tzo-CMvi_048-Ex1_L4_clmp.r1r2_fastp	7981678.0	0.0	0.0	179758.0
Tzo-CMvi_049-Ex1_L4_clmp.r1r2_fastp	4069128.0	0.0	0.0	87752.0
Tzo-CMvi_050-Ex1_L4_clmp.r1r2_fastp	3306864.0	0.0	0.0	74602.0
Tzo-CMvi_051-Ex1_L4_clmp.r1r2_fastp	8244794.0	0.0	0.0	194648.0
Tzo-CMvi_052-Ex1_L4_clmp.r1r2_fastp	7630064.0	0.0	0.0	160926.0
Tzo-CMvi_053-Ex1_L4_clmp.r1r2_fastp	1216804.0	0.0	0.0	28320.0
Tzo-CMvi_054-Ex1_L4_clmp.r1r2_fastp	5584876.0	0.0	0.0	125448.0
Tzo-CMvi_057-Ex1_L4_clmp.r1r2_fastp	6309896.0	0.0	0.0	132854.0
Tzo-CMvi_058-Ex1_L4_clmp.r1r2_fastp	2793756.0	0.0	0.0	65510.0
Tzo-CMvi_061-Ex1_L4_clmp.r1r2_fastp	3531102.0	0.0	0.0	72202.0
Tzo-CMvi_063-Ex1_L4_clmp.r1r2_fastp	10006158.0	0.0	0.0	214498.0
Tzo-CMvi_064-Ex1_L4_clmp.r1r2_fastp	4316450.0	0.0	0.0	96204.0
Tzo-CMvi_065-Ex1_L4_clmp.r1r2_fastp	7471896.0	0.0	0.0	157064.0
Tzo-CMvi_066-Ex1_L4_clmp.r1r2_fastp	4324748.0	0.0	0.0	96816.0
Tzo-CMvi_067-Ex1_L4_clmp.r1r2_fastp	6774058.0	0.0	0.0	165602.0
Tzo-CMvi_068-Ex1_L4_clmp.r1r2_fastp	7672474.0	0.0	0.0	181830.0
Tzo-CMvi_069-Ex1_L4_clmp.r1r2_fastp	8809878.0	0.0	0.0	179060.0
Tzo-CMvi_070-Ex1_L4_clmp.r1r2_fastp	4507638.0	0.0	0.0	107198.0
Tzo-CMvi_075-Ex1_L4_clmp.r1r2_fastp	3659736.0	0.0	0.0	84138.0
Tzo-CMvi_076-Ex1_L4_clmp.r1r2_fastp	3810872.0	0.0	0.0	84734.0
Tzo-CMvi_077-Ex1_L4_clmp.r1r2_fastp	5643854.0	0.0	0.0	137208.0
Tzo-CMvi_078-Ex1_L4_clmp.r1r2_fastp	1467940.0	0.0	0.0	34812.0
Tzo-CMvi_079-Ex1_L4_clmp.r1r2_fastp	5477736.0	0.0	0.0	120000.0
Tzo-CMvi_081-Ex1_L4_clmp.r1r2_fastp	481714.0	0.0	0.0	9934.0
Tzo-CMvi_082-Ex1_L4_clmp.r1r2_fastp	5714204.0	0.0	0.0	140290.0
Tzo-CMvi_083-Ex1_L4_clmp.r1r2_fastp	10526832.0	0.0	0.0	209474.0
Tzo-CMvi_087-Ex1_L4_clmp.r1r2_fastp	3427326.0	0.0	0.0	76720.0
Tzo-CMvi_088-Ex1_L4_clmp.r1r2_fastp	4518316.0	0.0	0.0	91256.0
Tzo-CMvi_089-Ex1_L4_clmp.r1r2_fastp	2297698.0	0.0	0.0	49626.0
Tzo-CMvi_090-Ex1_L4_clmp.r1r2_fastp	8042932.0	0.0	0.0	175664.0
Tzo-CMvi_091-Ex1_L4_clmp.r1r2_fastp	4804964.0	0.0	0.0	110012.0
Tzo-CMvi_094-Ex1_L4_clmp.r1r2_fastp	3727768.0	0.0	0.0	83132.0
