"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0162137406913444,0.0123283437310031,0.0633721870828195,0.227766915787651,0.80918213121676,-154561.482035611
"Std.",3.44074551418257e-05,0.000119748275929186,0.000365256164605038,0.00370002677123617,0.00201578682800381,1.56884528888707
"Acceptance ratio",0.14746,0.19142,0.11948,0.15472,0.16252,0.57196
"0%",0.0160807658235727,0.0118487922655383,0.0621839868738748,0.21446027445294,0.801955677976284,-154573.609538224
"2.5%",0.0161455272194033,0.0120852875103777,0.0626592344705956,0.220237949568691,0.805229194522086,-154565.345615292
"5%",0.0161565372484317,0.0121237230030514,0.0627747891393907,0.221577939500793,0.805789006189,-154564.466532515
"7.5%",0.0161629628321714,0.0121547893085348,0.0628420765789326,0.22248020401093,0.806218422871282,-154563.969068484
"10%",0.0161680785249283,0.0121775912122262,0.0628984724366269,0.223090827739698,0.806524054770705,-154563.610549596
"12.5%",0.016172838220468,0.0121937953076643,0.0629420828551581,0.223575340055518,0.806812625762692,-154563.317466917
"15%",0.0161775046742175,0.0122087981086805,0.0629818084808699,0.224043021452976,0.807062269780268,-154563.055326962
"17.5%",0.0161814957615992,0.012220398709217,0.0630264223973972,0.224367013878136,0.807261852295498,-154562.820678059
"20%",0.0161853775742382,0.0122321997468293,0.0630607472916987,0.224712313377732,0.807505028670003,-154562.626466755
"22.5%",0.0161884233773064,0.0122433436770304,0.0630904510589472,0.225035459044508,0.807671352755965,-154562.460637242
"25%",0.0161906025576483,0.0122527839551191,0.0631257862486961,0.225327950391879,0.807844660131419,-154562.293660406
"27.5%",0.0161933555440999,0.012260182090831,0.0631486108593561,0.225613693663434,0.807980665918552,-154562.149663287
"30%",0.0161961911377734,0.0122686745959918,0.0631776546019142,0.225863011732091,0.808130437905031,-154562.02001422
"32.5%",0.0161984187995025,0.0122773513831142,0.0632044134039181,0.226152645186483,0.808270288742736,-154561.901916795
"35%",0.0162009617821711,0.0122859578886779,0.0632302025425499,0.226433039551084,0.80841745156852,-154561.782890249
"37.5%",0.0162029993982069,0.0122942217627198,0.0632552013597188,0.22665367157961,0.80857171615124,-154561.664859777
"40%",0.0162047724229211,0.0123020400521941,0.0632783032408228,0.226905029985452,0.808703973930891,-154561.556391364
"42.5%",0.0162068129834908,0.0123092568165688,0.0632980115300096,0.227125720552768,0.808805455830315,-154561.45361395
"45%",0.0162089204007685,0.0123158523802525,0.0633239880054701,0.227377344620132,0.80894215564366,-154561.355503183
"47.5%",0.0162115689998207,0.0123225447294382,0.0633469922562891,0.227600569369693,0.809050908401328,-154561.263041691
"50%",0.0162137847522094,0.0123312262172971,0.0633745234940507,0.227833018425428,0.809161726638636,-154561.16830907
"52.5%",0.0162161983877785,0.0123379739502561,0.0633951107058867,0.228056140923161,0.809286946649534,-154561.085651468
"55%",0.0162182011102348,0.0123463609549465,0.0634221062018502,0.228264051051268,0.809432883818565,-154560.996102753
"57.5%",0.0162202387436974,0.0123536245612695,0.0634450524864771,0.228512426397792,0.809558983066303,-154560.904160544
"60%",0.0162225546932317,0.0123604629362424,0.0634687821479119,0.228731833810502,0.809664318585071,-154560.822230678
"62.5%",0.0162245180978848,0.0123694526587445,0.0634974526063886,0.228924626445777,0.809794451889632,-154560.737262172
"65%",0.0162269905955316,0.0123771034442517,0.0635200817532344,0.229182771844896,0.809943032439343,-154560.65632793
"67.5%",0.0162291061612145,0.012384119866513,0.06354581453202,0.229453442612027,0.810095321991584,-154560.572093753
"70%",0.0162314198561366,0.012391245409574,0.0635711663392997,0.229743676239843,0.810258716338246,-154560.490633881
"72.5%",0.0162339376888862,0.0124006045127886,0.0635978068395625,0.229975186772353,0.810399537918039,-154560.409607572
"75%",0.0162370244564427,0.0124074998681921,0.0636316763254594,0.230233648202863,0.81054948274092,-154560.325020726
"77.5%",0.0162399772724693,0.0124172495407846,0.0636589706240772,0.230507740102777,0.810724349047154,-154560.242063012
"80%",0.016242798571594,0.0124266611142928,0.0636854651765913,0.230785120198348,0.810892518350756,-154560.157413498
"82.5%",0.0162461651451131,0.0124373054341592,0.0637143056449128,0.231128561323562,0.811087009489409,-154560.070449651
"85%",0.0162497833373826,0.0124487631657209,0.0637486256636083,0.231503908978674,0.811327233107381,-154559.979848185
"87.5%",0.0162546097234384,0.012462542849839,0.0637989779467751,0.231970518614302,0.811547309390689,-154559.882040641
"90%",0.0162592573745335,0.0124763199300317,0.063830902122087,0.232428728241013,0.81183482720684,-154559.776303258
"92.5%",0.0162643222264406,0.0124924805687638,0.0638906970166394,0.232998057409133,0.81215663545389,-154559.663132396
"95%",0.0162717197964448,0.0125188115117917,0.063964060788409,0.233778319647896,0.812546632592536,-154559.544201283
"97.5%",0.0162803673394099,0.0125591987949743,0.0640762097264046,0.23502586376578,0.813043463305102,-154559.391360465
"100%",0.0163355064641197,0.0127949541066556,0.0650319903605939,0.244440122887735,0.817330878659058,-154558.996626986
