"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0494013137433784,0.0308055021409578,0.0682600288004758,0.831654446859644,0.618404077664717,-19037.160721176
"Std.",0.000152936815801447,0.000158129054417747,0.0390837396446357,0.0583422119105677,0.00236902594158429,1.75428805779751
"Acceptance ratio",0.1777,0.16914,0.21176,0.2375,0.2119,0.6774
"0%",0.0488450651155151,0.0302415308088076,0.0384763661542066,0.606155183919669,0.610143272396914,-19048.7095817677
"2.5%",0.0491031179711957,0.0305011128622618,0.0451917808574461,0.726094899656378,0.613843996511485,-19041.502058325
"5%",0.0491508497026525,0.0305450043750913,0.0470254402350303,0.742954407058842,0.614502136871912,-19040.5967914531
"7.5%",0.0491811326713024,0.0305732320784955,0.0482720088482441,0.75333305287877,0.614993857981968,-19040.0152327216
"10%",0.0492071053327686,0.0305997954035464,0.0492120521325,0.761085322497752,0.615371689206582,-19039.5966878276
"12.5%",0.0492251609098762,0.0306226217208021,0.0500000185464885,0.767289018270608,0.615640168982335,-19039.2336734518
"15%",0.0492424089214954,0.0306423897893419,0.0507258117144806,0.773898169377082,0.61593717135637,-19038.935710007
"17.5%",0.0492590912871575,0.030656870820441,0.0514846651674046,0.778689497645046,0.616216535316232,-19038.6642710896
"20%",0.0492733126613723,0.0306718375245025,0.0522293733813685,0.783606668223764,0.616435581109744,-19038.4457404813
"22.5%",0.0492851815485857,0.030685400367251,0.0527548127718276,0.78765693306246,0.616626662231222,-19038.2318041494
"25%",0.0492982719592246,0.030697039369423,0.053435621786793,0.792377577681061,0.616797111362538,-19038.0464998023
"27.5%",0.0493089151649523,0.0307098181096515,0.0541086861547727,0.796188941920926,0.616985339378805,-19037.8841956139
"30%",0.0493201680204051,0.0307225969223659,0.0547539327985888,0.799880945026664,0.61713048237595,-19037.7313643348
"32.5%",0.0493302309609095,0.030734460051356,0.0554083429131753,0.803562564479254,0.617330204127043,-19037.5908965276
"35%",0.0493411835356492,0.0307456644313946,0.0560379158261114,0.807504837648785,0.617475232982075,-19037.4581632773
"37.5%",0.0493531568299269,0.0307552267151955,0.0567139087108305,0.810893099080609,0.617651530609,-19037.3286618404
"40%",0.0493629309412468,0.0307669362214791,0.0572772678768584,0.813797996280091,0.617792736672461,-19037.2102792903
"42.5%",0.04937278585097,0.0307769931703187,0.0579631122656803,0.816942730131148,0.617945765753277,-19037.0933458986
"45%",0.0493811627525777,0.0307872050439036,0.0585397940339761,0.820578466015942,0.618095612800823,-19036.9810605685
"47.5%",0.049392869232118,0.0307976351673619,0.0590894441907629,0.823554847918515,0.61823707244074,-19036.8778733339
"50%",0.0494029386664414,0.0308072326687376,0.059762762904999,0.827069868942387,0.618373392953602,-19036.7705357057
"52.5%",0.04941084354623,0.0308164741809082,0.0605091477278999,0.8304219668415,0.618518918855491,-19036.6704783064
"55%",0.049419331108349,0.0308272261476029,0.0611804674513557,0.834276323019072,0.618683691867006,-19036.578161899
"57.5%",0.0494296995105701,0.0308352173779016,0.0619540469384837,0.838532277313567,0.618828896268311,-19036.4924916969
"60%",0.0494378325831576,0.0308443503740624,0.0626647605773543,0.842530230035253,0.618970053524298,-19036.3963746374
"62.5%",0.049448677691272,0.0308553539075692,0.0633678293151044,0.846352609469554,0.619128905235752,-19036.3038409283
"65%",0.049458798332624,0.0308656604463331,0.0643055255760226,0.849633951958526,0.619289977714981,-19036.2190392731
"67.5%",0.0494710653691142,0.0308763270757625,0.0653426004459366,0.85406975086129,0.619450116905693,-19036.1323534185
"70%",0.0494807193289712,0.0308865279067456,0.0663986465027111,0.858559567541684,0.619616964975566,-19036.0455344673
"72.5%",0.0494934325617283,0.0309004247223012,0.0675239010242351,0.862688464331002,0.619787548271176,-19035.9580661225
"75%",0.0495056518122794,0.0309131444135494,0.068690518520851,0.867641378398113,0.619998497888488,-19035.8695675315
"77.5%",0.0495178681199315,0.0309243788020793,0.0702190911549608,0.87175004057557,0.620204278546525,-19035.7842262483
"80%",0.0495316211767774,0.030936998875934,0.0717835384880255,0.877176336505836,0.620437458118016,-19035.6888841961
"82.5%",0.049542771147318,0.0309505693986502,0.0736404913694414,0.882959527946167,0.620657789294112,-19035.5964026367
"85%",0.0495579530404155,0.0309664206056891,0.0761417099824386,0.889410577157871,0.620904499188236,-19035.5016598439
"87.5%",0.0495761145478736,0.0309857189511387,0.0796040089837254,0.897403221244703,0.621180758246956,-19035.397615795
"90%",0.0495981475319913,0.0310053229969712,0.0837822399689797,0.907484564088691,0.621529400899307,-19035.2875508918
"92.5%",0.0496215323822477,0.0310332034014974,0.0909733322503088,0.918813447566509,0.621868634540314,-19035.1743296583
"95%",0.049655464815551,0.0310675704658442,0.108081128525148,0.941983306574135,0.622352921900546,-19035.0495666278
"97.5%",0.0496986844647337,0.0311198500165581,0.165773748297165,0.96956995944608,0.623053396637998,-19034.8816136312
"100%",0.0499426500413209,0.0314220727007096,0.663311082900261,0.995193112999068,0.62807417329296,-19034.4605004047
