pos	5pC>T
1	0.0337492909812819
2	0.0417768882701009
3	0.025371974239396
4	0.0242064043556813
5	0.0228791729035402
6	0.032470645664624
7	0.0310798946444249
8	0.0299215533454194
9	0.0284777761011351
10	0.0281973644931554
11	0.0265682349015682
12	0.027431400798185
13	0.0263578006318478
14	0.0260391395762575
15	0.0262692935960263
16	0.0282182388415758
17	0.0272534204269505
18	0.0268204405672873
19	0.0260795863881002
20	0.0271517944233292
21	0.0286012403126867
22	0.0278935283612552
23	0.0284936851832837
24	0.0270995663733886
25	0.0276985088023846
