"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0206902590844948,0.0089553241674696,9.35357589115636e-06,0.145157650786946,0.698082149552104,-23611.5810324677
"Std.",5.83675942908749e-05,9.78058060162459e-05,9.31560070047932e-06,0.0059196975957941,0.00236805429471344,1.7157209372167
"Acceptance ratio",0.128,0.13662,0.10456,0.25782,0.20324,0.59732
"0%",0.0204908246304301,0.00858720780663727,4.13697722449367e-09,0.125172254643152,0.688881720284775,-23624.2919221905
"2.5%",0.0205757569268431,0.00876886364608827,2.23331265399008e-07,0.134011300148943,0.693440196115961,-23615.7873889311
"5%",0.0205952789581914,0.00879822335009719,4.61284119754868e-07,0.135630500426599,0.694178937426149,-23614.84235964
"7.5%",0.0206068802427452,0.00881533746579361,6.97445356086275e-07,0.136673006516003,0.69469151293431,-23614.2768274068
"10%",0.0206145564262853,0.00883099067581791,1.00806068580671e-06,0.137638580578751,0.695054439216735,-23613.8735151215
"12.5%",0.0206232296269495,0.00884196936829019,1.24928611035458e-06,0.138424921612349,0.695354774092807,-23613.5583339445
"15%",0.0206289172925514,0.00885194479118352,1.54453149695453e-06,0.138963491127086,0.695623168614098,-23613.292866131
"17.5%",0.0206350912832586,0.00886242225885057,1.7880547553553e-06,0.139527067361681,0.695858725169681,-23613.0473839702
"20%",0.0206416922374037,0.00887343202352749,2.1318149037048e-06,0.139996598312256,0.696073978731549,-23612.8487666089
"22.5%",0.0206472114829912,0.00888148986475111,2.44719783945683e-06,0.140426411351239,0.696300971675648,-23612.670720174
"25%",0.0206516397199531,0.0088893122803465,2.72096672900477e-06,0.140964708347341,0.69650737647599,-23612.5056322377
"27.5%",0.0206559250308693,0.00889615838482448,3.07655357954814e-06,0.141517239838821,0.696669757219537,-23612.3414184107
"30%",0.0206602623419557,0.00890162049799722,3.2651179117337e-06,0.141983783875958,0.696836004179626,-23612.1876266321
"32.5%",0.0206639826879859,0.00890834216054318,3.54908641627684e-06,0.142373881838549,0.697011393762928,-23612.0565047084
"35%",0.0206673092167339,0.0089156092624364,3.91210856080952e-06,0.14277219850862,0.697183779755613,-23611.9292575791
"37.5%",0.0206711206946136,0.00892224903149413,4.29700186839712e-06,0.143160764292273,0.697340591793721,-23611.8172256308
"40%",0.0206749191006131,0.00892788433662703,4.72794102499958e-06,0.143543535382289,0.697488216976241,-23611.7034536784
"42.5%",0.0206786972162184,0.00893469568662613,5.14897556093004e-06,0.143962793909479,0.697637063397276,-23611.5888597795
"45%",0.020682216511008,0.00894148245879428,5.59298590709387e-06,0.144325862598397,0.697799249271475,-23611.4789698771
"47.5%",0.0206863484479733,0.00894771787111963,5.98331181972225e-06,0.144693567039478,0.697951777672072,-23611.3693818438
"50%",0.0206899080916075,0.00895369472144003,6.51420657032194e-06,0.14506233295926,0.698097403147071,-23611.2680444217
"52.5%",0.0206939910512881,0.00896063707949225,6.8640122165353e-06,0.14540908216028,0.698250408179301,-23611.1741567764
"55%",0.0206972508702976,0.00896758987115602,7.48628552360903e-06,0.14580612813863,0.698396905647756,-23611.0700300995
"57.5%",0.0207007526619886,0.00897379387802816,8.04821689618097e-06,0.146183696464322,0.698533007437072,-23610.9780514713
"60%",0.0207043611901305,0.00898056037097633,8.68830535701246e-06,0.146588888905606,0.698668855917804,-23610.8816192422
"62.5%",0.0207081556610883,0.00898730891469169,9.22432276936341e-06,0.146941318830911,0.698824414597732,-23610.7859003004
"65%",0.0207116335846788,0.00899323388500104,9.87811283929584e-06,0.147327914522369,0.698993140329372,-23610.6942443927
"67.5%",0.0207163634319893,0.00899991560604389,1.04277828734064e-05,0.147802322698257,0.699148941715331,-23610.5973541706
"70%",0.0207206558812629,0.00900658291222916,1.12828817767827e-05,0.148232526157377,0.699315296886464,-23610.5020725237
"72.5%",0.0207244665368973,0.00901394052034449,1.21922910112809e-05,0.148740466811761,0.699506269417532,-23610.4150277068
"75%",0.0207291511367168,0.00902120909671272,1.30998744911326e-05,0.149209362347146,0.699697142176146,-23610.3213920539
"77.5%",0.0207334271352057,0.00903047064072717,1.40418009641698e-05,0.149637873908045,0.699868700525126,-23610.2252094622
"80%",0.0207382845497935,0.00903892026099135,1.50693633156479e-05,0.150199845895968,0.70007485084436,-23610.1226739273
"82.5%",0.0207442944019147,0.00904679258316192,1.63530396353742e-05,0.150774063583093,0.700276494732387,-23610.0193482403
"85%",0.0207513676297097,0.00905938094006222,1.78626072256637e-05,0.151391029782639,0.700539540666522,-23609.9098739804
"87.5%",0.0207581595438245,0.00906963108890234,1.96919181937152e-05,0.152056671293947,0.700795947091332,-23609.8044801565
"90%",0.0207667109369357,0.00908049125274734,2.16910306420558e-05,0.15274440805504,0.701123765754606,-23609.6760691844
"92.5%",0.0207761195453668,0.00909475450727721,2.45771949523035e-05,0.153693569466952,0.701522798075358,-23609.5501192966
"95%",0.0207880482149898,0.00911628154241764,2.80842932758803e-05,0.15490663948822,0.701957678717453,-23609.4035490423
"97.5%",0.0208038020710471,0.00914851496934918,3.38660212343221e-05,0.157150419094243,0.702699835575523,-23609.2124266243
"100%",0.0209035805539849,0.00934375835348753,0.000103323877622523,0.171591997416675,0.70773665386474,-23608.6102838584
