"","Position","C.T","G.A"
"1",1,0.58462847973144,0.362171145724572
"2",2,0.575847604532274,0.353432698502955
"3",3,0.562825083280772,0.366723486012546
"4",4,0.549365133928066,0.385169955761695
"5",5,0.53759120628767,0.401727971048066
"6",6,0.524930540353375,0.419490190939683
"7",7,0.509779055241403,0.439368737501748
"8",8,0.497276219006567,0.454157409526353
"9",9,0.496429218003827,0.454860716525576
"10",10,0.500870748333366,0.4494702139137
"11",11,0.510628202193849,0.437170026357329
"12",12,0.522037646391196,0.421448793185599
"13",-12,0.442153369151107,0.5058085835806
"14",-11,0.451935845541561,0.498052471306769
"15",-10,0.459960971513313,0.491325899142732
"16",-9,0.463824302289756,0.488049831761357
"17",-8,0.463957241823664,0.488174534264594
"18",-7,0.455620205062796,0.495856517522433
"19",-6,0.445193952864426,0.505085801716217
"20",-5,0.432128074769754,0.51621113130753
"21",-4,0.414602355513761,0.530425986548895
"22",-3,0.394973555710243,0.546306791443307
"23",-2,0.388750597170271,0.557042792541808
"24",-1,0.410053422413675,0.559446069623815
