Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Sfa-ABas_001-Ex1-cssl	39205102.0	398754.0	640.0	18986.0	30232.0	0.0
Sfa-ABas_002-Ex1-cssl	30426290.0	375748.0	472.0	15880.0	33554.0	0.0
Sfa-ABas_003-Ex1-cssl	28405616.0	299558.0	406.0	12516.0	25010.0	0.0
Sfa-ABas_004-Ex1-cssl	30458736.0	330160.0	394.0	13820.0	26918.0	0.0
Sfa-ABas_005-Ex1-cssl	29636000.0	334444.0	410.0	13802.0	27998.0	0.0
Sfa-ABas_006-Ex1-cssl	23990904.0	261662.0	348.0	10440.0	22258.0	0.0
Sfa-ABas_007-Ex1-cssl	29373502.0	346004.0	404.0	14994.0	27896.0	0.0
Sfa-ABas_008-Ex1-cssl	30466002.0	371816.0	516.0	14814.0	31152.0	0.0
Sfa-ABas_009-Ex1-cssl	34926048.0	427516.0	482.0	15736.0	34738.0	0.0
Sfa-ABas_010-Ex1-cssl	31217010.0	328426.0	406.0	17062.0	23476.0	0.0
Sfa-ABas_013-Ex1-cssl	32455896.0	376306.0	596.0	14120.0	31150.0	0.0
Sfa-ABas_014-Ex1-cssl	19327850.0	227520.0	312.0	8670.0	18950.0	0.0
Sfa-ABas_016-Ex1-cssl	32296116.0	416334.0	444.0	16284.0	31690.0	0.0
Sfa-ABas_017-Ex1-cssl	30291260.0	347320.0	482.0	12568.0	26260.0	0.0
Sfa-ABas_018-Ex1-cssl	29856344.0	340662.0	470.0	14638.0	25884.0	0.0
Sfa-ABas_019-Ex1-cssl	26863784.0	326916.0	398.0	13322.0	26534.0	0.0
Sfa-ABas_020-Ex1-cssl	18936926.0	209030.0	260.0	8370.0	16576.0	0.0
Sfa-ABas_021-Ex1-cssl	11605924.0	133742.0	204.0	6484.0	11028.0	0.0
Sfa-ABas_022-Ex1-cssl	27883802.0	304952.0	418.0	15298.0	22836.0	0.0
Sfa-ABas_023-Ex1-cssl	23906934.0	264156.0	336.0	10740.0	24004.0	0.0
Sfa-ABas_024-Ex1-cssl	24744652.0	279852.0	382.0	11552.0	23036.0	0.0
Sfa-ABas_025-Ex1-cssl	29571150.0	343456.0	374.0	12880.0	42890.0	0.0
Sfa-ABas_026-Ex1-cssl	38702368.0	419712.0	590.0	17690.0	33204.0	0.0
Sfa-ABas_027-Ex1-cssl	32842902.0	389836.0	570.0	18300.0	29350.0	0.0
Sfa-ABas_028-Ex1-cssl	26891106.0	319800.0	506.0	13684.0	23306.0	0.0
Sfa-ABas_029-Ex1-cssl	24103238.0	277072.0	354.0	10240.0	23638.0	0.0
Sfa-ABas_030-Ex1-cssl	28174906.0	665202.0	378.0	29394.0	69574.0	0.0
Sfa-ABas_031-Ex1-cssl	26048832.0	272060.0	414.0	11572.0	21558.0	0.0
Sfa-ABas_032-Ex1-cssl	25285896.0	280510.0	340.0	11600.0	24908.0	0.0
Sfa-ABas_033-Ex1-cssl	36519126.0	392782.0	586.0	15824.0	31036.0	0.0
Sfa-ABas_034-Ex1-cssl	38107146.0	421462.0	556.0	16464.0	35138.0	0.0
Sfa-ABas_035-Ex1-cssl	27946060.0	255108.0	420.0	10256.0	19084.0	0.0
Sfa-CBas_001-Ex1-cssl	24910002.0	464272.0	430.0	9958.0	34922.0	0.0
Sfa-CBas_002-Ex1-cssl	44184128.0	862330.0	802.0	22924.0	64368.0	0.0
Sfa-CBas_003-Ex1-cssl	29164344.0	594240.0	468.0	12222.0	39638.0	0.0
Sfa-CBas_006-Ex1-cssl	16359232.0	262734.0	300.0	5410.0	11148.0	0.0
Sfa-CBas_007-Ex1-cssl	23154278.0	461662.0	380.0	10406.0	29888.0	0.0
Sfa-CBas_008-Ex1-cssl	27764328.0	527218.0	470.0	12858.0	41040.0	0.0
Sfa-CBas_009-Ex1-cssl	37158544.0	721012.0	748.0	15978.0	47260.0	0.0
Sfa-CBas_010-Ex1-cssl	35334048.0	652324.0	684.0	13798.0	40618.0	0.0
Sfa-CBas_014-Ex1-cssl	29715074.0	540052.0	476.0	11392.0	36826.0	0.0
Sfa-CBas_015-Ex1-cssl	25305046.0	452658.0	472.0	9810.0	28982.0	0.0
Sfa-CBas_016-Ex1-cssl	26526752.0	544992.0	482.0	11540.0	37314.0	0.0
Sfa-CBas_017-Ex1-cssl	36365130.0	834254.0	692.0	18458.0	61986.0	0.0
Sfa-CBas_019-Ex1-cssl	27465642.0	575252.0	542.0	11686.0	44646.0	0.0
Sfa-CBas_020-Ex1-cssl	25287128.0	480294.0	496.0	12280.0	36266.0	0.0
Sfa-CBas_021-Ex1-cssl	24208060.0	453258.0	374.0	9044.0	29904.0	0.0
Sfa-CBas_023-Ex1-cssl	41065318.0	839502.0	770.0	19168.0	77294.0	0.0
Sfa-CBas_025-Ex1-cssl	20088390.0	417748.0	368.0	9662.0	29592.0	0.0
Sfa-CBas_026-Ex1-cssl	27279040.0	606510.0	414.0	12524.0	38214.0	0.0
Sfa-CBas_027-Ex1-cssl	29869850.0	567798.0	558.0	14888.0	43896.0	0.0
Sfa-CBas_028-Ex1-cssl	30474654.0	631218.0	536.0	10668.0	39660.0	0.0
Sfa-CBas_029-Ex1-cssl	29179724.0	614218.0	576.0	12500.0	47162.0	0.0
Sfa-CBas_030-Ex1-cssl	24577034.0	460384.0	442.0	9156.0	33874.0	0.0
Sfa-CBas_031-Ex1-cssl	23664428.0	532502.0	380.0	11136.0	38358.0	0.0
Sfa-CBas_032-Ex1-cssl	32529714.0	585474.0	580.0	17300.0	48434.0	0.0
Sfa-CBas_033-Ex1-cssl	34707156.0	795438.0	636.0	19496.0	60240.0	0.0
Sfa-CBas_036-Ex1-cssl	27526196.0	508206.0	468.0	10632.0	36432.0	0.0
Sfa-CBas_039-Ex1-cssl	12285990.0	200388.0	230.0	3274.0	8586.0	0.0
Sfa-CBas_041-Ex1-cssl	29817432.0	674684.0	594.0	18506.0	54820.0	0.0
Sfa-CBas_042-Ex1-cssl	15576000.0	263956.0	268.0	5574.0	17104.0	0.0
Sfa-CBas_043-Ex1-cssl	43139310.0	922142.0	832.0	21390.0	77620.0	0.0
Sfa-CBas_044-Ex1-cssl	12043458.0	205066.0	216.0	3968.0	10564.0	0.0
Sfa-CBas_046-Ex1-cssl	7836472.0	137550.0	138.0	2760.0	6340.0	0.0
Sfa-CBas_048-Ex1-cssl	30014580.0	591520.0	576.0	12154.0	41448.0	0.0
Sfa-CBas_056-Ex1-cssl	37710016.0	761436.0	774.0	15552.0	58014.0	0.0
Sfa-CBas_059-Ex1-cssl	15080788.0	276824.0	272.0	5410.0	19706.0	0.0
Sfa-CBas_061-Ex1-cssl	23896794.0	605588.0	408.0	14244.0	49260.0	0.0
Sfa-CBas_062-Ex1-cssl	33369300.0	709322.0	594.0	14674.0	48236.0	0.0
Sfa-CBas_066-Ex1-cssl	25803074.0	531874.0	464.0	10766.0	36110.0	0.0
Sfa-CBas_067-Ex1-cssl	27316986.0	565014.0	484.0	11116.0	37966.0	0.0
Sfa-CBas_073-Ex1-cssl	13206234.0	219828.0	236.0	4202.0	9712.0	0.0
Sfa-CBas_076-Ex1-cssl	27652180.0	613946.0	428.0	14502.0	46516.0	0.0
Sfa-CBas_078-Ex1-cssl	23725518.0	487654.0	428.0	10440.0	32284.0	0.0
Sfa-CBas_084-Ex1-cssl	46986100.0	1009706.0	816.0	22292.0	87524.0	0.0
Sfa-CBas_086-Ex1-cssl	25690228.0	575498.0	408.0	14628.0	57294.0	0.0
Sfa-CBas_088-Ex1-cssl	26623944.0	598754.0	518.0	13726.0	47800.0	0.0
Sfa-CBas_090-Ex1-cssl	8534698.0	149720.0	198.0	1582.0	6670.0	0.0
Sfa-CBas_091-Ex1-cssl	25135988.0	534022.0	492.0	14564.0	47558.0	0.0
Sfa-CBas_092-Ex1-cssl	13684210.0	248662.0	266.0	5228.0	11950.0	0.0
Sfa-CBas_096-Ex1-cssl	17040258.0	275582.0	368.0	5638.0	14448.0	0.0
