Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Sfa-ABas_001-Ex1-cssl	79.514	0.943283	4481275665.0	0.424753	98.86867595807041	76.75646725045729
Sfa-ABas_002-Ex1-cssl	79.05919999999999	0.942456	3538183221.0	0.440044	98.6203332924499	70.91960882594627
Sfa-ABas_003-Ex1-cssl	78.4956	0.941872	3281761710.0	0.417877	98.82584018581709	73.76017400485529
Sfa-ABas_004-Ex1-cssl	79.0469	0.938305	3466379508.0	0.403652	98.79568062669291	75.16964305059989
Sfa-ABas_005-Ex1-cssl	77.4889	0.939964	3325378382.0	0.422231	98.7450160189099	75.48032240001167
Sfa-ABas_006-Ex1-cssl	78.6129	0.941022	2713728204.0	0.421617	98.78649135957536	75.7729061964755
Sfa-ABas_007-Ex1-cssl	78.5521	0.941715	3394910351.0	0.436129	98.69199806469821	74.14394143024178
Sfa-ABas_008-Ex1-cssl	79.8406	0.94038	3623622749.0	0.436573	98.64559663000296	67.53430383722474
Sfa-ABas_009-Ex1-cssl	79.4258	0.938647	4104468858.0	0.44816	98.64855673795323	71.91221911778496
Sfa-ABas_010-Ex1-cssl	78.81479999999999	0.937708	3635813747.0	0.409011	98.83060357027301	71.27942803195555
Sfa-ABas_013-Ex1-cssl	79.8973	0.942207	3856881389.0	0.439466	98.71594644794823	68.35604513014573
Sfa-ABas_014-Ex1-cssl	78.78450000000001	0.943415	2278118640.0	0.452046	98.69556216821861	70.52470007356267
Sfa-ABas_016-Ex1-cssl	79.56360000000001	0.93955	3791793690.0	0.449291	98.58138068869238	69.8173564876242
Sfa-ABas_017-Ex1-cssl	79.8899	0.939767	3517751948.0	0.437276	98.7397112382892	73.43038585769752
Sfa-ABas_018-Ex1-cssl	79.7864	0.940231	3555845350.0	0.431063	98.73783310654363	68.39515631954205
Sfa-ABas_019-Ex1-cssl	78.928	0.941037	3120535063.0	0.437842	98.65164474222973	71.65572678797813
Sfa-ABas_020-Ex1-cssl	79.9098	0.941503	2278210810.0	0.448754	98.77818569369974	64.7455328998837
Sfa-ABas_021-Ex1-cssl	78.75330000000001	0.938233	1353775233.0	0.422606	98.71180506000401	73.07887929472734
Sfa-ABas_022-Ex1-cssl	78.4135	0.938702	3305646232.0	0.419357	98.78307905118541	68.57270403346321
Sfa-ABas_023-Ex1-cssl	78.4523	0.940075	2756032036.0	0.42224	98.76380278251371	73.19761036132523
Sfa-ABas_024-Ex1-cssl	80.0082	0.942872	2953924240.0	0.43925	98.74370068581648	68.46330852754531
Sfa-ABas_025-Ex1-cssl	76.5124	0.945065	3183274380.0	0.444334	98.66670003253172	80.78811507886856
Sfa-ABas_026-Ex1-cssl	79.8943	0.942272	4514905700.0	0.424991	98.79715820597788	73.0209689371128
Sfa-ABas_027-Ex1-cssl	79.5343	0.937305	3834920059.0	0.418606	98.68376385078818	68.39609004043695
Sfa-ABas_028-Ex1-cssl	80.1301	0.938133	3212595786.0	0.434927	98.6887451234755	66.33503498663885
Sfa-ABas_029-Ex1-cssl	78.4952	0.939118	2781741536.0	0.432398	98.72492385890344	71.44756186702172
Sfa-ABas_030-Ex1-cssl	76.6067	0.942247	2985544222.0	0.41692	97.35811187038982	82.22162035261618
Sfa-ABas_031-Ex1-cssl	78.2258	0.943194	3124185253.0	0.425806	98.84040774008595	60.24153580824117
Sfa-ABas_032-Ex1-cssl	78.4791	0.942109	2910137136.0	0.427272	98.76047786738357	72.86019972305083
Sfa-ABas_033-Ex1-cssl	77.0338	0.939114	4113298149.0	0.420222	98.80888610769549	75.59212209174436
Sfa-ABas_034-Ex1-cssl	78.2352	0.938201	4412466025.0	0.424108	98.77239347710204	69.47549719463838
Sfa-ABas_035-Ex1-cssl	80.3055	0.942872	3242525765.0	0.411868	98.99093646514207	75.47343820932844
Sfa-CBas_001-Ex1-cssl	51.97619999999999	0.934365	3330891876.0	0.455279	97.99531731125104	22.387431674727644
Sfa-CBas_002-Ex1-cssl	41.9516	0.92957	5780878161.0	0.442652	97.8942429737643	29.136197031489314
Sfa-CBas_003-Ex1-cssl	56.3116	0.926516	3848210027.0	0.446735	97.8311029196289	23.8807487674312
Sfa-CBas_006-Ex1-cssl	91.50399999999999	0.930643	2211483815.0	0.454365	98.3196408592338	16.903382114024403
Sfa-CBas_007-Ex1-cssl	58.3153	0.929009	3068986253.0	0.448208	97.87655156397277	23.527589366762296
Sfa-CBas_008-Ex1-cssl	52.5505	0.933877	3675733452.0	0.446692	97.94825455266675	25.737406103750963
Sfa-CBas_009-Ex1-cssl	53.9304	0.929925	4912193683.0	0.443676	97.93114201093826	25.194247811656595
Sfa-CBas_010-Ex1-cssl	56.565200000000004	0.931006	4674945888.0	0.44467	98.03719448528628	25.9509628241599
Sfa-CBas_014-Ex1-cssl	44.8198	0.932525	3961295842.0	0.445695	98.0571888296591	22.453756655101568
Sfa-CBas_015-Ex1-cssl	55.4048	0.931817	3361174913.0	0.446776	98.0931014838643	25.547568225847318
Sfa-CBas_016-Ex1-cssl	61.2282	0.92825	3569964399.0	0.45515	97.80861234139644	16.13139299762399
Sfa-CBas_017-Ex1-cssl	41.760000000000005	0.92686	4796548591.0	0.445814	97.54458897032552	23.267180822585093
Sfa-CBas_019-Ex1-cssl	48.267900000000004	0.932142	3643129311.0	0.45246	97.75026258313471	23.268727252641565
Sfa-CBas_020-Ex1-cssl	64.6053	0.93183	3352316860.0	0.452707	97.94961850701165	25.978979925368556
Sfa-CBas_021-Ex1-cssl	54.742900000000006	0.931082	3234363349.0	0.44412	98.00580065941611	21.168929226125314
Sfa-CBas_023-Ex1-cssl	37.0661	0.933585	5397285904.0	0.451782	97.76978991407373	27.645885015332105
Sfa-CBas_025-Ex1-cssl	62.8505	0.930421	2695096588.0	0.453244	97.77389592791896	18.443927116835784
Sfa-CBas_026-Ex1-cssl	59.0249	0.928111	3620979139.0	0.455735	97.6458853303443	22.712251431826132
Sfa-CBas_027-Ex1-cssl	41.129599999999996	0.936194	3913951916.0	0.446533	97.94360033563969	31.597570776656976
Sfa-CBas_028-Ex1-cssl	49.336200000000005	0.931763	4077874531.0	0.447461	97.81080405855094	20.388364814594187
Sfa-CBas_029-Ex1-cssl	45.1396	0.933675	3840943781.0	0.454438	97.74083227206376	27.876736189036176
Sfa-CBas_030-Ex1-cssl	41.7226	0.932251	3269263440.0	0.439115	97.99107607425415	23.346567845080457
