Sde-CJol_006	145918	144.408	7.66878	5057388	2642593	4.0071	52.2521
Sde-CJol_012	383004	143.324	14.4906	5057388	3644572	10.4426	72.0643
Sde-CJol_014	241926	141.305	10.5549	5057388	3122616	6.51698	61.7437
Sde-CJol_015	264285	142.533	11.5538	5057388	3138941	7.17103	62.0664
Sde-CJol_020	263642	143.561	11.3732	5057388	3201176	7.1989	63.297
Sde-CJol_022	215272	144.02	10.1157	5057388	2946723	5.89398	58.2657
Sde-CJol_024	246500	143.769	10.6176	5057388	3210124	6.73941	63.474
Sde-CJol_026	208700	143.863	9.95667	5057388	2899666	5.70868	57.3352
Sde-CJol_027	144486	143.63	8.46195	5057388	2358782	3.94668	46.6403
Sde-CJol_028	226040	144.119	11.289	5057388	2773330	6.19057	54.8372
Sde-CJol_029	239887	142.13	11.1406	5057388	2947318	6.49246	58.2775
Sde-CJol_030	173174	144.765	8.42852	5057388	2859313	4.76526	56.5373
Sde-CJol_031	166404	143.339	8.87676	5057388	2584239	4.53587	51.0983
Sde-CJol_032	255047	143.118	11.1253	5057388	3157180	6.9452	62.4271
Sde-CJol_033	231089	144.407	11.071	5057388	2897329	6.34247	57.289
Sde-CJol_034	178040	145.432	8.6798	5057388	2867144	4.92077	56.6922
Sde-CJol_035	433526	143.881	15.7603	5057388	3800668	11.844	75.1508
Sde-CJol_038	213949	143.252	10.7865	5057388	2732684	5.82832	54.0335
Sde-CJol_039	202379	144.079	9.55834	5057388	2934246	5.54565	58.019
Sde-CJol_040	203607	144.207	9.74244	5057388	2897743	5.58215	57.2972
Sde-CJol_041	304905	144.376	12.6918	5057388	3335478	8.37057	65.9526
Sde-CJol_042	354549	143.338	13.8821	5057388	3521609	9.66652	69.633
Sde-CJol_043	76665	143.913	5.60101	5057388	1894093	2.09769	37.452
Sde-CJol_044	372976	143.701	14.8166	5057388	3476816	10.186	68.7473
Sde-CJol_045	188512	144.089	9.84285	5057388	2653229	5.1638	52.4624
Sde-CJol_046	131607	142.888	14.1667	5057388	1275940	3.57415	25.2292
Sde-CJol_047	171946	144.868	9.13841	5057388	2620231	4.73461	51.81
Sde-CJol_048	130864	143.186	6.8574	5057388	2629591	3.56551	51.995
Sde-CJol_050	160799	142.831	8.81452	5057388	2508377	4.37185	49.5983
Sde-CJol_051	213112	142.565	9.50796	5057388	3077534	5.78581	60.8522
Sde-CJol_053	320588	144.298	13.2612	5057388	3354135	8.79503	66.3215
Sde-CJol_054	158752	143.043	8.19567	5057388	2666141	4.32057	52.7177
Sde-CJol_055	67332	143.617	4.94336	5057388	1881695	1.83927	37.2069
Sde-CJol_056	157805	144.391	8.20545	5057388	2669817	4.33169	52.7904
Sde-CJol_057	206864	142.632	10.6372	5057388	2667681	5.61093	52.7482
Sde-CJol_058	392648	142.468	15.4213	5057388	3488622	10.6377	68.9807
Sde-CJol_059	436921	142.776	16.4603	5057388	3635531	11.8326	71.8855
Sde-CJol_060	249403	144.094	10.4971	5057388	3296277	6.84174	65.1775
Sde-CJol_062	316390	143.347	12.7803	5057388	3414630	8.62896	67.5177
Sde-CJol_064	240328	142.531	10.8574	5057388	3037560	6.52115	60.0618
Sde-CJol_065	263128	143.13	11.3873	5057388	3183004	7.16691	62.9377
Sde-CJol_067	306692	143.6	12.7899	5057388	3310793	8.37284	65.4645
Sde-CJol_068	120968	143.387	7.02319	5057388	2374750	3.29781	46.9561
Sde-CJol_069	125247	144.895	8.20707	5057388	2122574	3.44449	41.9698
Sde-CJol_070	131595	143.769	8.13968	5057388	2235250	3.59755	44.1977
Sde-CJol_071	278496	143.066	11.4975	5057388	3333664	7.57877	65.9167
Sde-CJol_072	241473	143.815	10.459	5057388	3193169	6.60368	63.1387
Sde-CJol_074	236236	144.083	10.4857	5057388	3120487	6.46984	61.7016
Sde-CJol_075	360317	144.879	14.708	5057388	3406522	9.90692	67.3573
Sde-CJol_076	86977	144.328	5.90025	5057388	2044822	2.38561	40.4324
Sde-CJol_077	172233	142.824	8.90616	5057388	2656754	4.6786	52.5321
Sde-CJol_078	199353	142.846	9.43078	5057388	2905694	5.4184	57.4544
Sde-CJol_079	374647	143.44	14.4615	5057388	3570832	10.2107	70.6062
Sde-CJol_080	274708	144.176	11.8555	5057388	3211160	7.52758	63.4944
Sde-CJol_083	270648	143.629	11.5872	5057388	3226788	7.39303	63.8034
Sde-CJol_084	285338	143.189	11.8892	5057388	3307347	7.7751	65.3963
Sde-CJol_086	321206	144.128	12.9792	5057388	3430592	8.80422	67.8333
Sde-CJol_088	227262	144.139	9.98267	5057388	3156894	6.23133	62.4214
Sde-CJol_089	186417	143.647	9.60521	5057388	2679114	5.08829	52.9743
Sde-CJol_090	160406	144.42	8.03257	5057388	2772717	4.40386	54.8251
Sde-CJol_091	285153	143.63	11.6162	5057388	3391869	7.79071	67.0676
Sde-CJol_092	149440	144.879	8.32156	5057388	2501722	4.1164	49.4667
Sde-CJol_094	333647	144.236	12.7419	5057388	3632071	9.15087	71.8171
Sde-CJol_096	200806	144.379	9.46411	5057388	2950864	5.52208	58.3476
