pos	3pG>A
1	0.0178482688928188
2	0.0300008667354802
3	0.0181269488644728
4	0.0208010933861707
5	0.0201268611364327
6	0.029970460161463
7	0.0335515120757083
8	0.0279873147716518
9	0.0287042638137541
10	0.0320302795031056
11	0.0243673788254475
12	0.0251153441750777
13	0.0272286460276016
14	0.0274494553990945
15	0.0275231301645596
16	0.0278741040466556
17	0.0265579503308524
18	0.0270633411140889
19	0.0275862318081498
20	0.0281053303955273
21	0.0288961505314565
22	0.0282473575930421
23	0.0293466826277796
24	0.0281913484601623
25	0.028714034698399
