"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0501150236104871,0.031363221568531,0.00072250944789245,0.19192907531163,0.557979903507645,-2177.41668061946
"Std.",0.000514757687439207,0.0011356061147439,0.000691278033146644,0.0317716566253577,0.00720905161124475,1.67032591792569
"Acceptance ratio",0.2875,0.16028,0.1251,0.27372,0.1619,0.68114
"0%",0.0481110130610625,0.0275602383010022,2.69362934915743e-07,0.104112735038786,0.528769165514357,-2190.07482835184
"2.5%",0.0491244419349002,0.0293876135825617,2.14978652180563e-05,0.133521265860303,0.543620673186709,-2181.52826682883
"5%",0.0492803467947021,0.0296292083577295,3.89362762871529e-05,0.142484158549879,0.546106007295575,-2180.60430224178
"7.5%",0.0493714897550328,0.0297847696605796,5.89762292393074e-05,0.147426687791282,0.547411577237347,-2180.07970504759
"10%",0.0494528766814936,0.0299496892744664,8.01294947766513e-05,0.151045500153911,0.548544473543447,-2179.67832281084
"12.5%",0.0495227360958031,0.0300638525111608,9.87987861498518e-05,0.154471414601409,0.549496750938425,-2179.36115967258
"15%",0.0495781875860015,0.0301898268599406,0.000125612632862794,0.158086546977382,0.550496909575197,-2179.09348360508
"17.5%",0.0496271756908685,0.0302934049043588,0.000139797680524898,0.161318381723905,0.551239368043664,-2178.87347302715
"20%",0.0496761178674677,0.0304008421461141,0.000165932292920977,0.164506664151421,0.552023647163767,-2178.65128390138
"22.5%",0.0497205987755566,0.0304777083928461,0.000192040441084307,0.166927452005862,0.552623050489641,-2178.46661670945
"25%",0.0497631147671303,0.0305653909261245,0.000219198964283417,0.169478811809682,0.553137553959036,-2178.30635775934
"27.5%",0.0498014371674895,0.0306483913348489,0.000244703069841921,0.171972535308511,0.553713144829989,-2178.14798893619
"30%",0.0498429056756317,0.0307203786760092,0.00026557336936768,0.174306287682716,0.554230990347382,-2177.99758847059
"32.5%",0.049876739203449,0.0307965417440309,0.000292354248485195,0.176465940439239,0.554743432924188,-2177.8600109432
"35%",0.0499110761365567,0.0308731610449286,0.000314847399600498,0.178593612770205,0.555272572295375,-2177.72950977922
"37.5%",0.0499445280974298,0.0309465928582461,0.000345403093957887,0.180741913702631,0.555783816722156,-2177.60496754185
"40%",0.049981162281161,0.0310117439693232,0.000382100160006684,0.182723406785399,0.556192873658644,-2177.4980844841
"42.5%",0.0500156538529736,0.031079713261728,0.000415033895975521,0.184819726682837,0.556672066491649,-2177.38738806653
"45%",0.0500476643414272,0.0311478652863606,0.000448466754875919,0.186735207317451,0.557118638219574,-2177.28097965769
"47.5%",0.050079263378971,0.0312165052613034,0.000481497130677638,0.188759373722833,0.557520697896491,-2177.18689953696
"50%",0.050115050375721,0.0312861532511591,0.00051750031304205,0.190629918648621,0.557961398439307,-2177.09662765911
"52.5%",0.0501460046509188,0.0313474322455526,0.000551917912356107,0.192673814217341,0.558385378500695,-2177.00531126722
"55%",0.0501790962918446,0.0314173501722362,0.000590127105275114,0.194840385187686,0.558855510454676,-2176.91398983668
"57.5%",0.0502122928322318,0.0314879925520916,0.000630862875271858,0.197004504599127,0.559277411731961,-2176.82336157844
"60%",0.0502451562963926,0.0315613676319681,0.000674827342236199,0.199128411165156,0.559825265170604,-2176.72878575419
"62.5%",0.0502768344888137,0.0316419264239082,0.000727666387735938,0.201377777811459,0.560346198877566,-2176.63878770037
"65%",0.0503083655691581,0.0317324967581921,0.000786094556117672,0.203273072129891,0.560809935210802,-2176.5491219242
"67.5%",0.0503461760143065,0.0318060730526971,0.000844424667524204,0.205456016117483,0.561260859319967,-2176.46332689185
"70%",0.0503814466772994,0.0318776577752953,0.000892646518816072,0.207980385216036,0.561802000336334,-2176.3784131727
"72.5%",0.0504177816232995,0.0319728669771927,0.000945084375291698,0.210422710613718,0.56234734300341,-2176.28632951204
"75%",0.0504610685261028,0.0320806572773406,0.00100523591721761,0.21321794497993,0.562854430756623,-2176.20333792597
"77.5%",0.0505045443290031,0.0321893716925194,0.00109389692737833,0.215968966571424,0.563435572063433,-2176.11147600794
"80%",0.0505468305736992,0.0323131566645518,0.00118168309502436,0.218733100256512,0.564036884722174,-2176.01963309806
"82.5%",0.0505973834663233,0.0324309863920594,0.0012689485807082,0.221669965570526,0.564711221715387,-2175.92201296588
"85%",0.0506465537883092,0.0325704520465368,0.0013672602229429,0.225089307850863,0.565374327874396,-2175.81719801875
"87.5%",0.0507086651517916,0.0327216132923956,0.0014803502340963,0.228952050111794,0.566114222278329,-2175.70201935725
"90%",0.0507758261186888,0.0328916590315557,0.00161488941984873,0.233464939120015,0.567041817144229,-2175.58641484277
"92.5%",0.0508666345155427,0.0331049873329664,0.00183153505114173,0.239110985910868,0.568303421480339,-2175.44963182427
"95%",0.0509679808520004,0.0333678567556319,0.00212034568887966,0.24616275470476,0.569999131960315,-2175.31251178995
"97.5%",0.0511347721483297,0.0337749878907312,0.0026015511586383,0.256898678942457,0.572123629549943,-2175.11330384611
"100%",0.0520342840954463,0.0359234269620795,0.00623634095371264,0.363077210451302,0.587275939899089,-2174.5621544555
