file 	#reads_raw	#reads_fp1	#reads_clmp	#reads_fp2	#reads_fqscrn	#reads_repr	%_readLoss_fp1	%_readLoss_clmp	%_readLoss_fp2	%_readLoss_fqscrn	%_readLoss_repr	%_total_readLoss
./raw_fq_capture/Sgr-AJol_024-Ex1-cssl.1.fq.gz	10845900	10669805	3775022	3745296	2748664	2714243	1.62361	64.6196	0.787439	26.6102	1.25228	74.9745
./raw_fq_capture/Sgr-AJol_024-Ex1-cssl.2.fq.gz	10845900	10669805	3775022	3745296	2749962	2714243	1.62361	64.6196	0.787439	26.5756	1.29889	74.9745
./raw_fq_capture/Sgr-AJol_025-Ex1-cssl.1.fq.gz	23489383	23171227	8190176	8128832	6404746	6329629	1.35447	64.6537	0.748995	21.2095	1.17283	73.0532
./raw_fq_capture/Sgr-AJol_025-Ex1-cssl.2.fq.gz	23489383	23171227	8190176	8128832	6406024	6329629	1.35447	64.6537	0.748995	21.1938	1.19255	73.0532
./raw_fq_capture/Sgr-AJol_026-Ex1-cssl.1.fq.gz	26948657	26587562	9346784	9273573	7198329	7113968	1.33994	64.8453	0.783275	22.378	1.17195	73.6018
./raw_fq_capture/Sgr-AJol_026-Ex1-cssl.2.fq.gz	26948657	26587562	9346784	9273573	7198186	7113968	1.33994	64.8453	0.783275	22.3796	1.16999	73.6018
./raw_fq_capture/Sgr-AJol_027-Ex1-cssl.1.fq.gz	22538926	22078061	8090234	8021117	4720685	4646857	2.04475	63.3562	0.854326	41.1468	1.56393	79.383
./raw_fq_capture/Sgr-AJol_027-Ex1-cssl.2.fq.gz	22538926	22078061	8090234	8021117	4723092	4646857	2.04475	63.3562	0.854326	41.1168	1.61409	79.383
./raw_fq_capture/Sgr-AJol_028-Ex1-cssl.1.fq.gz	22436995	22134272	7948343	7891006	6100559	6027677	1.34921	64.0903	0.72137	22.6897	1.19468	73.1351
./raw_fq_capture/Sgr-AJol_028-Ex1-cssl.2.fq.gz	22436995	22134272	7948343	7891006	6101436	6027677	1.34921	64.0903	0.72137	22.6786	1.20888	73.1351
./raw_fq_capture/Sgr-AJol_029-Ex1-cssl.1.fq.gz	23421990	22981421	7901209	7835472	4725897	4648748	1.88101	65.6191	0.831987	39.6859	1.63247	80.1522
./raw_fq_capture/Sgr-AJol_029-Ex1-cssl.2.fq.gz	23421990	22981421	7901209	7835472	4728484	4648748	1.88101	65.6191	0.831987	39.6529	1.68629	80.1522
./raw_fq_capture/Sgr-AJol_030-Ex1-cssl.1.fq.gz	31714733	31122338	10174771	10082252	6164081	6071572	1.86789	67.3072	0.909298	38.8621	1.50078	80.8557
./raw_fq_capture/Sgr-AJol_030-Ex1-cssl.2.fq.gz	31714733	31122338	10174771	10082252	6167169	6071572	1.86789	67.3072	0.909298	38.8314	1.5501	80.8557
./raw_fq_capture/Sgr-AJol_031-Ex1-cssl.1.fq.gz	27329109	26744598	9801623	9713043	5595464	5501737	2.13879	63.351	0.903728	42.3923	1.67505	79.8686
./raw_fq_capture/Sgr-AJol_031-Ex1-cssl.2.fq.gz	27329109	26744598	9801623	9713043	5597976	5501737	2.13879	63.351	0.903728	42.3664	1.71917	79.8686
./raw_fq_capture/Sgr-AJol_032-Ex1-cssl.1.fq.gz	19516940	19165357	6503501	6450834	4326750	4263940	1.80142	66.0664	0.809825	32.9273	1.45167	78.1526
./raw_fq_capture/Sgr-AJol_032-Ex1-cssl.2.fq.gz	19516940	19165357	6503501	6450834	4329898	4263940	1.80142	66.0664	0.809825	32.8785	1.52332	78.1526
./raw_fq_capture/Sgr-AJol_034-Ex1-cssl.1.fq.gz	17754986	17445795	6367220	6315069	4217085	4153729	1.74143	63.5028	0.819054	33.2219	1.50236	76.6053
./raw_fq_capture/Sgr-AJol_034-Ex1-cssl.2.fq.gz	17754986	17445795	6367220	6315069	4218607	4153729	1.74143	63.5028	0.819054	33.1978	1.5379	76.6053
./raw_fq_capture/Sgr-AJol_035-Ex1-cssl.1.fq.gz	20925540	20506123	7067608	7006567	4205772	4137976	2.00433	65.5342	0.863673	39.9739	1.61198	80.2252
./raw_fq_capture/Sgr-AJol_035-Ex1-cssl.2.fq.gz	20925540	20506123	7067608	7006567	4208913	4137976	2.00433	65.5342	0.863673	39.929	1.6854	80.2252
./raw_fq_capture/Sgr-AJol_036-Ex1-cssl.1.fq.gz	5979961	5826615	2310657	2292313	1216844	1197714	2.56433	60.3431	0.793887	46.9163	1.5721	79.9712
./raw_fq_capture/Sgr-AJol_036-Ex1-cssl.2.fq.gz	5979961	5826615	2310657	2292313	1217672	1197714	2.56433	60.3431	0.793887	46.8802	1.63903	79.9712
./raw_fq_capture/Sgr-AJol_037-Ex1-cssl.1.fq.gz	20533249	20271991	7485609	7424603	5895736	5831114	1.27237	63.0741	0.814977	20.5919	1.09608	71.6016
./raw_fq_capture/Sgr-AJol_037-Ex1-cssl.2.fq.gz	20533249	20271991	7485609	7424603	5897427	5831114	1.27237	63.0741	0.814977	20.5691	1.12444	71.6016
./raw_fq_capture/Sgr-AJol_038-Ex1-cssl.1.fq.gz	17385462	17049039	6433795	6375105	4189684	4133587	1.93508	62.263	0.912214	34.2805	1.33893	76.2239
./raw_fq_capture/Sgr-AJol_038-Ex1-cssl.2.fq.gz	17385462	17049039	6433795	6375105	4190839	4133587	1.93508	62.263	0.912214	34.2624	1.36612	76.2239
./raw_fq_capture/Sgr-AJol_039-Ex1-cssl.1.fq.gz	30607009	30166557	10581456	10490763	8294782	8195140	1.43906	64.9232	0.857094	20.9325	1.20126	73.2246
./raw_fq_capture/Sgr-AJol_039-Ex1-cssl.2.fq.gz	30607009	30166557	10581456	10490763	8296512	8195140	1.43906	64.9232	0.857094	20.916	1.22186	73.2246
./raw_fq_capture/Sgr-AJol_041-Ex1-cssl.1.fq.gz	23900908	23564847	8112683	8043672	5937723	5866448	1.40606	65.5729	0.850656	26.1814	1.20038	75.4551
./raw_fq_capture/Sgr-AJol_041-Ex1-cssl.2.fq.gz	23900908	23564847	8112683	8043672	5940779	5866448	1.40606	65.5729	0.850656	26.1434	1.2512	75.4551
./raw_fq_capture/Sgr-AJol_042-Ex1-cssl.1.fq.gz	30731830	30059195	10169781	10063146	6047186	5948669	2.18872	66.1675	1.04855	39.9076	1.62914	80.6433
./raw_fq_capture/Sgr-AJol_042-Ex1-cssl.2.fq.gz	30731830	30059195	10169781	10063146	6049922	5948669	2.18872	66.1675	1.04855	39.8804	1.67362	80.6433
./raw_fq_capture/Sgr-AJol_043-Ex1-cssl.1.fq.gz	37615714	36938761	12344494	12219492	7759722	7635308	1.79965	66.5812	1.01261	36.4972	1.60333	79.7018
./raw_fq_capture/Sgr-AJol_043-Ex1-cssl.2.fq.gz	37615714	36938761	12344494	12219492	7763058	7635308	1.79965	66.5812	1.01261	36.4699	1.64561	79.7018
./raw_fq_capture/Sgr-AJol_044-Ex1-cssl.1.fq.gz	23140603	22716653	7779327	7708884	4985577	4912890	1.83206	65.755	0.905515	35.3269	1.45795	78.7694
./raw_fq_capture/Sgr-AJol_044-Ex1-cssl.2.fq.gz	23140603	22716653	7779327	7708884	4989202	4912890	1.83206	65.755	0.905515	35.2798	1.52954	78.7694
./raw_fq_capture/Sgr-AJol_045-Ex1-cssl.1.fq.gz	17333314	16997038	5849597	5794290	3593836	3537889	1.94006	65.5846	0.945484	37.9762	1.55675	79.5891
./raw_fq_capture/Sgr-AJol_045-Ex1-cssl.2.fq.gz	17333314	16997038	5849597	5794290	3596918	3537889	1.94006	65.5846	0.945484	37.9231	1.6411	79.5891
./raw_fq_capture/Sgr-AJol_046-Ex1-cssl.1.fq.gz	20783997	20279571	8066437	7989489	4367802	4296275	2.42699	60.2238	0.953928	45.3306	1.6376	79.3289
./raw_fq_capture/Sgr-AJol_046-Ex1-cssl.2.fq.gz	20783997	20279571	8066437	7989489	4371624	4296275	2.42699	60.2238	0.953928	45.2828	1.72359	79.3289
./raw_fq_capture/Sgr-AJol_047-Ex1-cssl.1.fq.gz	25502880	25051377	8387370	8306326	5616658	5538174	1.7704	66.5193	0.966262	32.381	1.39734	78.2841
./raw_fq_capture/Sgr-AJol_047-Ex1-cssl.2.fq.gz	25502880	25051377	8387370	8306326	5620355	5538174	1.7704	66.5193	0.966262	32.3365	1.4622	78.2841
./raw_fq_capture/Sgr-AJol_048-Ex1-cssl.1.fq.gz	33911290	33341571	11056746	10956958	7008885	6906170	1.68003	66.838	0.902508	36.0326	1.4655	79.6346
./raw_fq_capture/Sgr-AJol_048-Ex1-cssl.2.fq.gz	33911290	33341571	11056746	10956958	7013007	6906170	1.68003	66.838	0.902508	35.9949	1.52341	79.6346
./raw_fq_capture/Sgr-AJol_049-Ex1-cssl.1.fq.gz	26018110	25700084	9143055	9070420	7079901	6991661	1.22233	64.424	0.794428	21.9452	1.24635	73.1277
./raw_fq_capture/Sgr-AJol_049-Ex1-cssl.2.fq.gz	26018110	25700084	9143055	9070420	7081725	6991661	1.22233	64.424	0.794428	21.9251	1.27178	73.1277
./raw_fq_capture/Sgr-AJol_050-Ex1-cssl.1.fq.gz	25164738	24678525	9151255	9070026	5553572	5467980	1.93212	62.9181	0.887627	38.7701	1.54121	78.2713
./raw_fq_capture/Sgr-AJol_050-Ex1-cssl.2.fq.gz	25164738	24678525	9151255	9070026	5556268	5467980	1.93212	62.9181	0.887627	38.7403	1.58898	78.2713
./raw_fq_capture/Sgr-AJol_051-Ex1-cssl.1.fq.gz	36397590	35786655	12931588	12825326	9565736	9435898	1.6785	63.8648	0.821724	25.4153	1.35732	74.0755
./raw_fq_capture/Sgr-AJol_051-Ex1-cssl.2.fq.gz	36397590	35786655	12931588	12825326	9567932	9435898	1.6785	63.8648	0.821724	25.3981	1.37996	74.0755
./raw_fq_capture/Sgr-AJol_052-Ex1-cssl.1.fq.gz	30178061	29791254	10853039	10774464	8617884	8518345	1.28175	63.5697	0.723991	20.0157	1.15503	71.7731
./raw_fq_capture/Sgr-AJol_052-Ex1-cssl.2.fq.gz	30178061	29791254	10853039	10774464	8619797	8518345	1.28175	63.5697	0.723991	19.9979	1.17697	71.7731
./raw_fq_capture/Sgr-AJol_053-Ex1-cssl.1.fq.gz	29296505	28724768	10218880	10130610	6136862	6042585	1.95155	64.4248	0.863793	39.4226	1.53624	79.3744
./raw_fq_capture/Sgr-AJol_053-Ex1-cssl.2.fq.gz	29296505	28724768	10218880	10130610	6140919	6042585	1.95155	64.4248	0.863793	39.3825	1.60129	79.3744
./raw_fq_capture/Sgr-AJol_054-Ex1-cssl.1.fq.gz	33541681	32780633	10810902	10703067	5997385	5889499	2.26896	67.0205	0.997465	43.9657	1.79888	82.4413
./raw_fq_capture/Sgr-AJol_054-Ex1-cssl.2.fq.gz	33541681	32780633	10810902	10703067	6002689	5889499	2.26896	67.0205	0.997465	43.9162	1.88565	82.4413
./raw_fq_capture/Sgr-AJol_055-Ex1-cssl.1.fq.gz	14960163	14518260	5901839	5848787	3434589	3374338	2.95386	59.3489	0.898906	41.2769	1.75424	77.4445
./raw_fq_capture/Sgr-AJol_055-Ex1-cssl.2.fq.gz	14960163	14518260	5901839	5848787	3435665	3374338	2.95386	59.3489	0.898906	41.2585	1.78501	77.4445
./raw_fq_capture/Sgr-AJol_056-Ex1-cssl.1.fq.gz	24605695	24055708	8979235	8902360	5088902	5010858	2.2352	62.6732	0.856142	42.8365	1.53361	79.6354
./raw_fq_capture/Sgr-AJol_056-Ex1-cssl.2.fq.gz	24605695	24055708	8979235	8902360	5094810	5010858	2.2352	62.6732	0.856142	42.7701	1.64779	79.6354
./raw_fq_capture/Sgr-AJol_057-Ex1-cssl.1.fq.gz	28963402	28530445	9591026	9512490	7148292	7059309	1.49484	66.3832	0.818849	24.8536	1.24481	75.6268
./raw_fq_capture/Sgr-AJol_057-Ex1-cssl.2.fq.gz	28963402	28530445	9591026	9512490	7149740	7059309	1.49484	66.3832	0.818849	24.8384	1.26482	75.6268
./raw_fq_capture/Sgr-AJol_058-Ex1-cssl.1.fq.gz	18372238	17958776	6861546	6800796	4066327	4005135	2.25047	61.7928	0.885369	40.2081	1.50485	78.2001
./raw_fq_capture/Sgr-AJol_058-Ex1-cssl.2.fq.gz	18372238	17958776	6861546	6800796	4068762	4005135	2.25047	61.7928	0.885369	40.1723	1.56379	78.2001
./raw_fq_capture/Sgr-AJol_059-Ex1-cssl.1.fq.gz	19954429	19394341	7330706	7262908	3582970	3517593	2.80684	62.2018	0.92485	50.6676	1.82466	82.3719
./raw_fq_capture/Sgr-AJol_059-Ex1-cssl.2.fq.gz	19954429	19394341	7330706	7262908	3586868	3517593	2.80684	62.2018	0.92485	50.6139	1.93135	82.3719
./raw_fq_capture/Sgr-AJol_060-Ex1-cssl.1.fq.gz	23883463	23385702	7959266	7889090	4405905	4337562	2.08412	65.9652	0.881689	44.1519	1.55117	81.8386
./raw_fq_capture/Sgr-AJol_060-Ex1-cssl.2.fq.gz	23883463	23385702	7959266	7889090	4409983	4337562	2.08412	65.9652	0.881689	44.1002	1.64221	81.8386
./raw_fq_capture/Sgr-AJol_061-Ex1-cssl.1.fq.gz	27613990	27227558	9715632	9640438	7468149	7377756	1.39941	64.3169	0.773949	22.5331	1.21038	73.2825
./raw_fq_capture/Sgr-AJol_061-Ex1-cssl.2.fq.gz	27613990	27227558	9715632	9640438	7470328	7377756	1.39941	64.3169	0.773949	22.5105	1.2392	73.2825
./raw_fq_capture/Sgr-AJol_062-Ex1-cssl.1.fq.gz	20215866	19873375	7606684	7548419	5759206	5692192	1.69417	61.7242	0.765971	23.7031	1.1636	71.8429
./raw_fq_capture/Sgr-AJol_062-Ex1-cssl.2.fq.gz	20215866	19873375	7606684	7548419	5759559	5692192	1.69417	61.7242	0.765971	23.6985	1.16966	71.8429
./raw_fq_capture/Sgr-AJol_063-Ex1-cssl.1.fq.gz	27616482	27172809	9767307	9688715	7419207	7322297	1.60655	64.0548	0.804643	23.4242	1.3062	73.4858
./raw_fq_capture/Sgr-AJol_063-Ex1-cssl.2.fq.gz	27616482	27172809	9767307	9688715	7420654	7322297	1.60655	64.0548	0.804643	23.4093	1.32545	73.4858
./raw_fq_capture/Sgr-AJol_064-Ex1-cssl.1.fq.gz	22535757	22226645	7887721	7829050	6061113	5988245	1.37165	64.5123	0.743827	22.5818	1.20222	73.4278
./raw_fq_capture/Sgr-AJol_064-Ex1-cssl.2.fq.gz	22535757	22226645	7887721	7829050	6061535	5988245	1.37165	64.5123	0.743827	22.5764	1.2091	73.4278
./raw_fq_capture/Sgr-AJol_066-Ex1-cssl.1.fq.gz	42912590	42302779	13828818	13713899	10405292	10277409	1.42105	67.3099	0.831011	24.1259	1.22902	76.0504
./raw_fq_capture/Sgr-AJol_066-Ex1-cssl.2.fq.gz	42912590	42302779	13828818	13713899	10407005	10277409	1.42105	67.3099	0.831011	24.1134	1.24528	76.0504
./raw_fq_capture/Sgr-AJol_067-Ex1-cssl.1.fq.gz	45611381	44763317	15143033	15006698	9062360	8912117	1.85933	66.1709	0.900315	39.6112	1.65788	80.4608
./raw_fq_capture/Sgr-AJol_067-Ex1-cssl.2.fq.gz	45611381	44763317	15143033	15006698	9069734	8912117	1.85933	66.1709	0.900315	39.5621	1.73783	80.4608
./raw_fq_capture/Sgr-AJol_068-Ex1-cssl.1.fq.gz	20495376	20020004	7354468	7293792	4405828	4334586	2.31941	63.2644	0.825022	39.5948	1.61699	78.8509
./raw_fq_capture/Sgr-AJol_068-Ex1-cssl.2.fq.gz	20495376	20020004	7354468	7293792	4409178	4334586	2.31941	63.2644	0.825022	39.5489	1.69174	78.8509
./raw_fq_capture/Sgr-AJol_069-Ex1-cssl.1.fq.gz	40672130	39603047	13410005	13275633	6200345	6062295	2.62854	66.139	1.00203	53.2953	2.22649	85.0947
./raw_fq_capture/Sgr-AJol_069-Ex1-cssl.2.fq.gz	40672130	39603047	13410005	13275633	6207696	6062295	2.62854	66.139	1.00203	53.2399	2.34227	85.0947
./raw_fq_capture/Sgr-AJol_070-Ex1-cssl.1.fq.gz	13918903	13531955	5170626	5122889	2754515	2704726	2.78002	61.7895	0.923234	46.2312	1.80754	80.568
./raw_fq_capture/Sgr-AJol_070-Ex1-cssl.2.fq.gz	13918903	13531955	5170626	5122889	2757731	2704726	2.78002	61.7895	0.923234	46.1684	1.92205	80.568
./raw_fq_capture/Sgr-AJol_071-Ex1-cssl.1.fq.gz	25750025	25231700	8496976	8420099	5365701	5278871	2.01291	66.3242	0.904757	36.2751	1.61824	79.4996
./raw_fq_capture/Sgr-AJol_071-Ex1-cssl.2.fq.gz	25750025	25231700	8496976	8420099	5368831	5278871	2.01291	66.3242	0.904757	36.2379	1.6756	79.4996
./raw_fq_capture/Sgr-AJol_072-Ex1-cssl.1.fq.gz	38178644	37405459	12169946	12062497	7541307	7413887	2.02518	67.4648	0.882904	37.4814	1.68963	80.5811
./raw_fq_capture/Sgr-AJol_072-Ex1-cssl.2.fq.gz	38178644	37405459	12169946	12062497	7547658	7413887	2.02518	67.4648	0.882904	37.4287	1.77235	80.5811
./raw_fq_capture/Sgr-AJol_073-Ex1-cssl.1.fq.gz	13852536	13604529	5076136	5034612	3460181	3413914	1.79034	62.6879	0.818024	31.2721	1.33713	75.3553
./raw_fq_capture/Sgr-AJol_073-Ex1-cssl.2.fq.gz	13852536	13604529	5076136	5034612	3462218	3413914	1.79034	62.6879	0.818024	31.2317	1.39518	75.3553
./raw_fq_capture/Sgr-AJol_074-Ex1-cssl.1.fq.gz	27244327	26753046	9492284	9412114	7028996	6934563	1.80324	64.5189	0.844581	25.3197	1.34348	74.5468
./raw_fq_capture/Sgr-AJol_074-Ex1-cssl.2.fq.gz	27244327	26753046	9492284	9412114	7029509	6934563	1.80324	64.5189	0.844581	25.3142	1.35068	74.5468
./raw_fq_capture/Sgr-AJol_075-Ex1-cssl.1.fq.gz	26752583	26318327	9316711	9240514	6751734	6659577	1.62323	64.5999	0.817853	26.9334	1.36494	75.1068
./raw_fq_capture/Sgr-AJol_075-Ex1-cssl.2.fq.gz	26752583	26318327	9316711	9240514	6753046	6659577	1.62323	64.5999	0.817853	26.9192	1.3841	75.1068
./raw_fq_capture/Sgr-AJol_076-Ex1-cssl.1.fq.gz	16909163	16499127	6247853	6194613	3241456	3183339	2.42493	62.1322	0.852133	47.673	1.79293	81.1739
./raw_fq_capture/Sgr-AJol_076-Ex1-cssl.2.fq.gz	16909163	16499127	6247853	6194613	3244780	3183339	2.42493	62.1322	0.852133	47.6193	1.89353	81.1739
./raw_fq_capture/Sgr-AJol_077-Ex1-cssl.1.fq.gz	29279520	28650334	10242248	10155876	5873583	5779755	2.14889	64.2509	0.843291	42.1657	1.59746	80.2601
./raw_fq_capture/Sgr-AJol_077-Ex1-cssl.2.fq.gz	29279520	28650334	10242248	10155876	5877194	5779755	2.14889	64.2509	0.843291	42.1301	1.65792	80.2601
./raw_fq_capture/Sgr-AJol_078-Ex1-cssl.1.fq.gz	39003239	38127031	12551442	12429319	6647475	6532336	2.2465	67.0799	0.97298	46.5178	1.73207	83.2518
./raw_fq_capture/Sgr-AJol_078-Ex1-cssl.2.fq.gz	39003239	38127031	12551442	12429319	6652081	6532336	2.2465	67.0799	0.97298	46.4807	1.80011	83.2518
./raw_fq_capture/Sgr-AJol_079-Ex1-cssl.1.fq.gz	31748081	31107830	11158277	11060975	6067919	5964411	2.01666	64.1303	0.872016	45.1412	1.70582	81.2133
./raw_fq_capture/Sgr-AJol_079-Ex1-cssl.2.fq.gz	31748081	31107830	11158277	11060975	6071625	5964411	2.01666	64.1303	0.872016	45.1077	1.76582	81.2133
