file	#_reads_raw	#_reads_fp1	#_reads_clmp	#_reads_fp2	#_reads_fqscrn	#_reads_repr	%_readsRemaining_fp1	%_readsRemaining_clmp	%_readsRemaining_fp2	%_readsRemaining_fqscrn	%_readsRemaining_repr	%_total_readsRemaining
./raw_fq_capture/Sgr-AJol_015-Ex1-cssl.2.fq.gz	14735973	14507742	5465345	5421601	4169663	4121563	98.4512	37.6719	99.1996	76.9083	98.8464	27.9694
./raw_fq_capture/Sgr-AJol_016-Ex1-cssl.1.fq.gz	19961804	19667549	7487344	7430105	5689272	5626579	98.5259	38.0695	99.2355	76.5705	98.898	28.1867
./raw_fq_capture/Sgr-AJol_016-Ex1-cssl.2.fq.gz	19961804	19667549	7487344	7430105	5690499	5626579	98.5259	38.0695	99.2355	76.5871	98.8767	28.1867
./raw_fq_capture/Sgr-AJol_017-Ex1-cssl.1.fq.gz	21368057	20951070	8058144	7993046	5071270	5003737	98.0485	38.4617	99.1921	63.446	98.6683	23.4169
./raw_fq_capture/Sgr-AJol_017-Ex1-cssl.2.fq.gz	21368057	20951070	8058144	7993046	5074569	5003737	98.0485	38.4617	99.1921	63.4873	98.6042	23.4169
./raw_fq_capture/Sgr-AJol_018-Ex1-cssl.1.fq.gz	17575054	17217870	5720320	5665299	3593528	3546335	97.9677	33.2232	99.0381	63.4305	98.6867	20.1782
./raw_fq_capture/Sgr-AJol_018-Ex1-cssl.2.fq.gz	17575054	17217870	5720320	5665299	3594753	3546335	97.9677	33.2232	99.0381	63.4521	98.6531	20.1782
./raw_fq_capture/Sgr-AJol_020-Ex1-cssl.1.fq.gz	11336133	11076361	4105888	4069414	2348784	2315674	97.7085	37.0689	99.1117	57.718	98.5903	20.4274
./raw_fq_capture/Sgr-AJol_020-Ex1-cssl.2.fq.gz	11336133	11076361	4105888	4069414	2349617	2315674	97.7085	37.0689	99.1117	57.7385	98.5554	20.4274
./raw_fq_capture/Sgr-AJol_021-Ex1-cssl.1.fq.gz	9764832	9590029	3440455	3410800	2336440	2305023	98.2099	35.8753	99.1381	68.5012	98.6553	23.6054
./raw_fq_capture/Sgr-AJol_021-Ex1-cssl.2.fq.gz	9764832	9590029	3440455	3410800	2337573	2305023	98.2099	35.8753	99.1381	68.5344	98.6075	23.6054
./raw_fq_capture/Sgr-AJol_022-Ex1-cssl.1.fq.gz	7288896	7124214	2823311	2797959	1619280	1595906	97.7406	39.6298	99.102	57.8736	98.5565	21.895
./raw_fq_capture/Sgr-AJol_022-Ex1-cssl.2.fq.gz	7288896	7124214	2823311	2797959	1620809	1595906	97.7406	39.6298	99.102	57.9283	98.4635	21.895
./raw_fq_capture/Sgr-AJol_023-Ex1-cssl.1.fq.gz	9146521	8994361	3349917	3322262	2295666	2265282	98.3364	37.2446	99.1745	69.0995	98.6765	24.7666
./raw_fq_capture/Sgr-AJol_023-Ex1-cssl.2.fq.gz	9146521	8994361	3349917	3322262	2296942	2265282	98.3364	37.2446	99.1745	69.1379	98.6216	24.7666
./raw_fq_capture/Sgr-AJol_024-Ex1-cssl.1.fq.gz	10845900	10669805	3775022	3745296	2748664	2714243	98.3764	35.3804	99.2126	73.3898	98.7477	25.0255
./raw_fq_capture/Sgr-AJol_024-Ex1-cssl.2.fq.gz	10845900	10669805	3775022	3745296	2749962	2714243	98.3764	35.3804	99.2126	73.4244	98.7011	25.0255
./raw_fq_capture/Sgr-AJol_025-Ex1-cssl.1.fq.gz	23489383	23171227	8190176	8128832	6404746	6329629	98.6455	35.3463	99.251	78.7905	98.8272	26.9468
./raw_fq_capture/Sgr-AJol_025-Ex1-cssl.2.fq.gz	23489383	23171227	8190176	8128832	6406024	6329629	98.6455	35.3463	99.251	78.8062	98.8075	26.9468
./raw_fq_capture/Sgr-AJol_026-Ex1-cssl.1.fq.gz	26948657	26587562	9346784	9273573	7198329	7113968	98.6601	35.1547	99.2167	77.622	98.828	26.3982
./raw_fq_capture/Sgr-AJol_026-Ex1-cssl.2.fq.gz	26948657	26587562	9346784	9273573	7198186	7113968	98.6601	35.1547	99.2167	77.6204	98.83	26.3982
./raw_fq_capture/Sgr-AJol_027-Ex1-cssl.1.fq.gz	22538926	22078061	8090234	8021117	4720685	4646857	97.9552	36.6438	99.1457	58.8532	98.4361	20.617
./raw_fq_capture/Sgr-AJol_027-Ex1-cssl.2.fq.gz	22538926	22078061	8090234	8021117	4723092	4646857	97.9552	36.6438	99.1457	58.8832	98.3859	20.617
./raw_fq_capture/Sgr-AJol_028-Ex1-cssl.1.fq.gz	22436995	22134272	7948343	7891006	6100559	6027677	98.6508	35.9097	99.2786	77.3103	98.8053	26.8649
./raw_fq_capture/Sgr-AJol_028-Ex1-cssl.2.fq.gz	22436995	22134272	7948343	7891006	6101436	6027677	98.6508	35.9097	99.2786	77.3214	98.7911	26.8649
./raw_fq_capture/Sgr-AJol_029-Ex1-cssl.1.fq.gz	23421990	22981421	7901209	7835472	4725897	4648748	98.119	34.3809	99.168	60.3141	98.3675	19.8478
./raw_fq_capture/Sgr-AJol_029-Ex1-cssl.2.fq.gz	23421990	22981421	7901209	7835472	4728484	4648748	98.119	34.3809	99.168	60.3471	98.3137	19.8478
./raw_fq_capture/Sgr-AJol_030-Ex1-cssl.1.fq.gz	31714733	31122338	10174771	10082252	6164081	6071572	98.1321	32.6928	99.0907	61.1379	98.4992	19.1443
./raw_fq_capture/Sgr-AJol_030-Ex1-cssl.2.fq.gz	31714733	31122338	10174771	10082252	6167169	6071572	98.1321	32.6928	99.0907	61.1686	98.4499	19.1443
./raw_fq_capture/Sgr-AJol_031-Ex1-cssl.1.fq.gz	27329109	26744598	9801623	9713043	5595464	5501737	97.8612	36.649	99.0963	57.6077	98.3249	20.1314
./raw_fq_capture/Sgr-AJol_031-Ex1-cssl.2.fq.gz	27329109	26744598	9801623	9713043	5597976	5501737	97.8612	36.649	99.0963	57.6336	98.2808	20.1314
./raw_fq_capture/Sgr-AJol_032-Ex1-cssl.1.fq.gz	19516940	19165357	6503501	6450834	4326750	4263940	98.1986	33.9336	99.1902	67.0727	98.5483	21.8474
./raw_fq_capture/Sgr-AJol_032-Ex1-cssl.2.fq.gz	19516940	19165357	6503501	6450834	4329898	4263940	98.1986	33.9336	99.1902	67.1215	98.4767	21.8474
./raw_fq_capture/Sgr-AJol_034-Ex1-cssl.1.fq.gz	17754986	17445795	6367220	6315069	4217085	4153729	98.2586	36.4972	99.1809	66.7781	98.4976	23.3947
./raw_fq_capture/Sgr-AJol_034-Ex1-cssl.2.fq.gz	17754986	17445795	6367220	6315069	4218607	4153729	98.2586	36.4972	99.1809	66.8022	98.4621	23.3947
./raw_fq_capture/Sgr-AJol_035-Ex1-cssl.1.fq.gz	20925540	20506123	7067608	7006567	4205772	4137976	97.9957	34.4658	99.1363	60.0261	98.388	19.7748
./raw_fq_capture/Sgr-AJol_035-Ex1-cssl.2.fq.gz	20925540	20506123	7067608	7006567	4208913	4137976	97.9957	34.4658	99.1363	60.071	98.3146	19.7748
./raw_fq_capture/Sgr-AJol_036-Ex1-cssl.1.fq.gz	5979961	5826615	2310657	2292313	1216844	1197714	97.4357	39.6569	99.2061	53.0837	98.4279	20.0288
./raw_fq_capture/Sgr-AJol_036-Ex1-cssl.2.fq.gz	5979961	5826615	2310657	2292313	1217672	1197714	97.4357	39.6569	99.2061	53.1198	98.361	20.0288
./raw_fq_capture/Sgr-AJol_037-Ex1-cssl.1.fq.gz	20533249	20271991	7485609	7424603	5895736	5831114	98.7276	36.9259	99.185	79.4081	98.9039	28.3984
./raw_fq_capture/Sgr-AJol_037-Ex1-cssl.2.fq.gz	20533249	20271991	7485609	7424603	5897427	5831114	98.7276	36.9259	99.185	79.4309	98.8756	28.3984
./raw_fq_capture/Sgr-AJol_038-Ex1-cssl.1.fq.gz	17385462	17049039	6433795	6375105	4189684	4133587	98.0649	37.737	99.0878	65.7195	98.6611	23.7761
./raw_fq_capture/Sgr-AJol_038-Ex1-cssl.2.fq.gz	17385462	17049039	6433795	6375105	4190839	4133587	98.0649	37.737	99.0878	65.7376	98.6339	23.7761
./raw_fq_capture/Sgr-AJol_039-Ex1-cssl.1.fq.gz	30607009	30166557	10581456	10490763	8294782	8195140	98.5609	35.0768	99.1429	79.0675	98.7987	26.7754
./raw_fq_capture/Sgr-AJol_039-Ex1-cssl.2.fq.gz	30607009	30166557	10581456	10490763	8296512	8195140	98.5609	35.0768	99.1429	79.084	98.7781	26.7754
./raw_fq_capture/Sgr-AJol_041-Ex1-cssl.1.fq.gz	23900908	23564847	8112683	8043672	5937723	5866448	98.5939	34.4271	99.1493	73.8186	98.7996	24.5449
./raw_fq_capture/Sgr-AJol_041-Ex1-cssl.2.fq.gz	23900908	23564847	8112683	8043672	5940779	5866448	98.5939	34.4271	99.1493	73.8566	98.7488	24.5449
./raw_fq_capture/Sgr-AJol_042-Ex1-cssl.1.fq.gz	30731830	30059195	10169781	10063146	6047186	5948669	97.8113	33.8325	98.9515	60.0924	98.3709	19.3567
./raw_fq_capture/Sgr-AJol_042-Ex1-cssl.2.fq.gz	30731830	30059195	10169781	10063146	6049922	5948669	97.8113	33.8325	98.9515	60.1196	98.3264	19.3567
./raw_fq_capture/Sgr-AJol_043-Ex1-cssl.1.fq.gz	37615714	36938761	12344494	12219492	7759722	7635308	98.2003	33.4188	98.9874	63.5028	98.3967	20.2982
./raw_fq_capture/Sgr-AJol_043-Ex1-cssl.2.fq.gz	37615714	36938761	12344494	12219492	7763058	7635308	98.2003	33.4188	98.9874	63.5301	98.3544	20.2982
./raw_fq_capture/Sgr-AJol_044-Ex1-cssl.1.fq.gz	23140603	22716653	7779327	7708884	4985577	4912890	98.1679	34.245	99.0945	64.6731	98.5421	21.2306
./raw_fq_capture/Sgr-AJol_044-Ex1-cssl.2.fq.gz	23140603	22716653	7779327	7708884	4989202	4912890	98.1679	34.245	99.0945	64.7202	98.4705	21.2306
./raw_fq_capture/Sgr-AJol_045-Ex1-cssl.1.fq.gz	17333314	16997038	5849597	5794290	3593836	3537889	98.0599	34.4154	99.0545	62.0238	98.4433	20.4109
./raw_fq_capture/Sgr-AJol_045-Ex1-cssl.2.fq.gz	17333314	16997038	5849597	5794290	3596918	3537889	98.0599	34.4154	99.0545	62.0769	98.3589	20.4109
./raw_fq_capture/Sgr-AJol_046-Ex1-cssl.1.fq.gz	20783997	20279571	8066437	7989489	4367802	4296275	97.573	39.7762	99.0461	54.6694	98.3624	20.6711
./raw_fq_capture/Sgr-AJol_046-Ex1-cssl.2.fq.gz	20783997	20279571	8066437	7989489	4371624	4296275	97.573	39.7762	99.0461	54.7172	98.2764	20.6711
./raw_fq_capture/Sgr-AJol_047-Ex1-cssl.1.fq.gz	25502880	25051377	8387370	8306326	5616658	5538174	98.2296	33.4807	99.0337	67.619	98.6027	21.7159
./raw_fq_capture/Sgr-AJol_047-Ex1-cssl.2.fq.gz	25502880	25051377	8387370	8306326	5620355	5538174	98.2296	33.4807	99.0337	67.6635	98.5378	21.7159
./raw_fq_capture/Sgr-AJol_048-Ex1-cssl.1.fq.gz	33911290	33341571	11056746	10956958	7008885	6906170	98.32	33.162	99.0975	63.9674	98.5345	20.3654
./raw_fq_capture/Sgr-AJol_048-Ex1-cssl.2.fq.gz	33911290	33341571	11056746	10956958	7013007	6906170	98.32	33.162	99.0975	64.0051	98.4766	20.3654
./raw_fq_capture/Sgr-AJol_049-Ex1-cssl.1.fq.gz	26018110	25700084	9143055	9070420	7079901	6991661	98.7777	35.576	99.2056	78.0548	98.7537	26.8723
./raw_fq_capture/Sgr-AJol_049-Ex1-cssl.2.fq.gz	26018110	25700084	9143055	9070420	7081725	6991661	98.7777	35.576	99.2056	78.0749	98.7282	26.8723
./raw_fq_capture/Sgr-AJol_050-Ex1-cssl.1.fq.gz	25164738	24678525	9151255	9070026	5553572	5467980	98.0679	37.0819	99.1124	61.2299	98.4588	21.7287
./raw_fq_capture/Sgr-AJol_050-Ex1-cssl.2.fq.gz	25164738	24678525	9151255	9070026	5556268	5467980	98.0679	37.0819	99.1124	61.2597	98.411	21.7287
./raw_fq_capture/Sgr-AJol_051-Ex1-cssl.1.fq.gz	36397590	35786655	12931588	12825326	9565736	9435898	98.3215	36.1352	99.1783	74.5847	98.6427	25.9245
./raw_fq_capture/Sgr-AJol_051-Ex1-cssl.2.fq.gz	36397590	35786655	12931588	12825326	9567932	9435898	98.3215	36.1352	99.1783	74.6019	98.62	25.9245
./raw_fq_capture/Sgr-AJol_052-Ex1-cssl.1.fq.gz	30178061	29791254	10853039	10774464	8617884	8518345	98.7183	36.4303	99.276	79.9843	98.845	28.2269
./raw_fq_capture/Sgr-AJol_052-Ex1-cssl.2.fq.gz	30178061	29791254	10853039	10774464	8619797	8518345	98.7183	36.4303	99.276	80.0021	98.823	28.2269
./raw_fq_capture/Sgr-AJol_053-Ex1-cssl.1.fq.gz	29296505	28724768	10218880	10130610	6136862	6042585	98.0484	35.5752	99.1362	60.5774	98.4638	20.6256
./raw_fq_capture/Sgr-AJol_053-Ex1-cssl.2.fq.gz	29296505	28724768	10218880	10130610	6140919	6042585	98.0484	35.5752	99.1362	60.6175	98.3987	20.6256
./raw_fq_capture/Sgr-AJol_054-Ex1-cssl.1.fq.gz	33541681	32780633	10810902	10703067	5997385	5889499	97.731	32.9795	99.0025	56.0343	98.2011	17.5587
./raw_fq_capture/Sgr-AJol_054-Ex1-cssl.2.fq.gz	33541681	32780633	10810902	10703067	6002689	5889499	97.731	32.9795	99.0025	56.0838	98.1143	17.5587
./raw_fq_capture/Sgr-AJol_055-Ex1-cssl.1.fq.gz	14960163	14518260	5901839	5848787	3434589	3374338	97.0461	40.6511	99.1011	58.7231	98.2458	22.5555
./raw_fq_capture/Sgr-AJol_055-Ex1-cssl.2.fq.gz	14960163	14518260	5901839	5848787	3435665	3374338	97.0461	40.6511	99.1011	58.7415	98.215	22.5555
./raw_fq_capture/Sgr-AJol_056-Ex1-cssl.1.fq.gz	24605695	24055708	8979235	8902360	5088902	5010858	97.7648	37.3268	99.1439	57.1635	98.4664	20.3646
./raw_fq_capture/Sgr-AJol_056-Ex1-cssl.2.fq.gz	24605695	24055708	8979235	8902360	5094810	5010858	97.7648	37.3268	99.1439	57.2299	98.3522	20.3646
./raw_fq_capture/Sgr-AJol_057-Ex1-cssl.1.fq.gz	28963402	28530445	9591026	9512490	7148292	7059309	98.5052	33.6168	99.1812	75.1464	98.7552	24.3732
./raw_fq_capture/Sgr-AJol_057-Ex1-cssl.2.fq.gz	28963402	28530445	9591026	9512490	7149740	7059309	98.5052	33.6168	99.1812	75.1616	98.7352	24.3732
./raw_fq_capture/Sgr-AJol_058-Ex1-cssl.1.fq.gz	18372238	17958776	6861546	6800796	4066327	4005135	97.7495	38.2072	99.1146	59.7919	98.4952	21.7999
./raw_fq_capture/Sgr-AJol_058-Ex1-cssl.2.fq.gz	18372238	17958776	6861546	6800796	4068762	4005135	97.7495	38.2072	99.1146	59.8277	98.4362	21.7999
./raw_fq_capture/Sgr-AJol_059-Ex1-cssl.1.fq.gz	19954429	19394341	7330706	7262908	3582970	3517593	97.1932	37.7982	99.0752	49.3324	98.1753	17.6281
./raw_fq_capture/Sgr-AJol_059-Ex1-cssl.2.fq.gz	19954429	19394341	7330706	7262908	3586868	3517593	97.1932	37.7982	99.0752	49.3861	98.0686	17.6281
./raw_fq_capture/Sgr-AJol_060-Ex1-cssl.1.fq.gz	23883463	23385702	7959266	7889090	4405905	4337562	97.9159	34.0348	99.1183	55.8481	98.4488	18.1614
./raw_fq_capture/Sgr-AJol_060-Ex1-cssl.2.fq.gz	23883463	23385702	7959266	7889090	4409983	4337562	97.9159	34.0348	99.1183	55.8998	98.3578	18.1614
./raw_fq_capture/Sgr-AJol_061-Ex1-cssl.1.fq.gz	27613990	27227558	9715632	9640438	7468149	7377756	98.6006	35.6831	99.2261	77.4669	98.7896	26.7175
./raw_fq_capture/Sgr-AJol_061-Ex1-cssl.2.fq.gz	27613990	27227558	9715632	9640438	7470328	7377756	98.6006	35.6831	99.2261	77.4895	98.7608	26.7175
./raw_fq_capture/Sgr-AJol_062-Ex1-cssl.1.fq.gz	20215866	19873375	7606684	7548419	5759206	5692192	98.3058	38.2758	99.234	76.2969	98.8364	28.1571
./raw_fq_capture/Sgr-AJol_062-Ex1-cssl.2.fq.gz	20215866	19873375	7606684	7548419	5759559	5692192	98.3058	38.2758	99.234	76.3015	98.8303	28.1571
./raw_fq_capture/Sgr-AJol_063-Ex1-cssl.1.fq.gz	27616482	27172809	9767307	9688715	7419207	7322297	98.3934	35.9452	99.1954	76.5758	98.6938	26.5142
./raw_fq_capture/Sgr-AJol_063-Ex1-cssl.2.fq.gz	27616482	27172809	9767307	9688715	7420654	7322297	98.3934	35.9452	99.1954	76.5907	98.6746	26.5142
./raw_fq_capture/Sgr-AJol_064-Ex1-cssl.1.fq.gz	22535757	22226645	7887721	7829050	6061113	5988245	98.6283	35.4877	99.2562	77.4182	98.7978	26.5722
./raw_fq_capture/Sgr-AJol_064-Ex1-cssl.2.fq.gz	22535757	22226645	7887721	7829050	6061535	5988245	98.6283	35.4877	99.2562	77.4236	98.7909	26.5722
./raw_fq_capture/Sgr-AJol_066-Ex1-cssl.1.fq.gz	42912590	42302779	13828818	13713899	10405292	10277409	98.5789	32.6901	99.169	75.8741	98.771	23.9496
./raw_fq_capture/Sgr-AJol_066-Ex1-cssl.2.fq.gz	42912590	42302779	13828818	13713899	10407005	10277409	98.5789	32.6901	99.169	75.8866	98.7547	23.9496
./raw_fq_capture/Sgr-AJol_067-Ex1-cssl.1.fq.gz	45611381	44763317	15143033	15006698	9062360	8912117	98.1407	33.8291	99.0997	60.3888	98.3421	19.5392
./raw_fq_capture/Sgr-AJol_067-Ex1-cssl.2.fq.gz	45611381	44763317	15143033	15006698	9069734	8912117	98.1407	33.8291	99.0997	60.4379	98.2622	19.5392
./raw_fq_capture/Sgr-AJol_068-Ex1-cssl.1.fq.gz	20495376	20020004	7354468	7293792	4405828	4334586	97.6806	36.7356	99.175	60.4052	98.383	21.1491
./raw_fq_capture/Sgr-AJol_068-Ex1-cssl.2.fq.gz	20495376	20020004	7354468	7293792	4409178	4334586	97.6806	36.7356	99.175	60.4511	98.3083	21.1491
./raw_fq_capture/Sgr-AJol_069-Ex1-cssl.1.fq.gz	40672130	39603047	13410005	13275633	6200345	6062295	97.3715	33.861	98.998	46.7047	97.7735	14.9053
./raw_fq_capture/Sgr-AJol_069-Ex1-cssl.2.fq.gz	40672130	39603047	13410005	13275633	6207696	6062295	97.3715	33.861	98.998	46.7601	97.6577	14.9053
./raw_fq_capture/Sgr-AJol_070-Ex1-cssl.1.fq.gz	13918903	13531955	5170626	5122889	2754515	2704726	97.22	38.2105	99.0768	53.7688	98.1925	19.432
./raw_fq_capture/Sgr-AJol_070-Ex1-cssl.2.fq.gz	13918903	13531955	5170626	5122889	2757731	2704726	97.22	38.2105	99.0768	53.8316	98.0779	19.432
./raw_fq_capture/Sgr-AJol_071-Ex1-cssl.1.fq.gz	25750025	25231700	8496976	8420099	5365701	5278871	97.9871	33.6758	99.0952	63.7249	98.3818	20.5004
./raw_fq_capture/Sgr-AJol_071-Ex1-cssl.2.fq.gz	25750025	25231700	8496976	8420099	5368831	5278871	97.9871	33.6758	99.0952	63.7621	98.3244	20.5004
./raw_fq_capture/Sgr-AJol_072-Ex1-cssl.1.fq.gz	38178644	37405459	12169946	12062497	7541307	7413887	97.9748	32.5352	99.1171	62.5186	98.3104	19.4189
./raw_fq_capture/Sgr-AJol_072-Ex1-cssl.2.fq.gz	38178644	37405459	12169946	12062497	7547658	7413887	97.9748	32.5352	99.1171	62.5713	98.2276	19.4189
./raw_fq_capture/Sgr-AJol_073-Ex1-cssl.1.fq.gz	13852536	13604529	5076136	5034612	3460181	3413914	98.2097	37.3121	99.182	68.7279	98.6629	24.6447
./raw_fq_capture/Sgr-AJol_073-Ex1-cssl.2.fq.gz	13852536	13604529	5076136	5034612	3462218	3413914	98.2097	37.3121	99.182	68.7683	98.6048	24.6447
./raw_fq_capture/Sgr-AJol_074-Ex1-cssl.1.fq.gz	27244327	26753046	9492284	9412114	7028996	6934563	98.1968	35.4811	99.1554	74.6803	98.6565	25.4532
./raw_fq_capture/Sgr-AJol_074-Ex1-cssl.2.fq.gz	27244327	26753046	9492284	9412114	7029509	6934563	98.1968	35.4811	99.1554	74.6858	98.6493	25.4532
./raw_fq_capture/Sgr-AJol_075-Ex1-cssl.1.fq.gz	26752583	26318327	9316711	9240514	6751734	6659577	98.3768	35.4001	99.1821	73.0666	98.6351	24.8932
./raw_fq_capture/Sgr-AJol_075-Ex1-cssl.2.fq.gz	26752583	26318327	9316711	9240514	6753046	6659577	98.3768	35.4001	99.1821	73.0808	98.6159	24.8932
./raw_fq_capture/Sgr-AJol_076-Ex1-cssl.1.fq.gz	16909163	16499127	6247853	6194613	3241456	3183339	97.5751	37.8678	99.1479	52.327	98.2071	18.8261
./raw_fq_capture/Sgr-AJol_076-Ex1-cssl.2.fq.gz	16909163	16499127	6247853	6194613	3244780	3183339	97.5751	37.8678	99.1479	52.3807	98.1065	18.8261
./raw_fq_capture/Sgr-AJol_077-Ex1-cssl.1.fq.gz	29279520	28650334	10242248	10155876	5873583	5779755	97.8511	35.7491	99.1567	57.8343	98.4025	19.7399
./raw_fq_capture/Sgr-AJol_077-Ex1-cssl.2.fq.gz	29279520	28650334	10242248	10155876	5877194	5779755	97.8511	35.7491	99.1567	57.8699	98.3421	19.7399
./raw_fq_capture/Sgr-AJol_078-Ex1-cssl.1.fq.gz	39003239	38127031	12551442	12429319	6647475	6532336	97.7535	32.9201	99.027	53.4822	98.2679	16.7482
./raw_fq_capture/Sgr-AJol_078-Ex1-cssl.2.fq.gz	39003239	38127031	12551442	12429319	6652081	6532336	97.7535	32.9201	99.027	53.5193	98.1999	16.7482
./raw_fq_capture/Sgr-AJol_079-Ex1-cssl.1.fq.gz	31748081	31107830	11158277	11060975	6067919	5964411	97.9833	35.8697	99.128	54.8588	98.2942	18.7867
./raw_fq_capture/Sgr-AJol_079-Ex1-cssl.2.fq.gz	31748081	31107830	11158277	11060975	6071625	5964411	97.9833	35.8697	99.128	54.8923	98.2342	18.7867
