pos	3pG>A
1	0.00694708141655721
2	0.00705384354893329
3	0.00519180924126208
4	0.00597057448198763
5	0.00721893250586051
6	0.00951552093992541
7	0.00933154724643134
8	0.00848067402601396
9	0.00902690072271061
10	0.00892131716875627
11	0.00901613654136986
12	0.00871524205783502
13	0.00883352561504163
14	0.008765376460518
15	0.00886746183803176
16	0.00916190198105646
17	0.00876907987494636
18	0.00891201334510603
19	0.00920305463089877
20	0.00885624535259572
21	0.0098727505366953
22	0.00923273435271649
23	0.01194942638416
24	0.00920767075127249
25	0.00875381671866804
