"","Position","C.T","G.A"
"1",1,0.190450798956609,0.231204114274358
"2",2,0.215301561685026,0.254022202943136
"3",3,0.230794742152202,0.27247512970336
"4",4,0.243028713487096,0.285029191582327
"5",5,0.256643178152504,0.290096751253866
"6",6,0.270420721530609,0.290339301540895
"7",7,0.283714491553686,0.28739254117106
"8",8,0.29108126032389,0.287566338534201
"9",9,0.29419172848805,0.290110251965549
"10",10,0.29281704084191,0.29574415022297
"11",11,0.29007297034871,0.301605844947613
"12",12,0.288317003805921,0.305664722610135
"13",-12,0.300589146966394,0.293588159628763
"14",-11,0.299467594293131,0.29228160080794
"15",-10,0.296178390043457,0.292383190392839
"16",-9,0.291511467966123,0.29279750003574
"17",-8,0.287886968627285,0.290759219828065
"18",-7,0.284998187353177,0.286119155810853
"19",-6,0.283381252082067,0.277648907487453
"20",-5,0.279167065620228,0.268291486007088
"21",-4,0.270636441388937,0.25855732874135
"22",-3,0.256788685986245,0.247620153150321
"23",-2,0.238606910477352,0.23169605775369
"24",-1,0.215309721275855,0.207390646297306
