pos	3pG>A
1	0.0197504855327693
2	0.0345821325648415
3	0.018652056560448
4	0.0233398650119747
5	0.0220220671020041
6	0.032032080394241
7	0.0342098202307486
8	0.0275525366164296
9	0.0309935430118725
10	0.0308305465206835
11	0.0249609984399376
12	0.0239291696578129
13	0.0277872485509717
14	0.0290363062010472
15	0.0264220656470184
16	0.03003003003003
17	0.0268956020311559
18	0.0256767342675603
19	0.0240149930264993
20	0.0301429859590365
21	0.0287506983540333
22	0.0259808195292066
23	0.0277534198526833
24	0.0305488208067005
25	0.0270199599058659
