"","Position","C.T","G.A"
"1",1,0.566885602611465,0.446270716506598
"2",2,0.592146349840242,0.486593428682238
"3",3,0.600967319998054,0.527216583902245
"4",4,0.607383598269489,0.555188128461828
"5",5,0.616458434536015,0.569993439085767
"6",6,0.625798582156831,0.577941943418958
"7",7,0.633980753581534,0.582565067523338
"8",8,0.639650772144782,0.586808082409285
"9",9,0.642556974066474,0.591923251027697
"10",10,0.63940789248975,0.602431117948903
"11",11,0.632825264770265,0.614768183856458
"12",12,0.626679651784025,0.624743245133272
"13",-12,0.635878881171603,0.61529396804707
"14",-11,0.621768191653205,0.62586693165115
"15",-10,0.607346290424355,0.634276106071038
"16",-9,0.596424954447421,0.637658156334779
"17",-8,0.591958294346613,0.634222164181013
"18",-7,0.587358091240213,0.628824887780846
"19",-6,0.582527543692515,0.620816736817468
"20",-5,0.575764705656929,0.610506986425674
"21",-4,0.564422674389438,0.598573310415319
"22",-3,0.540835817206152,0.588910845018907
"23",-2,0.504002108311557,0.577918430457242
"24",-1,0.465544094889347,0.55144458509212
