Sample	Passed Filter	Low Quality	Too Many N	Too short
SdA01041_CKDL210020579-1a-5UDI225-GD06_HKGLMDSX2_L2_fastp	27286248.0	1261300.0	1226.0	161374.0
SdA01042_CKDL210020579-1a-AK9144-AK533_HKGLMDSX2_L2_fastp	54228380.0	1570576.0	2528.0	198828.0
SdA01043_CKDL210020579-1a-AK9144-AK7557_HKGLMDSX2_L2_fastp	13469830.0	574066.0	592.0	103974.0
SdA01045_CKDL210020579-1a-AK9144-GC06_HKGLMDSX2_L2_fastp	51995400.0	2000690.0	2286.0	356962.0
SdA01046_CKDL210020579-1a-AK9144-AK4236_HKGLMDSX2_L2_fastp	29399166.0	1437302.0	1366.0	221558.0
SdA01047_CKDL210020579-1a-AK9144-AK10343_HKGLMDSX2_L2_fastp	17621848.0	889822.0	840.0	117566.0
SdA01048_CKDL210020579-1a-AK9144-AK4234_HKGLMDSX2_L2_fastp	24952880.0	1473048.0	1144.0	182124.0
SdA01049_CKDL210020579-1a-AK9144-GD06_HKGLMDSX2_L2_fastp	57501502.0	3313116.0	2448.0	461550.0
SdA01050_CKDL210020579-1a-AK3911-GC06_HKGLMDSX2_L2_fastp	36721418.0	1711654.0	1598.0	295578.0
SdA01051_CKDL210020579-1a-AK3911-GD06_HKGLMDSX2_L2_fastp	43187022.0	1415822.0	1918.0	190796.0
SdA01052_CKDL210020579-1a-5UDI245-GC06_HKGLMDSX2_L2_fastp	35067980.0	1452996.0	1622.0	176370.0
SdA01053_CKDL210020579-1a-5UDI245-GD06_HKGLMDSX2_L2_fastp	48563894.0	1827972.0	2156.0	234840.0
SdA01054_CKDL210020579-1a-AK8593-GC06_HKGLMDSX2_L2_fastp	40157410.0	1810422.0	1734.0	255766.0
SdA01055_CKDL210020579-1a-AK8593-GD06_HKGLMDSX2_L2_fastp	35852990.0	2551876.0	1480.0	337536.0
SdA01056_CKDL210020579-1a-5UDI294-GC06_HKGLMDSX2_L2_fastp	36755524.0	1558832.0	1604.0	196040.0
SdA01057_CKDL210020579-1a-5UDI294-GD06_HKGLMDSX2_L2_fastp	20193052.0	1407524.0	956.0	186466.0
SdA01059_CKDL210020579-1a-AK9146-GD06_HKGLMDSX2_L2_fastp	36715160.0	2373822.0	1570.0	359252.0
SdA01060_CKDL210020579-1a-AK5577-GC06_HKGLMDSX2_L2_fastp	52656794.0	2893928.0	2218.0	660624.0
SdA01061_CKDL210020579-1a-AK3911-AK533_HKGLMDSX2_L2_fastp	51005418.0	1383908.0	2384.0	175000.0
SdA01062_CKDL210020579-1a-AK3911-AK4236_HKGLMDSX2_L2_fastp	41137846.0	1953884.0	1780.0	293884.0
SdA01063_CKDL210020579-1a-5UDI245-AK533_HKGLMDSX2_L2_fastp	40660100.0	1750774.0	1760.0	254498.0
SdA01064_CKDL210020579-1a-5UDI245-AK4236_HKGLMDSX2_L2_fastp	36736062.0	1832158.0	1830.0	266238.0
SdA01065_CKDL210020579-1a-AK8593-AK533_HKGLMDSX2_L2_fastp	48035414.0	1800994.0	2128.0	237766.0
SdA01066_CKDL210020579-1a-AK8593-AK4236_HKGLMDSX2_L2_fastp	26453942.0	1110478.0	1154.0	189422.0
SdA01067_CKDL210020579-1a-5UDI294-AK533_HKGLMDSX2_L2_fastp	44255114.0	1889490.0	1792.0	287054.0
SdA01068_CKDL210020579-1a-5UDI294-AK4236_HKGLMDSX2_L2_fastp	31064830.0	2240522.0	1318.0	457612.0
SdA01069_CKDL210020579-1a-AK9146-AK533_HKGLMDSX2_L2_fastp	56660928.0	1154868.0	2434.0	182586.0
SdA01071_CKDL210020579-1a-AK5577-AK533_HKGLMDSX2_L2_fastp	32781118.0	2125162.0	1468.0	325502.0
SdA01072_CKDL210020579-1a-AK5577-AK4236_HKGLMDSX2_L2_fastp	67149698.0	3031788.0	3148.0	472002.0
SdA01073_CKDL210020579-1a-AK3911-AK7557_HKGLMDSX2_L2_fastp	22166658.0	1739130.0	1064.0	331752.0
SdA01074_CKDL210020579-1a-AK3911-AK10343_HKGLMDSX2_L2_fastp	33523542.0	1470864.0	1446.0	184980.0
SdA01075_CKDL210020579-1a-5UDI245-AK7557_HKGLMDSX2_L2_fastp	46133464.0	1482950.0	2076.0	202488.0
SdA01076_CKDL210020579-1a-5UDI245-AK10343_HKGLMDSX2_L2_fastp	29518540.0	1692284.0	1202.0	263842.0
SdA01077_CKDL210020579-1a-AK8593-AK7557_HKGLMDSX2_L2_fastp	50619342.0	2288010.0	2274.0	380732.0
SdA01078_CKDL210020579-1a-AK8593-AK10343_HKGLMDSX2_L2_fastp	31444532.0	2199142.0	1390.0	250964.0
SdA01079_CKDL210020579-1a-5UDI294-AK7557_HKGLMDSX2_L2_fastp	34683436.0	1707030.0	1602.0	234774.0
SdA01080_CKDL210020579-1a-5UDI294-AK10343_HKGLMDSX2_L2_fastp	28777070.0	1436396.0	1188.0	255804.0
SdA01082_CKDL210020579-1a-AK9146-AK10343_HKGLMDSX2_L2_fastp	48482880.0	2606310.0	2186.0	528838.0
SdA01083_CKDL210020579-1a-AK5577-AK7557_HKGLMDSX2_L2_fastp	74849050.0	2171014.0	3328.0	307978.0
SdA01084_CKDL210020579-1a-AK5577-AK10343_HKGLMDSX2_L2_fastp	19527290.0	1461870.0	864.0	383128.0
SdA01085_CKDL210020579-1a-AK3911-AK8488_HKGLMDSX2_L2_fastp	36935498.0	1320594.0	1606.0	146634.0
SdA01086_CKDL210020579-1a-AK3911-AK4234_HKGLMDSX2_L2_fastp	32290266.0	1510098.0	1360.0	199646.0
SdA01087_CKDL210020579-1a-5UDI245-AK8488_HKGLMDSX2_L2_fastp	30358332.0	1408428.0	1404.0	165538.0
SdA01088_CKDL210020579-1a-5UDI245-AK4234_HKGLMDSX2_L2_fastp	35369522.0	1812382.0	1464.0	225188.0
SdA01089_CKDL210020579-1a-AK8593-AK8488_HKGLMDSX2_L2_fastp	47959546.0	2097036.0	2144.0	243850.0
SdA01090_CKDL210020579-1a-AK8593-AK4234_HKGLMDSX2_L2_fastp	53578370.0	2037192.0	2354.0	268402.0
SdA01091_CKDL210020579-1a-5UDI294-AK8488_HKGLMDSX2_L2_fastp	4785166.0	299298.0	212.0	50046.0
SdA01092_CKDL210020579-1a-5UDI294-AK4234_HKGLMDSX2_L2_fastp	19186324.0	1937254.0	800.0	283570.0
SdA01094_CKDL210020579-1a-AK9146-AK4234_HKGLMDSX2_L2_fastp	35227298.0	2216828.0	1610.0	371186.0
SdA01095_CKDL210020579-1a-AK5577-AK8488_HKGLMDSX2_L2_fastp	19568428.0	2635050.0	824.0	329772.0
SdA01096_CKDL210020579-1a-AK5577-AK4234_HKGLMDSX2_L2_fastp	31100188.0	2424942.0	1280.0	318936.0
SdA02001_CKDL210020579-1a-AK9143-AK7096_HKGLMDSX2_L2_fastp	6079454.0	571864.0	268.0	147520.0
SdA02002_CKDL210020579-1a-AK9144-AK7549_HKGLMDSX2_L2_fastp	14316890.0	1265424.0	702.0	214252.0
SdA02003_CKDL210020579-1a-AK9143-7UDI286_HKGLMDSX2_L2_fastp	9702778.0	824894.0	416.0	194676.0
SdA02004_CKDL210020579-1a-AK7758-AK7099_HKGLMDSX2_L2_fastp	13149996.0	1625068.0	396.0	401380.0
SdA02005_CKDL210020579-1a-5UDI301-7UDI304_HKGLMDSX2_L2_fastp	16267826.0	2116612.0	542.0	703288.0
SdA02006_CKDL210020579-1a-5UDI301-AK7096_HKGLMDSX2_L2_fastp	15960532.0	2543760.0	558.0	539844.0
SdA02007_CKDL210020579-1a-AK7758-GD07_HKGLMDSX2_L2_fastp	13814000.0	1882008.0	456.0	515316.0
SdA02008_CKDL210020579-1a-AK7078-7UDI304_HKGLMDSX2_L2_fastp	7929572.0	2920316.0	152.0	529084.0
SdA02009_CKDL210020579-1a-AK9144-AK845_HKGLMDSX2_L2_fastp	8795140.0	1023134.0	392.0	311072.0
SdA02010_CKDL210020579-1a-AK7758-AK7549_HKGLMDSX2_L2_fastp	21173140.0	2242218.0	706.0	531624.0
SdA02011_CKDL210020579-1a-5UDI301-7UDI286_HKGLMDSX2_L2_fastp	5952032.0	829912.0	288.0	205614.0
SdA02012_CKDL210020579-1a-AK7078-AK7096_HKGLMDSX2_L2_fastp	9691750.0	943308.0	318.0	290064.0
SdA02013_CKDL210020579-1a-AK9143-AK7533_HKGLMDSX2_L2_fastp	9027916.0	840860.0	396.0	299672.0
SdA02014_CKDL210020579-1a-AK7758-AK7096_HKGLMDSX2_L2_fastp	14198956.0	1389392.0	540.0	433638.0
SdA02015_CKDL210020579-1a-AK7078-7UDI286_HKGLMDSX2_L2_fastp	8525284.0	1062270.0	354.0	302438.0
SdA02016_CKDL210020579-1a-AK7078-AK7533_HKGLMDSX2_L2_fastp	13132166.0	913986.0	578.0	315232.0
SdA02017_CKDL210020579-1a-AK9144-AK7099_HKGLMDSX2_L2_fastp	9209774.0	870722.0	440.0	248778.0
SdA02019_CKDL210020579-1a-AK9144-7UDI286_HKGLMDSX2_L2_fastp	7802084.0	930490.0	320.0	214686.0
SdA02020_CKDL210020579-1a-AK7758-AK845_HKGLMDSX2_L2_fastp	9464046.0	1362998.0	414.0	408090.0
SdA02021_CKDL210020579-1a-AK9143-AK7549_HKGLMDSX2_L2_fastp	12234446.0	1004712.0	476.0	351268.0
SdA02022_CKDL210020579-1a-AK9144-GD07_HKGLMDSX2_L2_fastp	11713938.0	1015838.0	564.0	249990.0
SdA02023_CKDL210020579-1a-AK3911-7UDI304_HKGLMDSX2_L2_fastp	8267788.0	826950.0	434.0	358340.0
SdA02024_CKDL210020579-1a-AK7078-AK7549_HKGLMDSX2_L2_fastp	11905318.0	1228314.0	484.0	325438.0
SdA02025_CKDL210020579-1a-AK9143-GD07_HKGLMDSX2_L2_fastp	8253580.0	765832.0	396.0	276870.0
SdA02026_CKDL210020579-1a-AK3911-AK7096_HKGLMDSX2_L2_fastp	4426038.0	767134.0	176.0	253442.0
SdA02027_CKDL210020579-1a-AK9143-AK845_HKGLMDSX2_L2_fastp	7822256.0	1094500.0	270.0	227460.0
SdA02030_CKDL210020579-1a-AK3911-7UDI286_HKGLMDSX2_L2_fastp	4601672.0	428010.0	224.0	93664.0
SdA02031_CKDL210020579-1a-AK3911-AK7533_HKGLMDSX2_L2_fastp	10810040.0	651336.0	484.0	145044.0
SdA02032_CKDL210020579-1a-AK3911-AK7549_HKGLMDSX2_L2_fastp	6572542.0	904874.0	316.0	242810.0
SdA02033_CKDL210020579-1a-AK9143-AK7099_HKGLMDSX2_L2_fastp	8553780.0	659954.0	372.0	200054.0
SdA02034_CKDL210020579-1a-AK3911-AK845_HKGLMDSX2_L2_fastp	4274358.0	315126.0	216.0	42826.0
SdA02035_CKDL210020579-1a-AK7078-AK845_HKGLMDSX2_L2_fastp	8276024.0	1642790.0	352.0	283154.0
SdA02036_CKDL210020579-1a-AK7078-AK7099_HKGLMDSX2_L2_fastp	9397972.0	856002.0	354.0	228016.0
SdA02037_CKDL210020579-1a-AK3911-AK7099_HKGLMDSX2_L2_fastp	12431852.0	717036.0	636.0	105174.0
SdA02038_CKDL210020579-1a-AK3911-GD07_HKGLMDSX2_L2_fastp	309288.0	25016.0	10.0	9490.0
SdA02039_CKDL210020579-1a-5UDI245-7UDI304_HKGLMDSX2_L2_fastp	5058150.0	551610.0	212.0	236572.0
SdA02041_CKDL210020579-1a-5UDI245-AK7096_HKGLMDSX2_L2_fastp	2989218.0	1246636.0	146.0	290116.0
SdA02044_CKDL210020579-1a-5UDI245-7UDI286_HKGLMDSX2_L2_fastp	5397832.0	791114.0	206.0	172476.0
SdA02045_CKDL210020579-1a-AK9144-AK7533_HKGLMDSX2_L2_fastp	8740944.0	641140.0	410.0	154502.0
SdA02046_CKDL210020579-1a-5UDI225-7UDI304_HKGLMDSX2_L2_fastp	13616274.0	1048362.0	516.0	448260.0
SdA02047_CKDL210020579-1a-5UDI245-AK7533_HKGLMDSX2_L2_fastp	3769658.0	472124.0	198.0	129794.0
SdA02048_CKDL210020579-1a-5UDI245-AK7549_HKGLMDSX2_L2_fastp	8954246.0	1108896.0	424.0	302502.0
SdA02049_CKDL210020579-1a-AK7078-GD07_HKGLMDSX2_L2_fastp	17167306.0	2136196.0	488.0	622184.0
SdA02050_CKDL210020579-1a-5UDI301-AK7533_HKGLMDSX2_L2_fastp	17940664.0	2023600.0	552.0	573026.0
SdA02051_CKDL210020579-1a-5UDI225-AK7096_HKGLMDSX2_L2_fastp	13832010.0	1772792.0	462.0	598632.0
SdA02052_CKDL210020579-1a-AK9143-7UDI304_HKGLMDSX2_L2_fastp	13866154.0	1035322.0	516.0	446082.0
SdA02053_CKDL210020579-1a-5UDI301-AK7549_HKGLMDSX2_L2_fastp	16920534.0	1687440.0	582.0	520786.0
SdA02054_CKDL210020579-1a-AK7758-7UDI286_HKGLMDSX2_L2_fastp	17078404.0	2063234.0	556.0	430210.0
SdA02055_CKDL210020579-1a-5UDI301-AK845_HKGLMDSX2_L2_fastp	13767186.0	1859696.0	444.0	479348.0
SdA02056_CKDL210020579-1a-5UDI225-7UDI286_HKGLMDSX2_L2_fastp	10992630.0	1193444.0	380.0	270828.0
SdA02057_CKDL210020579-1a-5UDI225-AK7533_HKGLMDSX2_L2_fastp	4520346.0	564172.0	138.0	157406.0
SdA02058_CKDL210020579-1a-5UDI301-AK7099_HKGLMDSX2_L2_fastp	14356796.0	2166744.0	484.0	517936.0
SdA02059_CKDL210020579-1a-5UDI225-AK7549_HKGLMDSX2_L2_fastp	11035730.0	1637736.0	334.0	525024.0
SdA02060_CKDL210020579-1a-AK7758-AK7533_HKGLMDSX2_L2_fastp	17587564.0	2559786.0	534.0	722962.0
SdA02061_CKDL210020579-1a-5UDI301-GD07_HKGLMDSX2_L2_fastp	17737072.0	2439260.0	562.0	487968.0
SdA02062_CKDL210020579-1a-5UDI225-AK845_HKGLMDSX2_L2_fastp	10289732.0	881324.0	486.0	137342.0
SdA02063_CKDL210020579-1a-5UDI225-AK7099_HKGLMDSX2_L2_fastp	12444354.0	1891566.0	418.0	368880.0
SdA02064_CKDL210020579-1a-AK7758-7UDI304_HKGLMDSX2_L2_fastp	21494458.0	2178960.0	752.0	693418.0
SdA02065_CKDL210020579-1a-5UDI225-GD07_HKGLMDSX2_L2_fastp	9937988.0	998230.0	488.0	343812.0
SdC01001_CKDL210020579-1a-AK3905-AK4997_HKGLMDSX2_L2_fastp	21332426.0	392040.0	1016.0	46284.0
SdC01002_CKDL210020579-1a-AK3905-7UDI243_HKGLMDSX2_L2_fastp	48757784.0	1039530.0	2388.0	116530.0
SdC01003_CKDL210020579-1a-AK7759-7UDI298_HKGLMDSX2_L2_fastp	25703234.0	564280.0	1194.0	44190.0
SdC01004_CKDL210020579-1a-AK9142-AK9148_HKGLMDSX2_L2_fastp	7428978.0	252788.0	432.0	31766.0
SdC01005_CKDL210020579-1a-AK7761-AK9148_HKGLMDSX2_L2_fastp	20976824.0	590222.0	978.0	55122.0
SdC01006_CKDL210020579-1a-AK6881-AK8544_HKGLMDSX2_L2_fastp	24763886.0	567398.0	1154.0	42670.0
SdC01007_CKDL210020579-1a-AK9142-7UDI298_HKGLMDSX2_L2_fastp	22186090.0	550448.0	1108.0	59724.0
SdC01008_CKDL210020579-1a-AK6881-7UDI227_HKGLMDSX2_L2_fastp	51703154.0	1135144.0	2450.0	115368.0
SdC01009_CKDL210020579-1a-AK7010-AK8544_HKGLMDSX2_L2_fastp	43467830.0	1034302.0	2080.0	76106.0
SdC01010_CKDL210020579-1a-5UDI298-AK892_HKGLMDSX2_L2_fastp	42538526.0	828294.0	2090.0	68826.0
SdC01011_CKDL210020579-1a-AK3905-AK33_HKGLMDSX2_L2_fastp	55780780.0	1244674.0	2814.0	155732.0
SdC01012_CKDL210020579-1a-AK8587-7UDI298_HKGLMDSX2_L2_fastp	30951032.0	734890.0	1466.0	74814.0
SdC01013_CKDL210020579-1a-AK9141-AK9148_HKGLMDSX2_L2_fastp	28945122.0	688070.0	1354.0	84516.0
SdC01014_CKDL210020579-1a-AK6260-AK892_HKGLMDSX2_L2_fastp	43283388.0	1088110.0	2014.0	74070.0
SdC01015_CKDL210020579-1a-AK6260-AK8544_HKGLMDSX2_L2_fastp	36450782.0	888790.0	1754.0	69568.0
SdC01016_CKDL210020579-1a-AK8587-AK33_HKGLMDSX2_L2_fastp	30781334.0	992592.0	1584.0	88624.0
SdC01017_CKDL210020579-1a-AK7759-7UDI227_HKGLMDSX2_L2_fastp	45108182.0	1204242.0	2170.0	127828.0
SdC01018_CKDL210020579-1a-AK8587-AK9148_HKGLMDSX2_L2_fastp	10021006.0	322860.0	482.0	47356.0
SdC01020_CKDL210020579-1a-AK6881-7UDI243_HKGLMDSX2_L2_fastp	11422912.0	358870.0	540.0	47696.0
SdC01021_CKDL210020579-1a-AK9141-AK8544_HKGLMDSX2_L2_fastp	34473004.0	771798.0	1688.0	70552.0
SdC01022_CKDL210020579-1a-AK6260-7UDI298_HKGLMDSX2_L2_fastp	20609206.0	598604.0	980.0	59468.0
SdC01023_CKDL210020579-1a-AK6260-7UDI227_HKGLMDSX2_L2_fastp	38866298.0	941734.0	1850.0	83272.0
SdC01024_CKDL210020579-1a-AK7761-AK33_HKGLMDSX2_L2_fastp	42849486.0	968814.0	2128.0	88876.0
SdC01025_CKDL210020579-1a-AK9141-AK33_HKGLMDSX2_L2_fastp	19320800.0	559708.0	1010.0	53776.0
SdC01026_CKDL210020579-1a-AK9142-7UDI227_HKGLMDSX2_L2_fastp	1396542.0	90668.0	66.0	15290.0
SdC01027_CKDL210020579-1a-AK8410-7UDI298_HKGLMDSX2_L2_fastp	28706796.0	727982.0	1292.0	63604.0
SdC01028_CKDL210020579-1a-AK8410-7UDI227_HKGLMDSX2_L2_fastp	19874874.0	619118.0	956.0	105106.0
SdC01029_CKDL210020579-1a-AK8410-AK8544_HKGLMDSX2_L2_fastp	41727222.0	979194.0	2074.0	81432.0
SdC01030_CKDL210020579-1a-AK7759-AK9148_HKGLMDSX2_L2_fastp	7644222.0	333810.0	376.0	47846.0
SdC01031_CKDL210020579-1a-AK9142-AK33_HKGLMDSX2_L2_fastp	59224518.0	1235988.0	2978.0	95316.0
SdC01032_CKDL210020579-1a-AK6260-AK4997_HKGLMDSX2_L2_fastp	25627920.0	810070.0	1300.0	81324.0
SdC01033_CKDL210020579-1a-AK9141-AK892_HKGLMDSX2_L2_fastp	29623674.0	760006.0	1448.0	74772.0
SdC01034_CKDL210020579-1a-AK6260-AK33_HKGLMDSX2_L2_fastp	52253598.0	1212266.0	2562.0	103376.0
SdC01035_CKDL210020579-1a-AK7759-AK4997_HKGLMDSX2_L2_fastp	16679526.0	436574.0	844.0	42350.0
SdC01036_CKDL210020579-1a-AK7010-AK892_HKGLMDSX2_L2_fastp	13229444.0	489428.0	624.0	58750.0
SdC01037_CKDL210020579-1a-AK9142-AK892_HKGLMDSX2_L2_fastp	14007908.0	310572.0	736.0	37726.0
SdC01038_CKDL210020579-1a-AK7010-7UDI227_HKGLMDSX2_L2_fastp	26302796.0	735248.0	1318.0	80826.0
SdC01039_CKDL210020579-1a-AK6260-7UDI243_HKGLMDSX2_L2_fastp	4377710.0	215596.0	212.0	32018.0
SdC01040_CKDL210020579-1a-AK7761-7UDI227_HKGLMDSX2_L2_fastp	56681334.0	1570072.0	2748.0	184894.0
SdC01041_CKDL210020579-1a-AK8410-AK892_HKGLMDSX2_L2_fastp	35966450.0	1051330.0	1694.0	98730.0
SdC01042_CKDL210020579-1a-AK8410-AK9148_HKGLMDSX2_L2_fastp	12935584.0	451178.0	604.0	54020.0
SdC01043_CKDL210020579-1a-AK7761-AK8544_HKGLMDSX2_L2_fastp	14384918.0	692104.0	724.0	54182.0
SdC01044_CKDL210020579-1a-AK3905-AK892_HKGLMDSX2_L2_fastp	37632966.0	979096.0	1874.0	96182.0
SdC01045_CKDL210020579-1a-5UDI298-7UDI227_HKGLMDSX2_L2_fastp	21135758.0	524094.0	1014.0	68016.0
SdC01046_CKDL210020579-1a-AK3905-7UDI227_HKGLMDSX2_L2_fastp	36630958.0	857400.0	1782.0	106124.0
SdC01047_CKDL210020579-1a-AK7761-AK4997_HKGLMDSX2_L2_fastp	23040698.0	397848.0	1046.0	39812.0
SdC01048_CKDL210020579-1a-AK6881-AK33_HKGLMDSX2_L2_fastp	28132128.0	776522.0	1496.0	80170.0
SdC01049_CKDL210020579-1a-AK3905-AK8544_HKGLMDSX2_L2_fastp	18583306.0	465020.0	902.0	53514.0
SdC01050_CKDL210020579-1a-AK8410-7UDI243_HKGLMDSX2_L2_fastp	22489934.0	726270.0	1074.0	73572.0
SdC01051_CKDL210020579-1a-AK6881-AK4997_HKGLMDSX2_L2_fastp	24967884.0	566698.0	1176.0	59988.0
SdC01053_CKDL210020579-1a-AK7759-AK33_HKGLMDSX2_L2_fastp	12394496.0	392492.0	630.0	36322.0
SdC01054_CKDL210020579-1a-AK7761-7UDI243_HKGLMDSX2_L2_fastp	13358054.0	386596.0	658.0	40842.0
SdC01055_CKDL210020579-1a-AK6260-AK9148_HKGLMDSX2_L2_fastp	16294414.0	389752.0	822.0	34742.0
SdC01056_CKDL210020579-1a-AK9141-7UDI298_HKGLMDSX2_L2_fastp	27969390.0	596226.0	1364.0	58576.0
SdC01057_CKDL210020579-1a-5UDI298-7UDI298_HKGLMDSX2_L2_fastp	25006682.0	785472.0	1178.0	59868.0
SdC01058_CKDL210020579-1a-AK7761-AK892_HKGLMDSX2_L2_fastp	69130330.0	1695054.0	3402.0	152172.0
SdC01059_CKDL210020579-1a-5UDI298-7UDI243_HKGLMDSX2_L2_fastp	34480908.0	720280.0	1642.0	66148.0
SdC01060_CKDL210020579-1a-AK8587-AK892_HKGLMDSX2_L2_fastp	8494054.0	422564.0	380.0	46896.0
SdC01061_CKDL210020579-1a-5UDI312-AK33_HKGLMDSX2_L2_fastp	2407516.0	99666.0	120.0	11652.0
SdC01062_CKDL210020579-1a-5UDI298-AK8544_HKGLMDSX2_L2_fastp	18724922.0	475154.0	926.0	36394.0
SdC01063_CKDL210020579-1a-AK8587-AK4997_HKGLMDSX2_L2_fastp	6249662.0	316690.0	268.0	43446.0
SdC01064_CKDL210020579-1a-AK7759-AK892_HKGLMDSX2_L2_fastp	2744984.0	189300.0	148.0	23852.0
SdC01065_CKDL210020579-1a-AK8587-7UDI227_HKGLMDSX2_L2_fastp	44938524.0	1315960.0	2362.0	149634.0
SdC01066_CKDL210020579-1a-AK7759-AK8544_HKGLMDSX2_L2_fastp	7533212.0	272398.0	352.0	18904.0
