"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0404945449611732,0.0192483367794938,0.0469934273365982,0.471215255802275,0.702684597855952,-41967.5099287568
"Std.",0.00010623332190024,0.000117469315531142,0.00153004969645359,0.0188764987036529,0.00220050870387176,1.56663569342327
"Acceptance ratio",0.22678,0.11288,0.12936,0.19412,0.18772,0.60784
"0%",0.0401006467184891,0.0188142686740308,0.041132183591707,0.399379487396329,0.694893974656871,-41979.28254372
"2.5%",0.0402905504359464,0.0190204986092277,0.0441182242247359,0.434498763741006,0.698316244114817,-41971.3708969583
"5%",0.0403190604634164,0.0190585987730571,0.0445605468136107,0.439840884048771,0.699104379574345,-41970.5234926481
"7.5%",0.0403383401257962,0.0190874940301462,0.0448572761981959,0.443668901199591,0.699589356657876,-41969.9957353588
"10%",0.0403572210714719,0.019102416172333,0.0450529474885974,0.446693768894329,0.699885628573246,-41969.5989993607
"12.5%",0.0403720185509551,0.0191145316571657,0.0452944321143795,0.449239959041208,0.700153403170105,-41969.2903549268
"15%",0.0403836404825925,0.0191271213531568,0.0454608308973338,0.451718640634025,0.700442966524586,-41969.0493156521
"17.5%",0.0403947325539609,0.0191393413303263,0.0455977263731824,0.453597101097719,0.700649197884384,-41968.8318469918
"20%",0.0404051284174472,0.0191493153103023,0.0456976521622195,0.455579563010223,0.700845865923801,-41968.6262175737
"22.5%",0.0404139263665808,0.0191571219887084,0.0458171984596646,0.45726694743532,0.701034483101452,-41968.4599823534
"25%",0.0404222347737615,0.0191643854843244,0.0459334468420593,0.458805497401477,0.701208819251501,-41968.3100415632
"27.5%",0.0404316361520404,0.0191734014240094,0.0460539678467947,0.460232062969598,0.701395114624102,-41968.1690602515
"30%",0.0404399728631541,0.0191827427183321,0.0461849079107641,0.461675298968027,0.701547356305336,-41968.0369908799
"32.5%",0.0404469008213327,0.0191934061479017,0.0462665664361541,0.462898279926054,0.701695257252413,-41967.9203055108
"35%",0.0404546304126488,0.0192005034739607,0.0463514549789923,0.464191847611322,0.701850560941348,-41967.7973810242
"37.5%",0.0404611655460421,0.0192099016433904,0.0464418068976789,0.465289491567107,0.702004691947076,-41967.6784980932
"40%",0.0404677510614777,0.0192202937825911,0.046540024963393,0.46648090283097,0.70213749687815,-41967.5722566469
"42.5%",0.0404746969882411,0.019227284769931,0.0466452166954117,0.467447315558543,0.70226643684038,-41967.4673081091
"45%",0.0404815021049012,0.019233768796167,0.0467388711465186,0.468674886750471,0.70239322258007,-41967.3710752634
"47.5%",0.0404872110695362,0.0192413253448236,0.0468342277527626,0.4698231488773,0.70252974479604,-41967.279775416
"50%",0.0404937731123645,0.0192480282377417,0.0469295112669214,0.470988680832291,0.702687460778326,-41967.1908579986
"52.5%",0.040500416855744,0.0192552833983897,0.0470122216526709,0.472207040967241,0.702823343308394,-41967.0990771042
"55%",0.0405070474756747,0.0192620714160585,0.0471028933703441,0.473377173745464,0.702953645189692,-41967.007835674
"57.5%",0.0405130279103067,0.0192691693890156,0.047206406732632,0.47458559382027,0.703101183655228,-41966.9297931738
"60%",0.0405206895286778,0.0192767533545858,0.0473172150576896,0.475799276273522,0.703230306518932,-41966.8453840724
"62.5%",0.0405267341902737,0.0192842265084684,0.0474278659645239,0.477115629706745,0.703368573561681,-41966.7682773386
"65%",0.0405335948433007,0.019291487083383,0.0475447169511368,0.478558540706842,0.703501774511763,-41966.6882366841
"67.5%",0.0405409400624181,0.0193005091814374,0.0476440450352829,0.479961074285386,0.703649191587673,-41966.605902338
"70%",0.0405488027687955,0.0193088781201264,0.0477662556408246,0.481361305499263,0.703798339312975,-41966.5235186161
"72.5%",0.0405561867323196,0.01931565562458,0.0478889145741033,0.482531637251132,0.703964169353132,-41966.4432930021
"75%",0.0405644972469269,0.0193241023152566,0.0480133388306451,0.483886441415393,0.704163292302665,-41966.3617400005
"77.5%",0.0405749745657799,0.0193365532013413,0.0481388976937489,0.485395903998339,0.704337219910013,-41966.2766282017
"80%",0.0405849674001398,0.0193465663635001,0.0483013188706554,0.48705444595388,0.704535830641856,-41966.1969104274
"82.5%",0.0405954019676805,0.0193616389465123,0.0484402932202419,0.488669658627979,0.704714646616599,-41966.1109244519
"85%",0.0406064139658798,0.0193731115926699,0.0486006304943137,0.490563191791667,0.704965600298043,-41966.0230987781
"87.5%",0.0406187098869896,0.0193878036308381,0.0488103631318904,0.492713133966794,0.705215732384677,-41965.931104329
"90%",0.0406321107983068,0.0194057194849705,0.0490009830198418,0.495599925815384,0.705551423196895,-41965.8315127302
"92.5%",0.0406479219175246,0.0194199043019148,0.0492988149788732,0.499020731400978,0.705895060522553,-41965.7165768424
"95%",0.0406722596952141,0.0194419222598529,0.0496038180892569,0.502973218421939,0.7063039567052,-41965.595077201
"97.5%",0.0407038149251509,0.0194791891387605,0.0500896196204494,0.508408038684623,0.706992575079562,-41965.4499565707
"100%",0.0409274306063937,0.0196805644436116,0.0524624323071872,0.546676980883819,0.711034792404409,-41965.0638079066
