"","Position","C.T","G.A"
"1",1,0.679154264399519,0.408087714755557
"2",2,0.645146643656542,0.384008812201668
"3",3,0.617323440109715,0.388325903362839
"4",4,0.595271545159527,0.402763146527043
"5",5,0.576597744205124,0.421410619608078
"6",6,0.558576497425958,0.442894563496157
"7",7,0.539523216285748,0.465888190947168
"8",8,0.524852821076979,0.481946218204002
"9",9,0.524593178959549,0.481105670892725
"10",10,0.531109545430204,0.472606027100781
"11",11,0.544878958114246,0.45395802400824
"12",12,0.5600119910416,0.430618051005952
"13",-12,0.477975221560777,0.525623902719613
"14",-11,0.480396046664397,0.523784732024585
"15",-10,0.482797408735469,0.522057749752778
"16",-9,0.485175417171429,0.520562717422751
"17",-8,0.487718447219717,0.519355922853766
"18",-7,0.483462721258784,0.524800071979623
"19",-6,0.476024943567362,0.534120326495365
"20",-5,0.464373601008214,0.548668526195091
"21",-4,0.449971321222043,0.56843758680548
"22",-3,0.439580998846644,0.592012492018641
"23",-2,0.455004238968343,0.614145688963883
"24",-1,0.511882199164848,0.635209527112122
