"","Position","C.T","G.A"
"1",1,0.501356690860643,0.413702197218424
"2",2,0.523384256313616,0.451400453649533
"3",3,0.532611655226317,0.487997393135762
"4",4,0.539395064859661,0.515257004138217
"5",5,0.55090360442663,0.529347053679792
"6",6,0.564493801283621,0.53546664856419
"7",7,0.576651298302902,0.538604446919084
"8",8,0.583317251331337,0.544499480000732
"9",9,0.586030263915886,0.552250449523014
"10",10,0.585862362235879,0.561053168332836
"11",11,0.584484585168983,0.569344884195475
"12",12,0.582829564739577,0.576457283353659
"13",-12,0.583574241786262,0.575712222469832
"14",-11,0.577854660979372,0.576019891342366
"15",-10,0.570398482728575,0.576674274747049
"16",-9,0.562234263558206,0.576341828557032
"17",-8,0.554716898226653,0.573465576225277
"18",-7,0.548478408546927,0.567078824516738
"19",-6,0.544320266578598,0.555756697417536
"20",-5,0.537481188272847,0.542796048948086
"21",-4,0.523817327136818,0.530878286622895
"22",-3,0.498881263651029,0.52208109493788
"23",-2,0.464990325885823,0.51083831216492
"24",-1,0.428869639116834,0.48765185232283
