"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0515587731661223,0.0319933320235269,2.26402158518456e-05,0.17630563641408,0.561257028482596,-22065.2474795299
"Std.",0.000122882358668684,0.000237375781294926,2.24610725034973e-05,0.00543862397884396,0.00165414493905619,1.73229358605883
"Acceptance ratio",0.27416,0.1541,0.12412,0.22394,0.2942,0.70376
"0%",0.0511048324415639,0.0309983784364047,6.59169009496361e-10,0.157466558411883,0.55514830152446,-22077.9771336576
"2.5%",0.0513190665149152,0.0315412679599781,5.54938654039204e-07,0.165503386419285,0.558023817498867,-22069.4970157207
"5%",0.0513554627046289,0.0316066357775623,1.18027366755623e-06,0.167177708351885,0.558526560056375,-22068.5387900362
"7.5%",0.0513797561886579,0.031651095290591,1.79000686936639e-06,0.168310357835669,0.558856205616853,-22067.9647140947
"10%",0.0514008417425422,0.0316924482691555,2.38061125946973e-06,0.169276750688645,0.559142590246161,-22067.568162056
"12.5%",0.0514159375564309,0.0317239710276608,3.14318392982318e-06,0.170000003284534,0.559343180548678,-22067.2594402394
"15%",0.0514301346863663,0.0317514484101938,3.78662916304718e-06,0.170591289382877,0.559513586529121,-22066.9863969459
"17.5%",0.0514420649798117,0.0317730924227986,4.24801934770724e-06,0.171137112680162,0.559698069971132,-22066.7574226287
"20%",0.0514547771814769,0.0317945597621342,5.03855256296092e-06,0.171765137333132,0.55985053255674,-22066.546825137
"22.5%",0.051466432117766,0.0318151014743975,5.78407014476243e-06,0.172274914952872,0.560002775815398,-22066.3596669878
"25%",0.0514772397670299,0.0318326469179808,6.7775940823314e-06,0.17268018819433,0.560149441501047,-22066.1754360086
"27.5%",0.0514862936550487,0.0318487445593786,7.5839982771294e-06,0.173083738361488,0.560269066925235,-22066.0208465289
"30%",0.0514952468188669,0.0318658042580057,8.4340780140605e-06,0.17346755972242,0.560378717506408,-22065.8556725388
"32.5%",0.0515050939640174,0.03188338913332,9.21296748269541e-06,0.173878189541924,0.560501854886231,-22065.7193805316
"35%",0.0515126251881373,0.0318969846804299,9.87570968413548e-06,0.174233184790017,0.560615272387313,-22065.5862985858
"37.5%",0.0515201217789923,0.0319119862106629,1.08338535994221e-05,0.174568074469171,0.560722510406075,-22065.464372579
"40%",0.0515279966733361,0.0319288676209584,1.18099790857689e-05,0.174965852752756,0.560850570591331,-22065.3467984834
"42.5%",0.0515354161961335,0.031941920353274,1.28180192383542e-05,0.175291735348847,0.560957094599706,-22065.231346662
"45%",0.0515443473692265,0.0319577725162506,1.39334125909102e-05,0.17560537753781,0.561070075364091,-22065.127707635
"47.5%",0.0515527410610669,0.0319723032528469,1.49379552085948e-05,0.175975816191614,0.561169999278549,-22065.019470603
"50%",0.0515598214071325,0.031985604202169,1.59849062431837e-05,0.176316831454864,0.561267595308438,-22064.9142650098
"52.5%",0.0515676336470755,0.0319999025342393,1.72008746086094e-05,0.17664599379302,0.561376638248099,-22064.8095740131
"55%",0.0515744387637862,0.0320156024656064,1.81448736175082e-05,0.177055022087868,0.561471413940566,-22064.7155991035
"57.5%",0.0515818967908662,0.0320333297983753,1.96163437861645e-05,0.17740995672593,0.561573492408822,-22064.6216843361
"60%",0.0515901692092119,0.0320502626645452,2.11539837768916e-05,0.177709862751723,0.561678382085662,-22064.5272605593
"62.5%",0.0515981197150276,0.0320662372230614,2.25170626726394e-05,0.178093545746019,0.561790093369439,-22064.4285759521
"65%",0.0516065037169178,0.0320822824641906,2.38500844437278e-05,0.178489456861087,0.561902715755197,-22064.339315181
"67.5%",0.0516149727106006,0.0320973359415758,2.5329121098117e-05,0.178833135136676,0.562015443154392,-22064.251280622
"70%",0.0516230888777008,0.0321132206229545,2.72556419803411e-05,0.179154286312392,0.562135307469529,-22064.1616978912
"72.5%",0.05163228040123,0.0321310781436455,2.88851768160586e-05,0.179517439696186,0.562246418716738,-22064.0733994382
"75%",0.051640599680717,0.0321528928592047,3.08024827825573e-05,0.179906363497328,0.562360962908426,-22063.9761472595
"77.5%",0.0516507162535524,0.0321728692440184,3.33567579237381e-05,0.180381408277334,0.562476835864869,-22063.8818719553
"80%",0.0516604798871969,0.0321933277060857,3.5924562402771e-05,0.180778821079748,0.562620650855639,-22063.788557479
"82.5%",0.0516715465292626,0.0322150300007327,3.88581198665178e-05,0.181313134359565,0.562774020377494,-22063.6892666549
"85%",0.0516861519984558,0.0322412069938222,4.2326320265324e-05,0.181872711294111,0.562943470714238,-22063.5828312757
"87.5%",0.0517004464984691,0.0322721155093958,4.73055047150161e-05,0.182477206053491,0.563154852073816,-22063.4724758122
"90%",0.0517172596700185,0.0323054831543374,5.24510184575854e-05,0.183177281221879,0.563379608975237,-22063.3540075458
"92.5%",0.0517366698749771,0.0323470141499546,5.80115510123479e-05,0.184130818238464,0.563664982874732,-22063.2229293155
"95%",0.0517605008527572,0.032396505262656,6.71078026630123e-05,0.185241050248263,0.564007632878043,-22063.0660020768
"97.5%",0.051796072946724,0.0324759607776717,8.30564497155889e-05,0.18700715245034,0.564508573300477,-22062.8543700621
"100%",0.0519868158856892,0.032803772433355,0.00025379647160341,0.200339205265676,0.568292513074754,-22062.3151568843
