pos	5pC>T
1	0.0184721918726877
2	0.0290604156390074
3	0.0177014086556387
4	0.0195546836104443
5	0.0199745050599651
6	0.0283358694148568
7	0.0322242437324617
8	0.0272118417859743
9	0.0278865365358239
10	0.0298040828377409
11	0.0232932991815617
12	0.0243644115949144
13	0.0269267424253419
14	0.0263576261656876
15	0.0263390328433867
16	0.0275544791833837
17	0.0270366958089936
18	0.0261796519830694
19	0.0267481263449504
20	0.0266849827555971
21	0.0280086330654218
22	0.0280353463306388
23	0.0286187053913215
24	0.0283051260742562
25	0.0286073858888137
