pos	3pG>A
1	0.0177692126766868
2	0.0266806509094217
3	0.0173211212979233
4	0.0197297137566242
5	0.0198097069114326
6	0.0282487732211707
7	0.0317902528293785
8	0.0266167995808836
9	0.0272203447752126
10	0.0296676051603143
11	0.0227751276413372
12	0.0246130504919411
13	0.0265142525005449
14	0.0259870573693012
15	0.0257122064302204
16	0.0270787014288564
17	0.0265930018416206
18	0.0261698193713554
19	0.0261465987200758
20	0.0261263897015799
21	0.027508890008462
22	0.0275135532299382
23	0.0280420110226941
24	0.0279724444620913
25	0.0277034088081612
