Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Ssp-AAtu_005-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_005-Ex1-cssl.2	0.22337411114006483	0.0
Ssp-AAtu_006-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_006-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_007-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_007-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_008-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_008-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_009-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_009-Ex1-cssl.2	0.14930685784314898	0.0
Ssp-AAtu_011-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_011-Ex1-cssl.2	0.11902922194994517	0.0
Ssp-AAtu_012-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_012-Ex1-cssl.2	0.11467046711398057	0.0
Ssp-AAtu_013-Ex1-cssl.1	0.1682639264887858	0.12685408669431858
Ssp-AAtu_013-Ex1-cssl.2	0.1303535097755412	0.23271163490130167
Ssp-AAtu_014-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_014-Ex1-cssl.2	0.13621118962736897	0.0
Ssp-AAtu_015-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_015-Ex1-cssl.2	0.13594554464991612	0.0
Ssp-AAtu_016-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_016-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_017-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_017-Ex1-cssl.2	0.10450925045595628	0.0
Ssp-AAtu_018-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_018-Ex1-cssl.2	0.1169719708673582	0.0
Ssp-AAtu_019-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_019-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_020-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_020-Ex1-cssl.2	0.1163192756973978	0.0
Ssp-AAtu_021-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_021-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_022-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_022-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_023-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_023-Ex1-cssl.2	0.11132321605502656	0.0
Ssp-AAtu_024-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_024-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_025-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_025-Ex1-cssl.2	0.10253000246868355	0.0
Ssp-AAtu_026-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_026-Ex1-cssl.2	0.12559459185256105	0.0
Ssp-AAtu_027-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_027-Ex1-cssl.2	0.14216508978685996	0.0
Ssp-AAtu_029-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_029-Ex1-cssl.2	0.1676488691352651	0.0
Ssp-AAtu_030-Ex1-cssl.1	0.20045689243835016	0.0
Ssp-AAtu_030-Ex1-cssl.2	0.15647366470919088	0.0
Ssp-AAtu_031-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_031-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_033-Ex1-cssl.1	0.17157819932521112	0.0
Ssp-AAtu_033-Ex1-cssl.2	0.17951689212981045	0.0
Ssp-AAtu_034-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_034-Ex1-cssl.2	0.12646868254281746	0.0
Ssp-AAtu_035-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_035-Ex1-cssl.2	0.12192984293540032	0.0
Ssp-AAtu_036-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_036-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_037-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_037-Ex1-cssl.2	0.14054030941372525	0.0
Ssp-AAtu_038-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_038-Ex1-cssl.2	0.12053799011239096	0.0
Ssp-AAtu_039-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_039-Ex1-cssl.2	0.1446560790727941	0.0
Ssp-AAtu_040-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_040-Ex1-cssl.2	0.11971207867318603	0.0
Ssp-AAtu_041-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_041-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_043-Ex1-cssl.1	0.14825095416837522	0.0
Ssp-AAtu_043-Ex1-cssl.2	0.1056682332902249	0.0
Ssp-AAtu_045-Ex1-cssl.1	0.12970908106104878	0.0
Ssp-AAtu_045-Ex1-cssl.2	0.11843566442537323	0.0
Ssp-AAtu_046-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_046-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_047-Ex1-cssl.1	0.17984838895364322	0.0
Ssp-AAtu_047-Ex1-cssl.2	0.13001778437094588	0.0
Ssp-AAtu_048-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_048-Ex1-cssl.2	0.12482559091047786	0.0
Ssp-AAtu_049-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_049-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_050-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_050-Ex1-cssl.2	0.0	0.0
Ssp-AAtu_051-Ex1-cssl.1	0.0	0.0
Ssp-AAtu_051-Ex1-cssl.2	0.11850208222790345	0.0
Ssp-AAtu_052-Ex1-cssl.1	0.10952526167947324	0.0
Ssp-AAtu_052-Ex1-cssl.2	0.22012430043423545	0.0
Ssp-CGub_004-Ex1-cssl.1	0.0	0.0
Ssp-CGub_004-Ex1-cssl.2	0.26271429025794346	0.0
Ssp-CGub_006-Ex1-cssl.1	0.12127649812012431	0.0
Ssp-CGub_006-Ex1-cssl.2	0.2282331327752735	0.0
Ssp-CGub_008-Ex1-cssl.1	0.0	0.0
Ssp-CGub_008-Ex1-cssl.2	0.11311840835745418	0.0
Ssp-CGub_009-Ex1-cssl.1	0.0	0.0
Ssp-CGub_009-Ex1-cssl.2	0.14513297401834654	0.0
Ssp-CGub_011-Ex1-cssl.1	0.0	0.0
Ssp-CGub_011-Ex1-cssl.2	0.21189467168230086	0.0
Ssp-CGub_013-Ex1-cssl.1	0.0	0.0
Ssp-CGub_013-Ex1-cssl.2	0.1172297686004186	0.0
Ssp-CGub_014-Ex1-cssl.1	0.12708647083466448	0.0
Ssp-CGub_014-Ex1-cssl.2	0.25462290738540266	0.0
Ssp-CGub_015-Ex1-cssl.1	0.10007060161251152	0.0
Ssp-CGub_015-Ex1-cssl.2	0.28561817543571	0.0
Ssp-CGub_016-Ex1-cssl.1	0.0	0.0
Ssp-CGub_016-Ex1-cssl.2	0.0	0.0
Ssp-CGub_021-Ex1-cssl.1	0.105400198570555	0.0
Ssp-CGub_021-Ex1-cssl.2	0.5490936108937647	0.0
Ssp-CGub_022-Ex1-cssl.1	0.3399899968534747	0.14153328905853158
Ssp-CGub_022-Ex1-cssl.2	0.2509142703231971	0.0
Ssp-CGub_024-Ex1-cssl.1	0.0	0.0
Ssp-CGub_024-Ex1-cssl.2	0.14929101081059193	0.0
Ssp-CGub_027-Ex1-cssl.1	0.0	0.0
Ssp-CGub_027-Ex1-cssl.2	0.11121230480583189	0.0
Ssp-CGub_030-Ex1-cssl.1	0.0	0.0
Ssp-CGub_030-Ex1-cssl.2	0.3513565438440914	0.0
Ssp-CGub_031-Ex1-cssl.1	0.10578717314286383	0.0
Ssp-CGub_031-Ex1-cssl.2	0.24277692257457678	0.0
Ssp-CGub_032-Ex1-cssl.1	0.0	0.0
Ssp-CGub_032-Ex1-cssl.2	0.23343175546699865	0.0
Ssp-CGub_033-Ex1-cssl.1	0.1194202963830458	0.21865569118508177
Ssp-CGub_033-Ex1-cssl.2	0.28779672086842933	0.0
Ssp-CGub_035-Ex1-cssl.1	0.0	0.0
Ssp-CGub_035-Ex1-cssl.2	0.15463875566464158	0.0
Ssp-CGub_036-Ex1-cssl.1	0.0	0.0
Ssp-CGub_036-Ex1-cssl.2	0.0	0.0
Ssp-CGub_038-Ex1-cssl.1	0.0	0.0
Ssp-CGub_038-Ex1-cssl.2	0.13450258285480055	0.0
Ssp-CGub_039-Ex1-cssl.1	0.0	0.0
Ssp-CGub_039-Ex1-cssl.2	0.183329717765969	0.0
Ssp-CGub_040-Ex1-cssl.1	0.0	0.0
Ssp-CGub_040-Ex1-cssl.2	0.4333634280158345	0.0
Ssp-CGub_041-Ex1-cssl.1	0.0	0.0
Ssp-CGub_041-Ex1-cssl.2	0.18785625861479438	0.0
Ssp-CGub_042-Ex1-cssl.1	0.0	0.0
Ssp-CGub_042-Ex1-cssl.2	0.0	0.0
Ssp-CGub_043-Ex1-cssl.1	0.0	0.0
Ssp-CGub_043-Ex1-cssl.2	0.25333864072563983	0.0
Ssp-CGub_049-Ex1-cssl.1	0.0	0.0
Ssp-CGub_049-Ex1-cssl.2	0.32277296930572974	0.0
Ssp-CGub_050-Ex1-cssl.1	0.0	0.0
Ssp-CGub_050-Ex1-cssl.2	0.2056557662732817	0.0
Ssp-CGub_051-Ex1-cssl.1	0.0	0.0
Ssp-CGub_051-Ex1-cssl.2	0.3001981809718393	0.0
Ssp-CGub_052-Ex1-cssl.1	0.12140309671774135	0.0
Ssp-CGub_052-Ex1-cssl.2	0.2917641974226197	0.0
Ssp-CGub_053-Ex1-cssl.1	0.0	0.0
Ssp-CGub_053-Ex1-cssl.2	0.18329737004502128	0.0
Ssp-CGub_054-Ex1-cssl.1	0.0	0.0
Ssp-CGub_054-Ex1-cssl.2	0.0	0.0
Ssp-CGub_055-Ex1-cssl.1	0.0	0.0
Ssp-CGub_055-Ex1-cssl.2	0.34183783324791434	0.0
Ssp-CGub_056-Ex1-cssl.1	0.0	0.0
Ssp-CGub_056-Ex1-cssl.2	0.318791502420699	0.0
Ssp-CGub_057-Ex1-cssl.1	0.10408375681136349	0.0
Ssp-CGub_057-Ex1-cssl.2	0.35102757199126516	0.1142880466948305
Ssp-CGub_058-Ex1-cssl.1	0.2584670876401135	0.40819475687939577
Ssp-CGub_058-Ex1-cssl.2	1.2731807981028602	0.0
Ssp-CGub_059-Ex1-cssl.1	0.0	0.0
Ssp-CGub_059-Ex1-cssl.2	0.5415402468359786	0.0
Ssp-CGub_061-Ex1-cssl.1	0.0	0.0
Ssp-CGub_061-Ex1-cssl.2	0.2810079234583785	0.0
Ssp-CGub_065-Ex1-cssl.1	0.0	0.0
Ssp-CGub_065-Ex1-cssl.2	0.13679419564284928	0.0
Ssp-CGub_066-Ex1-cssl.1	0.4066242418495788	0.52857365870964
Ssp-CGub_066-Ex1-cssl.2	0.42055874284482303	0.0
Ssp-CGub_067-Ex1-cssl.1	0.0	0.0
Ssp-CGub_067-Ex1-cssl.2	0.17580230852553536	0.0
Ssp-CGub_070-Ex1-cssl.1	0.0	0.0
Ssp-CGub_070-Ex1-cssl.2	0.21194671125679493	0.0
Ssp-CGub_073-Ex1-cssl.1	0.10997251727161374	0.0
Ssp-CGub_073-Ex1-cssl.2	0.2438671773292973	0.0
Ssp-CGub_076-Ex1-cssl.1	0.10190217391304347	0.0
