Sample	Unique Reads	Duplicate Reads
Tzo-AMvi_001_Ex1_L4_clmp.fp2_repr.R1	2299203.0	1321489.0
Tzo-AMvi_001_Ex1_L4_clmp.fp2_repr.R2	2246422.0	1374270.0
Tzo-AMvi_002_Ex1_L4_clmp.fp2_repr.R1	1082332.0	538160.0
Tzo-AMvi_002_Ex1_L4_clmp.fp2_repr.R2	1053172.0	567320.0
Tzo-AMvi_003_Ex1_L4_clmp.fp2_repr.R1	1910717.0	1056949.0
Tzo-AMvi_003_Ex1_L4_clmp.fp2_repr.R2	1856342.0	1111324.0
Tzo-AMvi_004_Ex1_L4_clmp.fp2_repr.R1	1607795.0	954231.0
Tzo-AMvi_004_Ex1_L4_clmp.fp2_repr.R2	1561631.0	1000395.0
Tzo-AMvi_005_Ex1_L4_clmp.fp2_repr.R1	2305396.0	1437203.0
Tzo-AMvi_005_Ex1_L4_clmp.fp2_repr.R2	2254598.0	1488001.0
Tzo-AMvi_006_Ex1_L4_clmp.fp2_repr.R1	786260.0	808442.0
Tzo-AMvi_006_Ex1_L4_clmp.fp2_repr.R2	778087.0	816615.0
Tzo-AMvi_007_Ex1_L4_clmp.fp2_repr.R1	1124363.0	739337.0
Tzo-AMvi_007_Ex1_L4_clmp.fp2_repr.R2	1101831.0	761869.0
Tzo-AMvi_008_Ex1_L4_clmp.fp2_repr.R1	936203.0	621427.0
Tzo-AMvi_008_Ex1_L4_clmp.fp2_repr.R2	911834.0	645796.0
Tzo-AMvi_009_Ex1_L4_clmp.fp2_repr.R1	1430463.0	815109.0
Tzo-AMvi_009_Ex1_L4_clmp.fp2_repr.R2	1393671.0	851901.0
Tzo-AMvi_010_Ex1_L4_clmp.fp2_repr.R1	1152828.0	673816.0
Tzo-AMvi_010_Ex1_L4_clmp.fp2_repr.R2	1125527.0	701117.0
Tzo-AMvi_011_Ex1_L4_clmp.fp2_repr.R1	1556948.0	884656.0
Tzo-AMvi_011_Ex1_L4_clmp.fp2_repr.R2	1515793.0	925811.0
Tzo-AMvi_012_Ex1_L4_clmp.fp2_repr.R1	2854518.0	1649954.0
Tzo-AMvi_012_Ex1_L4_clmp.fp2_repr.R2	2766669.0	1737803.0
Tzo-AMvi_013_Ex1_L4_clmp.fp2_repr.R1	2075509.0	1269438.0
Tzo-AMvi_013_Ex1_L4_clmp.fp2_repr.R2	2016878.0	1328069.0
Tzo-AMvi_014_Ex1_L4_clmp.fp2_repr.R1	316579.0	311666.0
Tzo-AMvi_014_Ex1_L4_clmp.fp2_repr.R2	317231.0	311014.0
Tzo-AMvi_015_Ex1_L4_clmp.fp2_repr.R1	1628368.0	1029601.0
Tzo-AMvi_015_Ex1_L4_clmp.fp2_repr.R2	1572674.0	1085295.0
