Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Tzo-AMvi_001_Ex1_L4_clmp.fp2_repr.R1	Tzo-AMvi_001_Ex1_L4_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3620692.0	0.0	33-150	36.0	63.501747281324114	113.41163125722927	pass	pass	pass	pass	warn	pass	pass	warn	warn	pass	pass
Tzo-AMvi_001_Ex1_L4_clmp.fp2_repr.R2	Tzo-AMvi_001_Ex1_L4_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3620692.0	0.0	33-150	36.0	62.043990587746656	113.57601916981616	pass	pass	pass	pass	warn	pass	pass	warn	warn	pass	pass
Tzo-AMvi_002_Ex1_L4_clmp.fp2_repr.R1	Tzo-AMvi_002_Ex1_L4_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1620492.0	0.0	33-150	37.0	66.79031313141586	107.47593261799503	pass	pass	pass	pass	pass	warn	pass	warn	warn	pass	pass
Tzo-AMvi_002_Ex1_L4_clmp.fp2_repr.R2	Tzo-AMvi_002_Ex1_L4_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1620492.0	0.0	33-150	37.0	64.99087289998855	107.94726786679601	pass	pass	pass	pass	pass	warn	pass	warn	warn	pass	pass
Tzo-AMvi_003_Ex1_L4_clmp.fp2_repr.R1	Tzo-AMvi_003_Ex1_L4_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2967666.0	0.0	33-150	35.0	64.38448038301938	111.77641149644198	pass	pass	pass	pass	warn	pass	pass	warn	warn	pass	pass
Tzo-AMvi_003_Ex1_L4_clmp.fp2_repr.R2	Tzo-AMvi_003_Ex1_L4_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2967666.0	0.0	33-150	35.0	62.55225473432569	112.03226778215608	pass	pass	pass	pass	warn	pass	pass	warn	warn	pass	pass
Tzo-AMvi_004_Ex1_L4_clmp.fp2_repr.R1	Tzo-AMvi_004_Ex1_L4_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2562026.0	0.0	33-150	36.0	62.7548236902556	114.094235967941	pass	pass	pass	pass	warn	pass	pass	warn	warn	pass	pass
Tzo-AMvi_004_Ex1_L4_clmp.fp2_repr.R2	Tzo-AMvi_004_Ex1_L4_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2562026.0	0.0	33-150	36.0	60.952967575167726	114.48851963250958	pass	pass	pass	pass	warn	pass	pass	warn	warn	pass	pass
Tzo-AMvi_005_Ex1_L4_clmp.fp2_repr.R1	Tzo-AMvi_005_Ex1_L4_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3742599.0	0.0	33-150	36.0	61.598797803623604	114.92489256797215	pass	pass	pass	pass	warn	pass	pass	warn	warn	pass	pass
Tzo-AMvi_005_Ex1_L4_clmp.fp2_repr.R2	Tzo-AMvi_005_Ex1_L4_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3742599.0	0.0	33-150	36.0	60.241481537210525	114.95340751173183	pass	pass	pass	pass	warn	warn	pass	warn	warn	pass	pass
