Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
Ssp-AAtu_005-Ex1-4E-cssl-1-2.clmp.r1r2_fastp	36.5119	36.0271	36.0518	36.0858	36.1384	36.1252	36.0908	36.1108	36.0776	36.0859	36.1053	36.0889	36.0865	36.073	36.0642	36.0575	36.0477	36.0404	36.0311	36.0126	36.0102	35.9948	35.9857	35.9696	35.9454	35.8815	35.8734	35.8717	35.8568	35.8452	35.8437	35.829	35.8136	35.7899	35.8024	35.7931	35.7862	35.7682	35.7544	35.7557	35.7457	35.7499	35.7395	35.7178	35.704	35.7013	35.6941	35.6921	35.6838	35.6802	35.665	35.6635	35.6291	35.6192	35.6146	35.611	35.6056	35.5765	35.5521	35.5604	35.5614	35.5518	35.5452	35.5402	35.5174	35.5041	35.4987	35.5001	35.4947	35.4892	35.4982	35.4667	35.4097	35.4189	35.3852	35.381	35.3966	35.4007	35.3662	35.354	35.3351	35.3149	35.2778	35.2619	35.2546	35.2629	35.2537	35.2258	35.2023	35.1796	35.1754	35.189	35.1442	35.1042	35.0955	35.093	35.0923	35.0885	35.0899	35.0939	35.0552	35.0449	35.0563	35.0295	34.9784	34.9575	34.9653	34.9709	34.9405	34.9325	34.9239	34.9125	34.9033	34.904	34.8609	34.8206	34.8054	34.8306	34.8207	34.7715	34.7599	34.7893	34.753	34.7157	34.7036	34.6877	34.6886	34.6948	34.6745	34.6981	34.6065	34.5379	34.5687	34.5674	34.5853	34.5575	34.4887	34.4995	34.5332	34.5106	34.4122	34.4258	34.427	34.3919	34.4149	34.385	34.3639	34.3777	34.5449	35.8816
Ssp-AAtu_006-Ex1-1A-cssl-2-2.clmp.r1r2_fastp	36.7197	36.4068	36.4484	36.4556	36.4889	36.4824	36.4767	36.4653	36.4645	36.4446	36.4586	36.4623	36.461	36.4517	36.4438	36.443	36.4322	36.4356	36.4066	36.4022	36.4134	36.3938	36.3919	36.3786	36.3758	36.3453	36.3083	36.3253	36.3196	36.3001	36.2998	36.2821	36.277	36.2678	36.2829	36.2773	36.2857	36.2811	36.2647	36.2547	36.2553	36.234	36.2343	36.2305	36.2362	36.2167	36.2208	36.2267	36.2174	36.1998	36.1977	36.1964	36.1887	36.1853	36.1705	36.1757	36.1858	36.1597	36.1326	36.1369	36.1656	36.1604	36.1451	36.1514	36.1246	36.1207	36.1331	36.1282	36.1245	36.1134	36.1301	36.1063	36.0925	36.0671	36.0609	36.0559	36.052	36.0597	36.0457	36.0486	36.0361	36.0163	36.0098	36.0183	35.9895	36.0268	35.9868	35.9843	35.983	35.9582	35.9591	35.9564	35.9339	35.8992	35.9011	35.8824	35.8928	35.9071	35.8941	35.9066	35.8766	35.8904	35.8978	35.8564	35.8526	35.8231	35.8517	35.8311	35.8004	35.79	35.8267	35.8223	35.8147	35.7974	35.7979	35.7364	35.7352	35.7772	35.7568	35.7427	35.7284	35.742	35.7286	35.6719	35.7211	35.6888	35.7142	35.733	35.7001	35.7357	35.686	35.6669	35.6214	35.6608	35.7034	35.647	35.5908	35.6062	35.6585	35.6364	35.5522	35.556	35.5872	35.5699	35.5761	35.5383	35.5721	35.5854	35.618	36.337
Ssp-AAtu_007-Ex1-1B-cssl-2-2.clmp.r1r2_fastp	36.7069	36.4282	36.4497	36.4527	36.4947	36.4829	36.474	36.4744	36.4481	36.46	36.4836	36.4803	36.4729	36.4579	36.4451	36.443	36.4402	36.4326	36.4352	36.4184	36.4273	36.4061	36.4054	36.3983	36.3904	36.3545	36.348	36.3477	36.3449	36.3387	36.3218	36.3157	36.317	36.3046	36.3135	36.3031	36.299	36.288	36.2975	36.2739	36.2918	36.261	36.2717	36.2563	36.2679	36.261	36.2567	36.2445	36.2635	36.2494	36.2572	36.2579	36.2397	36.2383	36.2347	36.2302	36.2163	36.2202	36.1983	36.2034	36.2015	36.2085	36.1964	36.2064	36.1781	36.1827	36.182	36.1983	36.2019	36.1926	36.1902	36.18	36.148	36.1379	36.1494	36.1352	36.145	36.1534	36.1506	36.1158	36.1298	36.1032	36.0873	36.0866	36.083	36.0947	36.0973	36.096	36.0631	36.0455	36.0699	36.0688	36.0309	36.01	36.0398	36.0192	36.037	36.0106	36.0395	36.0341	36.0075	36.0107	36.0321	36.0049	36.0009	35.9802	35.9914	36.0108	35.9795	35.9802	35.9855	36.0028	35.9368	35.9906	35.9625	35.9232	35.9082	35.9348	35.9328	35.9077	35.9229	35.9411	35.9061	35.8819	35.8988	35.8533	35.8697	35.8745	35.914	35.8859	35.8576	35.8297	35.837	35.852	35.8326	35.8518	35.787	35.7719	35.8186	35.8277	35.7642	35.7961	35.7939	35.784	35.8112	35.7665	35.7646	35.7363	35.8384	36.3967
Ssp-AAtu_008-Ex1-4G-cssl-2-2.clmp.r1r2_fastp	36.721	36.4667	36.4892	36.4967	36.5236	36.5156	36.4971	36.498	36.4721	36.4605	36.4914	36.485	36.4839	36.4745	36.465	36.4631	36.4433	36.449	36.4405	36.4254	36.433	36.411	36.4086	36.394	36.3719	36.3366	36.3411	36.3163	36.3142	36.3067	36.3006	36.2856	36.274	36.2719	36.2723	36.2641	36.2607	36.2514	36.2533	36.2193	36.2252	36.2293	36.2126	36.2056	36.1952	36.1964	36.1805	36.1907	36.1807	36.1584	36.1648	36.1764	36.1583	36.133	36.1451	36.1341	36.1222	36.1104	36.0705	36.0949	36.1024	36.0987	36.106	36.0964	36.0588	36.0598	36.0636	36.0716	36.0497	36.045	36.0583	36.0533	35.9858	36.0063	35.9824	35.9752	35.9831	35.9777	35.9588	35.9484	35.9426	35.922	35.8848	35.8962	35.8888	35.8905	35.9014	35.8836	35.8576	35.8515	35.835	35.8466	35.8132	35.8082	35.8038	35.7857	35.7906	35.7835	35.7902	35.792	35.7478	35.769	35.7655	35.7602	35.7008	35.6782	35.679	35.7079	35.6896	35.6461	35.6964	35.647	35.6344	35.6531	35.6531	35.5676	35.5711	35.6055	35.5727	35.528	35.5382	35.5782	35.5458	35.4597	35.5071	35.46	35.4796	35.473	35.4499	35.4635	35.4114	35.3262	35.3573	35.3815	35.3652	35.3716	35.3266	35.317	35.4023	35.2787	35.2553	35.233	35.2903	35.2344	35.2227	35.2099	35.1859	35.1908	35.2838	36.1535
Ssp-AAtu_009-Ex1-4E-cssl-2-2.clmp.r1r2_fastp	36.7093	36.4384	36.4541	36.4704	36.5009	36.4905	36.4651	36.4796	36.4501	36.4544	36.4729	36.4488	36.4504	36.4334	36.4439	36.4289	36.4198	36.4032	36.4057	36.386	36.3913	36.3734	36.3678	36.3541	36.33	36.3049	36.292	36.2797	36.2712	36.2454	36.2457	36.2359	36.22	36.2235	36.2177	36.2155	36.1939	36.1886	36.1886	36.1663	36.1647	36.1685	36.1584	36.1474	36.146	36.14	36.1273	36.1476	36.1282	36.1145	36.131	36.1178	36.0863	36.0818	36.0726	36.0653	36.0801	36.0525	36.027	36.0452	36.0486	36.0531	36.0295	36.0213	36.0135	36.0086	35.996	36.0079	36.0059	36.009	36.0074	35.9873	35.9236	35.9504	35.9295	35.9225	35.919	35.9328	35.9114	35.8963	35.884	35.8583	35.8428	35.8347	35.8137	35.8229	35.8288	35.8067	35.8009	35.7693	35.7554	35.7761	35.7507	35.7218	35.717	35.6941	35.7017	35.7025	35.7001	35.7028	35.6838	35.6842	35.6847	35.6782	35.6328	35.5914	35.6027	35.6166	35.5707	35.5614	35.5894	35.5734	35.5309	35.547	35.5205	35.4857	35.4773	35.5006	35.4811	35.4456	35.4491	35.4915	35.4202	35.4126	35.4063	35.3964	35.3665	35.3441	35.3525	35.3587	35.3113	35.2569	35.2765	35.3022	35.2876	35.2458	35.1957	35.2171	35.2477	35.2203	35.1129	35.13	35.1541	35.1415	35.1429	35.0915	35.132	35.0739	35.1721	36.1388
Ssp-AAtu_011-Ex1-1C-cssl-2-2.clmp.r1r2_fastp	36.7085	36.41	36.4348	36.4541	36.4876	36.4996	36.4744	36.4954	36.4576	36.4738	36.4882	36.4754	36.4761	36.4607	36.4655	36.459	36.4451	36.4576	36.4319	36.4298	36.4389	36.4187	36.415	36.3934	36.4025	36.3618	36.3625	36.3576	36.3353	36.3414	36.346	36.3176	36.3368	36.3205	36.328	36.3503	36.3053	36.293	36.3089	36.2994	36.2959	36.3087	36.3022	36.2737	36.2755	36.285	36.2632	36.2533	36.2685	36.236	36.2568	36.2551	36.25	36.2396	36.2395	36.2447	36.2174	36.2029	36.1998	36.2274	36.2199	36.2096	36.2083	36.2039	36.1787	36.1909	36.1727	36.2	36.1917	36.184	36.1891	36.1986	36.1439	36.1515	36.1441	36.132	36.1519	36.1366	36.1437	36.1322	36.1153	36.122	36.1016	36.0989	36.0816	36.1098	36.0972	36.0928	36.0864	36.079	36.051	36.0766	36.0598	36.057	36.0331	36.0474	36.0303	36.0421	36.0536	36.0493	36.0219	36.0239	36.0392	36.0506	36.0131	35.9763	35.9894	35.9951	35.9903	35.9993	35.9891	36.0064	35.9918	35.9885	35.9641	35.932	35.96	35.9759	35.9728	35.9523	35.9551	35.9764	35.9434	35.9398	35.8966	35.9232	35.8986	35.9379	35.9367	35.9354	35.8722	35.8243	35.9	35.8863	35.8688	35.8786	35.8446	35.8098	35.8737	35.8747	35.8216	35.8573	35.8241	35.8482	35.8464	35.8403	35.8344	35.8432	35.9166	36.4605
Ssp-AAtu_012-Ex1-1D-cssl-2-2.clmp.r1r2_fastp	36.7156	36.425	36.4538	36.4734	36.5127	36.5003	36.4936	36.5041	36.4729	36.4797	36.4853	36.4852	36.481	36.4781	36.4676	36.4682	36.4677	36.4613	36.4693	36.4392	36.4491	36.4362	36.443	36.4245	36.4064	36.3735	36.3819	36.3794	36.3592	36.3615	36.3592	36.3737	36.3381	36.3285	36.3475	36.3521	36.3393	36.3541	36.3294	36.3154	36.3234	36.3313	36.3175	36.3061	36.2951	36.3052	36.2983	36.3006	36.3043	36.3038	36.2844	36.2916	36.28	36.2771	36.25	36.2647	36.276	36.2527	36.2322	36.2432	36.2646	36.2732	36.2658	36.2739	36.2416	36.2353	36.2461	36.258	36.2501	36.2367	36.2478	36.2379	36.2018	36.2134	36.1878	36.1954	36.2129	36.1967	36.1977	36.1971	36.1712	36.1689	36.1674	36.1422	36.1479	36.1626	36.1418	36.1529	36.1518	36.1228	36.1134	36.1306	36.1169	36.0934	36.1004	36.1003	36.1064	36.0827	36.1096	36.116	36.0832	36.1042	36.0867	36.0879	36.0722	36.0681	36.0621	36.0982	36.0724	36.0634	36.04	36.0659	36.0313	36.0511	36.0247	36.0247	35.9953	36.0093	36.0119	36.0023	35.986	36.0017	35.9986	35.9733	35.9745	35.9774	35.991	35.9751	35.9658	35.9719	35.9462	35.9158	35.9364	35.9541	35.9281	35.9362	35.9018	35.9189	35.9284	35.9344	35.8951	35.9	35.8949	35.8886	35.9246	35.8869	35.8809	35.8786	35.9652	36.4831
Ssp-AAtu_013-Ex1-6F-cssl-2-2.clmp.r1r2_fastp	36.6285	36.3275	36.3822	36.4044	36.4395	36.4322	36.4366	36.4213	36.4057	36.4021	36.4221	36.4058	36.4058	36.3835	36.3806	36.3858	36.3726	36.3675	36.3548	36.3432	36.3544	36.3238	36.3071	36.3025	36.277	36.2461	36.2344	36.2135	36.2164	36.1999	36.1898	36.1763	36.1666	36.1434	36.1399	36.1491	36.116	36.1198	36.1207	36.0855	36.0935	36.0992	36.0634	36.0581	36.0473	36.0326	36.0097	36.0298	36.0153	35.999	36.0073	35.9825	35.9496	35.954	35.9413	35.9387	35.9393	35.8929	35.8544	35.8993	35.8878	35.8877	35.8914	35.852	35.8373	35.8462	35.8215	35.8396	35.8175	35.8158	35.8034	35.8078	35.7094	35.7252	35.7017	35.685	35.6885	35.719	35.6685	35.6588	35.6592	35.6201	35.5932	35.5998	35.5576	35.5746	35.593	35.5689	35.5393	35.5363	35.5101	35.5139	35.4893	35.4536	35.4521	35.4659	35.4243	35.4276	35.4626	35.4621	35.4164	35.4355	35.4156	35.4134	35.3704	35.3225	35.3547	35.3752	35.3108	35.3012	35.3236	35.3127	35.2863	35.2862	35.277	35.2064	35.2385	35.2253	35.2127	35.1734	35.1722	35.1807	35.2021	35.1486	35.1584	35.1368	35.097	35.1017	35.1268	35.0966	35.0857	35.0204	35.0288	35.0309	35.0459	35.003	34.9673	34.9823	35.0063	34.962	34.8943	34.9079	34.9537	34.8882	34.9228	34.875	34.8601	34.8497	34.987	36.0182
Ssp-AAtu_014-Ex1-1E-cssl-2-2.clmp.r1r2_fastp	36.6914	36.3805	36.3865	36.3988	36.4503	36.4455	36.439	36.4447	36.4123	36.414	36.4481	36.4206	36.4431	36.422	36.4142	36.4065	36.3961	36.3947	36.3993	36.3936	36.3886	36.3593	36.3646	36.3567	36.3447	36.3114	36.2948	36.3131	36.2859	36.2787	36.2887	36.2602	36.2688	36.2514	36.2701	36.264	36.2615	36.2412	36.2637	36.2281	36.2372	36.2295	36.2172	36.2226	36.2044	36.2249	36.2338	36.2127	36.226	36.197	36.2098	36.1942	36.1827	36.1864	36.1851	36.1854	36.1785	36.1817	36.1502	36.166	36.1697	36.178	36.1827	36.1748	36.1602	36.1575	36.1479	36.1671	36.1556	36.1645	36.1625	36.1279	36.0986	36.0995	36.0953	36.0901	36.0885	36.1034	36.0865	36.0814	36.0755	36.0749	36.0518	36.0539	36.0574	36.0519	36.0387	36.0393	36.0361	35.9942	36.0166	36.0066	36.0033	35.9992	35.9554	35.9863	35.9864	36.0028	35.9853	35.9809	35.9597	35.983	35.9835	36.0121	35.9573	35.9253	35.9544	35.9582	35.9378	35.9227	35.9535	35.9391	35.909	35.933	35.9246	35.8699	35.8847	35.8977	35.9008	35.8875	35.878	35.9008	35.8826	35.8646	35.8673	35.8743	35.8502	35.8477	35.8288	35.8219	35.8218	35.77	35.7872	35.8242	35.8507	35.8039	35.7903	35.8138	35.8226	35.7966	35.7645	35.7384	35.7895	35.7403	35.7935	35.7716	35.7673	35.7556	35.8183	36.4208
Ssp-AAtu_015-Ex1-4F-cssl-2-2.clmp.r1r2_fastp	36.6824	36.3834	36.4169	36.4276	36.4577	36.4686	36.4452	36.4603	36.4316	36.4373	36.4481	36.438	36.4422	36.4469	36.4166	36.4131	36.4211	36.412	36.4102	36.3974	36.407	36.3791	36.3794	36.3752	36.3576	36.3355	36.3135	36.3027	36.2808	36.2881	36.2769	36.2772	36.2715	36.2602	36.2651	36.2536	36.2307	36.2341	36.2451	36.2385	36.2355	36.2215	36.2088	36.1988	36.1883	36.1827	36.1853	36.1934	36.1761	36.1724	36.1855	36.163	36.15	36.1333	36.1211	36.1193	36.1273	36.1011	36.0685	36.1133	36.101	36.1042	36.102	36.0784	36.0509	36.0588	36.0802	36.0663	36.0666	36.0677	36.0738	36.0322	35.981	35.9938	36.0186	35.9817	36.0008	35.9823	36.0119	35.9594	35.9737	35.9514	35.9275	35.9401	35.9023	35.9332	35.9391	35.9013	35.8946	35.892	35.8754	35.8913	35.8519	35.8271	35.8509	35.8421	35.8463	35.8312	35.8322	35.8732	35.8567	35.8398	35.8347	35.8299	35.795	35.7608	35.7934	35.777	35.7777	35.7517	35.7864	35.8067	35.7588	35.7756	35.7616	35.6974	35.7159	35.7514	35.7166	35.7271	35.7132	35.728	35.7169	35.686	35.6789	35.673	35.7103	35.6924	35.7097	35.6742	35.6289	35.6067	35.6069	35.6666	35.6789	35.6505	35.5208	35.6291	35.6444	35.6385	35.5498	35.5419	35.5557	35.5353	35.5846	35.5822	35.5611	35.6048	35.6729	36.3342
