Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Ssp-AAtu_005-Ex1-4E-cssl-1-2.clmp.r1r2_fastp	3143418.0	0.0	0.0	34314.0	0.0
Ssp-AAtu_006-Ex1-1A-cssl-2-2.clmp.r1r2_fastp	333618.0	0.0	0.0	2120.0	0.0
Ssp-AAtu_007-Ex1-1B-cssl-2-2.clmp.r1r2_fastp	370642.0	0.0	0.0	2354.0	0.0
Ssp-AAtu_008-Ex1-4G-cssl-2-2.clmp.r1r2_fastp	608632.0	0.0	0.0	2960.0	0.0
Ssp-AAtu_009-Ex1-4E-cssl-2-2.clmp.r1r2_fastp	834882.0	0.0	0.0	5514.0	0.0
Ssp-AAtu_011-Ex1-1C-cssl-2-2.clmp.r1r2_fastp	313354.0	0.0	0.0	2000.0	0.0
Ssp-AAtu_012-Ex1-1D-cssl-2-2.clmp.r1r2_fastp	351530.0	0.0	0.0	2208.0	0.0
Ssp-AAtu_013-Ex1-6F-cssl-2-2.clmp.r1r2_fastp	780318.0	0.0	0.0	5044.0	0.0
Ssp-AAtu_014-Ex1-1E-cssl-2-2.clmp.r1r2_fastp	379812.0	0.0	0.0	2624.0	0.0
Ssp-AAtu_015-Ex1-4F-cssl-2-2.clmp.r1r2_fastp	268062.0	0.0	0.0	1574.0	0.0
Ssp-AAtu_016-Ex1-1F-cssl-2-2.clmp.r1r2_fastp	196454.0	0.0	0.0	1360.0	0.0
Ssp-AAtu_017-Ex1-1G-cssl-2-2.clmp.r1r2_fastp	323272.0	0.0	0.0	2190.0	0.0
Ssp-AAtu_018-Ex1-1H-cssl-2-2.clmp.r1r2_fastp	305770.0	0.0	0.0	2072.0	0.0
Ssp-AAtu_019-Ex1-4H-cssl-2-2.clmp.r1r2_fastp	607782.0	0.0	0.0	3408.0	0.0
Ssp-AAtu_020-Ex1-4B-cssl-2-2.clmp.r1r2_fastp	379466.0	0.0	0.0	2590.0	0.0
Ssp-AAtu_021-Ex1-4C-cssl-2-2.clmp.r1r2_fastp	123594.0	0.0	0.0	738.0	0.0
Ssp-AAtu_022-Ex1-2A-cssl-2-2.clmp.r1r2_fastp	368376.0	0.0	0.0	2554.0	0.0
Ssp-AAtu_023-Ex1-5D-cssl-2-2.clmp.r1r2_fastp	379678.0	0.0	0.0	2108.0	0.0
Ssp-AAtu_024-Ex1-5C-cssl-2-2.clmp.r1r2_fastp	550470.0	0.0	0.0	3338.0	0.0
Ssp-AAtu_025-Ex1-2B-cssl-2-2.clmp.r1r2_fastp	274640.0	0.0	0.0	1908.0	0.0
Ssp-AAtu_026-Ex1-6A-cssl-2-2.clmp.r1r2_fastp	527630.0	0.0	0.0	3810.0	0.0
Ssp-AAtu_027-Ex1-5B-cssl-2-2.clmp.r1r2_fastp	439040.0	0.0	0.0	2856.0	0.0
Ssp-AAtu_029-Ex1-2C-cssl-2-2.clmp.r1r2_fastp	318998.0	0.0	0.0	2204.0	0.0
Ssp-AAtu_030-Ex1-2D-cssl-2-2.clmp.r1r2_fastp	402576.0	0.0	0.0	2354.0	0.0
Ssp-AAtu_031-Ex1-3F-cssl-2-2.clmp.r1r2_fastp	349322.0	0.0	0.0	2146.0	0.0
Ssp-AAtu_033-Ex1-2E-cssl-2-2.clmp.r1r2_fastp	442916.0	0.0	0.0	2910.0	0.0
Ssp-AAtu_034-Ex1-6B-cssl-2-2.clmp.r1r2_fastp	355342.0	0.0	0.0	2654.0	0.0
Ssp-AAtu_035-Ex1-5E-cssl-2-2.clmp.r1r2_fastp	617982.0	0.0	0.0	3544.0	0.0
Ssp-AAtu_036-Ex1-2F-cssl-2-2.clmp.r1r2_fastp	586690.0	0.0	0.0	3456.0	0.0
Ssp-AAtu_037-Ex1-6D-cssl-2-2.clmp.r1r2_fastp	623914.0	0.0	0.0	4308.0	0.0
Ssp-AAtu_038-Ex1-2G-cssl-2-2.clmp.r1r2_fastp	395914.0	0.0	0.0	2270.0	0.0
Ssp-AAtu_039-Ex1-2H-cssl-2-2.clmp.r1r2_fastp	396254.0	0.0	0.0	2658.0	0.0
Ssp-AAtu_040-Ex1-5E-cssl-1-2.clmp.r1r2_fastp	2868340.0	0.0	0.0	31080.0	0.0
Ssp-AAtu_041-Ex1-3A-cssl-2-2.clmp.r1r2_fastp	471302.0	0.0	0.0	2880.0	0.0
Ssp-AAtu_043-Ex1-3G-cssl-2-2.clmp.r1r2_fastp	150844.0	0.0	0.0	812.0	0.0
Ssp-AAtu_045-Ex1-5H-cssl-2-2.clmp.r1r2_fastp	563302.0	0.0	0.0	3354.0	0.0
Ssp-AAtu_046-Ex1-3C-cssl-2-2.clmp.r1r2_fastp	59070.0	0.0	0.0	402.0	0.0
Ssp-AAtu_047-Ex1-3D-cssl-2-2.clmp.r1r2_fastp	404128.0	0.0	0.0	2634.0	0.0
Ssp-AAtu_048-Ex1-5G-cssl-2-2.clmp.r1r2_fastp	523782.0	0.0	0.0	2984.0	0.0
Ssp-AAtu_049-Ex1-3H-cssl-2-2.clmp.r1r2_fastp	304774.0	0.0	0.0	2234.0	0.0
Ssp-AAtu_050-Ex1-5F-cssl-2-2.clmp.r1r2_fastp	713266.0	0.0	0.0	4354.0	0.0
Ssp-AAtu_051-Ex1-3E-cssl-2-2.clmp.r1r2_fastp	359988.0	0.0	0.0	2340.0	0.0
Ssp-AAtu_052-Ex1-6E-cssl-2-2.clmp.r1r2_fastp	265616.0	0.0	0.0	2140.0	0.0
