"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0215017281502808,0.00904510665331079,6.58851956350206e-06,0.148420568318738,0.652610512748885,-28105.002415383
"Std.",5.07860212805311e-05,8.54670751109601e-05,6.57141617440208e-06,0.00506958990650827,0.00185600265638302,1.77366564659674
"Acceptance ratio",0.1159,0.11682,0.14506,0.22348,0.16526,0.5648
"0%",0.0212716326695448,0.00871028444675797,1.21810363646459e-09,0.130867033483497,0.644536489243059,-28117.8560432311
"2.5%",0.0214036556352317,0.00887706374408181,1.29709581641469e-07,0.138641894517872,0.64898681961332,-28109.3838234703
"5%",0.0214179404676037,0.00890553577380294,2.85888751373407e-07,0.140171413294271,0.649533680991816,-28108.4523776893
"7.5%",0.0214286664601914,0.00892549216526884,4.65548680900968e-07,0.141196104122655,0.649895745682399,-28107.8151015581
"10%",0.0214378826860883,0.00893829145721567,6.69626520225799e-07,0.141921545275412,0.650207148926216,-28107.3413173164
"12.5%",0.0214439006257531,0.00894687502817018,8.43265704859165e-07,0.142648207899042,0.650447609433991,-28107.0070205115
"15%",0.0214491913078246,0.00895601361515299,1.04241898600166e-06,0.143145080761438,0.65068415690408,-28106.7400135031
"17.5%",0.0214539551895185,0.00896485508947892,1.26788259592895e-06,0.143710013199477,0.650865617646093,-28106.488541756
"20%",0.0214586337950415,0.00897273799121754,1.44660448125231e-06,0.144153161300312,0.651081027017351,-28106.2852151354
"22.5%",0.0214624819401255,0.00898107150462672,1.63450698386913e-06,0.144570279658635,0.65125614942633,-28106.0800767363
"25%",0.0214665327383375,0.00898785138175918,1.82425183334327e-06,0.144944161070645,0.6514016901332,-28105.9067778058
"27.5%",0.0214707538981353,0.0089943660248719,2.07615054927209e-06,0.145335894156489,0.651563985420617,-28105.7439298545
"30%",0.0214740876037961,0.00900061583070434,2.29562490176973e-06,0.145714002395154,0.65167743742524,-28105.5875067886
"32.5%",0.0214780660012903,0.00900676076106437,2.53585618262327e-06,0.146078442997624,0.651787283002831,-28105.4703967902
"35%",0.0214813898571673,0.00901199249136979,2.79887971183722e-06,0.146415791011381,0.651904009826262,-28105.3555748478
"37.5%",0.0214851742048223,0.00901655265581638,3.07216970406144e-06,0.146780941253887,0.652022446591288,-28105.227550879
"40%",0.021488551753062,0.00902237327510146,3.34496578087581e-06,0.147088260501137,0.652151077188202,-28105.114797086
"42.5%",0.0214917637892499,0.00902727363544166,3.64058410314168e-06,0.14740994456456,0.652260454666421,-28104.9951927451
"45%",0.021494949588444,0.0090325692942411,3.95419323422474e-06,0.147728576134049,0.652365506589007,-28104.8876887969
"47.5%",0.0214992103935525,0.00903753413688855,4.22526035433451e-06,0.148039223372271,0.652471428217516,-28104.7777769817
"50%",0.0215021355360334,0.00904348124349075,4.62731798951859e-06,0.148348915125013,0.652575282550517,-28104.6706822401
"52.5%",0.0215055147762978,0.00904793434557742,5.01329036153495e-06,0.148658382341537,0.652691600579837,-28104.5682657854
"55%",0.0215089347432647,0.00905392083867438,5.37579359956998e-06,0.148981354176764,0.652822003171446,-28104.4644704388
"57.5%",0.0215125044501127,0.00905921473592413,5.73539115604544e-06,0.149318275819977,0.652932543821875,-28104.3655518001
"60%",0.0215153178866462,0.00906463963974023,6.10880393032445e-06,0.149624585290926,0.653067173099718,-28104.2749530803
"62.5%",0.021518201305974,0.00906969412399604,6.52528313454402e-06,0.149985299828588,0.653196496885453,-28104.1773112786
"65%",0.0215210633920157,0.00907609939578478,7.00765630796633e-06,0.150287591376196,0.653310714335539,-28104.0856674911
"67.5%",0.0215241615905339,0.00908272159192951,7.4687430951129e-06,0.150649403487666,0.653435785813172,-28103.9976896456
"70%",0.0215277130604148,0.00908950910895946,8.0372977321248e-06,0.151031595211099,0.653575313749688,-28103.9005592401
"72.5%",0.0215312309744765,0.00909622926463512,8.48705512242652e-06,0.151391424528954,0.65371691045917,-28103.809297495
"75%",0.0215355242838508,0.00910363516500213,9.22487202485236e-06,0.151766613925473,0.653911507612111,-28103.6987106238
"77.5%",0.0215391870465574,0.00911055312282344,9.93860678893528e-06,0.15222326138156,0.654039897979059,-28103.6006019488
"80%",0.0215438470486223,0.00911692263071432,1.06484418841994e-05,0.152728415776983,0.654215346751434,-28103.5044324942
"82.5%",0.0215497007050371,0.00912318573564649,1.14559477761067e-05,0.153166299814305,0.654381570571893,-28103.4071318916
"85%",0.0215553029232019,0.00913332523712312,1.24425571015551e-05,0.153685509990594,0.654548394843398,-28103.3056753549
"87.5%",0.021561341689217,0.00914315075950965,1.36195905924556e-05,0.154284023004073,0.654771490622584,-28103.1937913106
"90%",0.0215671232432811,0.00915471755960393,1.52175240530228e-05,0.154949194415516,0.655002935779742,-28103.0698551813
"92.5%",0.0215760419391449,0.00916737798421403,1.7132173016594e-05,0.155745308862233,0.655239416947274,-28102.9327588653
"95%",0.0215852523439012,0.00918790270692737,1.96909533533711e-05,0.156843132311412,0.655652424812963,-28102.7730683711
"97.5%",0.0216020370252279,0.00922064827377727,2.4364571707017e-05,0.158577104473594,0.656211178073728,-28102.5723504513
"100%",0.0216802507130882,0.00934883644448312,6.46879697483035e-05,0.166206203285801,0.659853547529223,-28102.0755799458
