pos	5pC>T
1	0.00458473878348232
2	0.00892619611027878
3	0.00548519816680225
4	0.00650165580996618
5	0.00749644411622931
6	0.0103950051862282
7	0.0115704773717464
8	0.0096939881324811
9	0.00960264313884552
10	0.0107959894720205
11	0.0088851316379697
12	0.00872868885021906
13	0.00981989493033861
14	0.0095894693932474
15	0.00967097308456416
16	0.00989076861595844
17	0.0101700406801627
18	0.0100698027314112
19	0.0102403184450125
20	0.00919797914753734
21	0.0118275383586396
22	0.0104475859192458
23	0.0112609059690082
24	0.0109877314038719
25	0.00981733680954771
