"","Position","C.T","G.A"
"1",1,0.360335415533886,0.3626503782935
"2",2,0.388430984799247,0.383464803852043
"3",3,0.40464163853775,0.405871923453608
"4",4,0.42487417708944,0.416819871332696
"5",5,0.451085119134443,0.415205601418727
"6",6,0.470474281040763,0.415146813478028
"7",7,0.480498745996143,0.421756650584482
"8",8,0.483719262455582,0.433240520350396
"9",9,0.484842282460816,0.4444637535372
"10",10,0.485236731131838,0.454284757283964
"11",11,0.484902893147075,0.463083973785458
"12",12,0.483126196760244,0.471872287474551
"13",-12,0.48940990936319,0.465370763602311
"14",-11,0.47650963590403,0.471623745758741
"15",-10,0.466840184170955,0.472930064947438
"16",-9,0.458933968077314,0.470886268353912
"17",-8,0.449554479713272,0.468277483816442
"18",-7,0.43589228943824,0.467115010609921
"19",-6,0.422000199837229,0.463230033986771
"20",-5,0.415613010550364,0.449625241952362
"21",-4,0.414335659951985,0.426931932138928
"22",-3,0.403888585851336,0.406595381552845
"23",-2,0.382787499673704,0.388912234318005
"24",-1,0.360519030316117,0.362473991407893
