"","Position","C.T","G.A"
"1",1,0.515967965592728,0.287103445409342
"2",2,0.510946042614938,0.315995917273814
"3",3,0.500504888416002,0.35066564962683
"4",4,0.492146330583344,0.37740097956313
"5",5,0.488671319711125,0.394294388505447
"6",6,0.488483559234904,0.405275139606714
"7",7,0.490838699780528,0.411987419189168
"8",8,0.493353824011279,0.417797629859098
"9",9,0.495893247064404,0.422961942807279
"10",10,0.496348464867782,0.430229395641311
"11",11,0.496219667756878,0.43764879669058
"12",12,0.49707933891255,0.443338037592028
"13",-12,0.456097563663468,0.485598496231061
"14",-11,0.446405681878538,0.488276845126982
"15",-10,0.436468788332352,0.490546575300028
"16",-9,0.428264156506429,0.490859455621615
"17",-8,0.422817329378853,0.488539325741401
"18",-7,0.41777330031356,0.485437112443652
"19",-6,0.41129021580805,0.482917334899908
"20",-5,0.400506272653662,0.483002978455082
"21",-4,0.386162069497888,0.484812313672189
"22",-3,0.366356935918797,0.489163935854968
"23",-2,0.342079482070559,0.494717554624691
"24",-1,0.322740155559199,0.495870010111577
