"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0212565769981059,0.00911773933217849,5.97149401948499e-06,0.146999277041569,0.659010843013224,-28386.5782453205
"Std.",5.1332286047732e-05,8.27092469124594e-05,5.97064732541505e-06,0.00474411718996728,0.00193049834536141,1.73251204963322
"Acceptance ratio",0.11278,0.11646,0.13008,0.21856,0.166,0.5549
"0%",0.0210760856853285,0.00880741945083973,4.04406347250605e-09,0.131609773688105,0.652456782919326,-28402.7373887257
"2.5%",0.0211567738229728,0.00895349554009124,1.92824588132118e-07,0.137943723664109,0.655244157920187,-28390.7718476126
"5%",0.0211715262108679,0.00897673394658386,3.65887917633041e-07,0.13943408089459,0.655834584415685,-28389.8646754469
"7.5%",0.0211829200329173,0.00899623941239005,4.9885768467848e-07,0.14036233459365,0.656191714169174,-28389.2935355656
"10%",0.0211916356506656,0.0090109235776546,7.0045401531968e-07,0.140980938435549,0.656510563043022,-28388.9088437524
"12.5%",0.0211971299524147,0.00902209053880084,8.85985869765696e-07,0.141544446029372,0.656765883435539,-28388.5759173463
"15%",0.0212035024301921,0.00903104243849816,1.03640610096562e-06,0.142099534554192,0.657001373117137,-28388.3127262462
"17.5%",0.0212092554119266,0.00904142258807151,1.18456998556374e-06,0.14258504497051,0.657214739076657,-28388.0796506169
"20%",0.0212142763243027,0.00904921064264675,1.35682414382777e-06,0.142991208715588,0.657413370766685,-28387.8819537873
"22.5%",0.0212180708628896,0.00905750026193829,1.55469485246656e-06,0.143390102425675,0.657564038121021,-28387.6927029289
"25%",0.0212217050017996,0.0090643440304693,1.7486793396441e-06,0.1437455436621,0.657705591912282,-28387.5196341107
"27.5%",0.0212253314964512,0.00907033940482206,1.92094697588108e-06,0.144078060277361,0.65785488026342,-28387.3637430699
"30%",0.0212294184570442,0.00907661685362681,2.12510183696284e-06,0.144423337048636,0.657992832151474,-28387.2170443565
"32.5%",0.0212337516280684,0.00908246908259565,2.25889045645434e-06,0.144748091220407,0.658129568803431,-28387.0884891267
"35%",0.0212372156424367,0.00908750220940278,2.50089710569117e-06,0.145018934911708,0.658263144682444,-28386.9579613059
"37.5%",0.0212407670781214,0.00909266007670478,2.74522360114232e-06,0.145322662563789,0.658391240974553,-28386.8232230303
"40%",0.0212438515047947,0.0090988103663,3.02322278191026e-06,0.145683471438534,0.65851907529983,-28386.7041501163
"42.5%",0.0212478338765631,0.00910359342167681,3.22405137537501e-06,0.14601637858401,0.658645454948322,-28386.5871783708
"45%",0.0212509709758014,0.0091079410512249,3.50651020628821e-06,0.146305080548822,0.658748970317411,-28386.4796753101
"47.5%",0.0212540111955635,0.00911293583432949,3.75756289438351e-06,0.146575765936782,0.65887389510157,-28386.3755983544
"50%",0.0212573236490251,0.00911745432573369,4.04468830054282e-06,0.146910017902427,0.659010649727107,-28386.2690598728
"52.5%",0.02126074627198,0.00912202299404934,4.36125096713728e-06,0.147225788802203,0.659142625875157,-28386.1664517948
"55%",0.0212633958402232,0.00912679001546885,4.67980028355124e-06,0.147517291696231,0.659263946359654,-28386.0556537719
"57.5%",0.0212658975045879,0.0091323152928929,5.03174832317137e-06,0.14780761298885,0.659387492140103,-28385.9594210296
"60%",0.0212695407266063,0.00913865624914861,5.39593663346147e-06,0.148166036843869,0.659517883229905,-28385.8625609796
"62.5%",0.0212723166117507,0.00914277519097154,5.77689271919438e-06,0.148433689394548,0.659640450910096,-28385.769183814
"65%",0.0212756103503775,0.00914913555323852,6.15340963550658e-06,0.148735463571567,0.659763904297818,-28385.6744275302
"67.5%",0.0212788299027841,0.00915497683340885,6.58897810821641e-06,0.149046530331335,0.659908599442874,-28385.5754971511
"70%",0.0212818318590605,0.00916187451650362,7.07949462655011e-06,0.149396365557525,0.660037472850834,-28385.4818503393
"72.5%",0.0212858754006654,0.00916800483924354,7.71560452689902e-06,0.149761910008624,0.660179409996198,-28385.3895383117
"75%",0.0212895321492565,0.00917363932627095,8.37519403932942e-06,0.150142410410197,0.660316026264742,-28385.2954681039
"77.5%",0.0212943432429705,0.00917882779878284,9.1008548643417e-06,0.150541734323971,0.660492964544988,-28385.1951128886
"80%",0.0212986753121117,0.00918631432581758,9.75355553592888e-06,0.150956798401483,0.660633046206663,-28385.0933458415
"82.5%",0.0213040761049349,0.00919343772601121,1.05646064445555e-05,0.15140020401696,0.660811175877929,-28384.9877147227
"85%",0.0213095717511488,0.00920369530068215,1.14951108071617e-05,0.151915545343369,0.660998586470698,-28384.8845849016
"87.5%",0.0213162110275032,0.00921297645012382,1.2630514847708e-05,0.152559069288672,0.661211699054553,-28384.7784030601
"90%",0.0213232120133186,0.00922338701824631,1.38848436940492e-05,0.15327239189587,0.661446557091287,-28384.6538171428
"92.5%",0.0213316369470256,0.00923621146519397,1.5563287344653e-05,0.153972016972284,0.661749458071215,-28384.5164331336
"95%",0.0213419292146835,0.00925313100130748,1.7827287006214e-05,0.155048388501446,0.662163762076304,-28384.3660211862
"97.5%",0.0213602906222482,0.00928043239790726,2.20507362392026e-05,0.156567587442924,0.66283034079399,-28384.1775417277
"100%",0.0214161008137854,0.00941695047074491,8.95099557285858e-05,0.166490200976371,0.666816178597504,-28383.6005727277
