Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
LlA01001_CKDL210012719-1a-AK6881-7UDI214_HF5TCDSX2_L1_1	LlA01001_CKDL210012719-1a-AK6881-7UDI214_HF5TCDSX2_L1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21932929.0	0.0	150.0	45.0	13.956201318045853	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
LlA01001_CKDL210012719-1a-AK6881-7UDI214_HF5TCDSX2_L1_2	LlA01001_CKDL210012719-1a-AK6881-7UDI214_HF5TCDSX2_L1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21932929.0	0.0	150.0	45.0	17.197833466913234	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
LlA01002_CKDL210012719-1a-AK6881-AK7558_HF5TCDSX2_L1_1	LlA01002_CKDL210012719-1a-AK6881-AK7558_HF5TCDSX2_L1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19843785.0	0.0	150.0	45.0	16.17467859256593	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
LlA01002_CKDL210012719-1a-AK6881-AK7558_HF5TCDSX2_L1_2	LlA01002_CKDL210012719-1a-AK6881-AK7558_HF5TCDSX2_L1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19843785.0	0.0	150.0	46.0	18.600750299717344	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
LlA01003_CKDL210012719-1a-AK6881-GC12_HF5TCDSX2_L1_1	LlA01003_CKDL210012719-1a-AK6881-GC12_HF5TCDSX2_L1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23808802.0	0.0	150.0	45.0	21.43760997110427	150.0	pass	pass	pass	pass	pass	pass	pass	pass	fail	warn	fail
LlA01003_CKDL210012719-1a-AK6881-GC12_HF5TCDSX2_L1_2	LlA01003_CKDL210012719-1a-AK6881-GC12_HF5TCDSX2_L1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23808802.0	0.0	150.0	45.0	24.457095136950812	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
LlA01004_CKDL210012719-1a-AK6260-AK4971_HF5TCDSX2_L1_1	LlA01004_CKDL210012719-1a-AK6260-AK4971_HF5TCDSX2_L1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23226370.0	0.0	150.0	46.0	20.154236669857113	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
LlA01004_CKDL210012719-1a-AK6260-AK4971_HF5TCDSX2_L1_2	LlA01004_CKDL210012719-1a-AK6260-AK4971_HF5TCDSX2_L1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23226370.0	0.0	150.0	46.0	23.304185057289057	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
LlA01005_CKDL210012719-1a-AK6260-7UDI308_HF5TCDSX2_L1_1	LlA01005_CKDL210012719-1a-AK6260-7UDI308_HF5TCDSX2_L1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22151680.0	0.0	150.0	45.0	20.11637392340745	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
LlA01005_CKDL210012719-1a-AK6260-7UDI308_HF5TCDSX2_L1_2	LlA01005_CKDL210012719-1a-AK6260-7UDI308_HF5TCDSX2_L1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22151680.0	0.0	150.0	45.0	22.71500466582977	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
