Sample	Unique Reads	Duplicate Reads
Sfa-ABas_001-Ex1-cssl.clmp.fp2_repr.R1	3633739.0	716088.0
Sfa-ABas_001-Ex1-cssl.clmp.fp2_repr.R2	3573285.0	776542.0
Sfa-ABas_002-Ex1-cssl.clmp.fp2_repr.R1	2886126.0	628873.0
Sfa-ABas_002-Ex1-cssl.clmp.fp2_repr.R2	2832892.0	682107.0
Sfa-ABas_003-Ex1-cssl.clmp.fp2_repr.R1	2872686.0	575093.0
Sfa-ABas_003-Ex1-cssl.clmp.fp2_repr.R2	2825033.0	622746.0
Sfa-ABas_004-Ex1-cssl.clmp.fp2_repr.R1	3059635.0	635982.0
Sfa-ABas_004-Ex1-cssl.clmp.fp2_repr.R2	3018928.0	676689.0
Sfa-ABas_005-Ex1-cssl.clmp.fp2_repr.R1	3104223.0	597946.0
Sfa-ABas_005-Ex1-cssl.clmp.fp2_repr.R2	3067288.0	634881.0
Sfa-ABas_006-Ex1-cssl.clmp.fp2_repr.R1	2393890.0	484517.0
Sfa-ABas_006-Ex1-cssl.clmp.fp2_repr.R2	2358002.0	520405.0
Sfa-ABas_007-Ex1-cssl.clmp.fp2_repr.R1	2889505.0	624931.0
Sfa-ABas_007-Ex1-cssl.clmp.fp2_repr.R2	2836507.0	677929.0
Sfa-ABas_008-Ex1-cssl.clmp.fp2_repr.R1	2654492.0	748351.0
Sfa-ABas_008-Ex1-cssl.clmp.fp2_repr.R2	2608331.0	794512.0
Sfa-ABas_009-Ex1-cssl.clmp.fp2_repr.R1	3116727.0	833369.0
Sfa-ABas_009-Ex1-cssl.clmp.fp2_repr.R2	3074187.0	875909.0
Sfa-ABas_010-Ex1-cssl.clmp.fp2_repr.R1	3207817.0	676890.0
Sfa-ABas_010-Ex1-cssl.clmp.fp2_repr.R2	3157930.0	726777.0
Sfa-ABas_013-Ex1-cssl.clmp.fp2_repr.R1	3031796.0	702024.0
Sfa-ABas_013-Ex1-cssl.clmp.fp2_repr.R2	2970766.0	763054.0
Sfa-ABas_014-Ex1-cssl.clmp.fp2_repr.R1	1740437.0	406569.0
Sfa-ABas_014-Ex1-cssl.clmp.fp2_repr.R2	1707507.0	439499.0
Sfa-ABas_016-Ex1-cssl.clmp.fp2_repr.R1	2929492.0	744374.0
Sfa-ABas_016-Ex1-cssl.clmp.fp2_repr.R2	2888625.0	785241.0
Sfa-ABas_017-Ex1-cssl.clmp.fp2_repr.R1	2824059.0	654545.0
Sfa-ABas_017-Ex1-cssl.clmp.fp2_repr.R2	2781636.0	696968.0
