Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_1	SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13941599.0	0.0	150.0	44.0	17.79763848695793	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_2	SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13941599.0	0.0	150.0	45.0	19.931550853752523	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_1	SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20967100.0	0.0	150.0	44.0	27.379906873431082	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	fail	fail
SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_2	SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20967100.0	0.0	150.0	45.0	29.142362578014414	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_1	SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14131477.0	0.0	150.0	44.0	21.00721107458129	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	fail	fail
SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_2	SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14131477.0	0.0	150.0	45.0	23.51142974024107	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_1	SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26969011.0	0.0	150.0	44.0	23.460862413678736	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	fail	fail
SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_2	SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26969011.0	0.0	150.0	45.0	25.033426603157448	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_1	SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11972214.0	0.0	150.0	48.0	18.39069083851241	150.0	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_2	SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11972214.0	0.0	150.0	49.0	20.321490928523982	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_1	SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18250328.0	0.0	150.0	43.0	21.20874079420627	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	fail	fail
SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_2	SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18250328.0	0.0	150.0	44.0	23.13902414181768	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_1	SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3416537.0	0.0	150.0	49.0	19.720711904560666	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_2	SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3416537.0	0.0	150.0	52.0	25.27101920498352	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_1	SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8266735.0	0.0	150.0	47.0	22.63365831255436	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_2	SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8266735.0	0.0	150.0	49.0	26.26710565522183	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_1	SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21758484.0	0.0	150.0	44.0	17.811469010266773	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_2	SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21758484.0	0.0	150.0	44.0	19.791025036701086	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_1	SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11260826.0	0.0	150.0	44.0	23.145861555214882	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	fail	fail
SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_2	SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11260826.0	0.0	150.0	44.0	24.65309288475716	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
SdA01012_CKDL210020579-1a-AK7758-AK8488_HKGLMDSX2_L2_1	SdA01012_CKDL210020579-1a-AK7758-AK8488_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23746394.0	0.0	150.0	43.0	22.697907952691697	150.0	pass	pass	pass	pass	pass	pass	pass	pass	fail	warn	fail
SdA01012_CKDL210020579-1a-AK7758-AK8488_HKGLMDSX2_L2_2	SdA01012_CKDL210020579-1a-AK7758-AK8488_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23746394.0	0.0	150.0	44.0	24.091214434300294	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
SdA01013_CKDL210020579-1a-AK7758-GC06_HKGLMDSX2_L2_1	SdA01013_CKDL210020579-1a-AK7758-GC06_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23688768.0	0.0	150.0	43.0	18.74936080441961	150.0	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
SdA01013_CKDL210020579-1a-AK7758-GC06_HKGLMDSX2_L2_2	SdA01013_CKDL210020579-1a-AK7758-GC06_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23688768.0	0.0	150.0	44.0	20.552941475615107	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
SdA01014_CKDL210020579-1a-AK7758-AK4236_HKGLMDSX2_L2_1	SdA01014_CKDL210020579-1a-AK7758-AK4236_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20366766.0	0.0	150.0	44.0	21.8254615659831	150.0	pass	pass	pass	pass	pass	fail	pass	pass	fail	warn	fail
SdA01014_CKDL210020579-1a-AK7758-AK4236_HKGLMDSX2_L2_2	SdA01014_CKDL210020579-1a-AK7758-AK4236_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20366766.0	0.0	150.0	44.0	22.919251276306767	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
SdA01015_CKDL210020579-1a-AK7758-AK10343_HKGLMDSX2_L2_1	SdA01015_CKDL210020579-1a-AK7758-AK10343_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18453086.0	0.0	150.0	43.0	20.330778798679226	150.0	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
SdA01015_CKDL210020579-1a-AK7758-AK10343_HKGLMDSX2_L2_2	SdA01015_CKDL210020579-1a-AK7758-AK10343_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18453086.0	0.0	150.0	44.0	22.30464039667354	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
SdA01016_CKDL210020579-1a-AK7758-AK4234_HKGLMDSX2_L2_1	SdA01016_CKDL210020579-1a-AK7758-AK4234_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16295781.0	0.0	150.0	43.0	15.96839285685488	150.0	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
