filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
./Sde-AMar_001-SdA02001-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	21876	115.581	1.62687	118524895	793593	0.0108928	0.669558
./Sde-AMar_009-SdA02009-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	14119	117.42	1.69901	118524895	512785	0.00735058	0.432639
./Sde-AMar_002-SdA02002-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	28280	123.007	2.30732	118524895	804058	0.0156526	0.678387
./Sde-AMar_003-SdA02003-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	33114	114.052	1.91393	118524895	1021246	0.016491	0.86163
./Sde-AMar_011-SdA02011-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	24064	115.67	1.70637	118524895	843147	0.0121386	0.711367
./Sde-AMar_019-SdA02019-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	25633	113.654	1.82222	118524895	820699	0.0126176	0.692428
./Sde-AMar_017-SdA02017-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	28634	122.688	2.32678	118524895	798948	0.0156843	0.674076
./Sde-AMar_013-SdA02013-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	29782	115.068	1.78103	118524895	987563	0.0148397	0.833211
./Sde-AMar_008-SdA02008-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	41128	108.229	1.93685	118524895	1151552	0.0188178	0.97157
./Sde-AMar_016-SdA02016-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	62116	112.969	2.29638	118524895	1558471	0.0301949	1.31489
./Sde-AMar_020-SdA02020-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	121105	119.644	2.75842	118524895	2765050	0.0643508	2.33289
./Sde-AMar_022-SdA02022-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	28074	124.299	2.37876	118524895	820698	0.0164712	0.692427
./Sde-AMar_023-SdA02023-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	15011	120.887	1.85424	118524895	516059	0.00807339	0.435401
./Sde-AMar_015-SdA02015-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	129994	103.509	2.0901	118524895	3177835	0.0560388	2.68115
./Sde-AMar_026-SdA02026-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	8728	123.593	1.64255	118524895	348506	0.00482969	0.294036
./Sde-AMar_030-SdA02030-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	8044	124.717	1.62349	118524895	324680	0.00444729	0.273934
./Sde-AMar_021-SdA02021-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	134691	110.44	2.21663	118524895	3504955	0.065549	2.95715
./Sde-AMar_032-SdA02032-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	15632	122.622	1.8056	118524895	559690	0.00852628	0.472213
./Sde-AMar_007-SdA02007-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	181382	104.184	2.50485	118524895	3707538	0.0783534	3.12807
./Sde-AMar_031-SdA02031-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	28148	124.684	2.28822	118524895	818816	0.0158079	0.690839
./Sde-AMar_014-SdA02014-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	216038	103.234	2.61069	118524895	4211371	0.0927618	3.55315
./Sde-AMar_024-SdA02024-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	74481	111.795	2.01588	118524895	2184458	0.0371534	1.84304
./Sde-AMar_010-SdA02010-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	204778	103.955	2.42025	118524895	4355652	0.0889414	3.67488
./Sde-AMar_012-SdA02012-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	255622	102.736	3.91559	118524895	3298159	0.108958	2.78267
./Sde-AMar_006-SdA02006-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	250157	105.278	3.12314	118524895	4165133	0.109752	3.51414
./Sde-AMar_034-SdA02034-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	9553	123.612	1.70773	118524895	367241	0.00529128	0.309843
./Sde-AMar_027-SdA02027-L2-clmp-fp2-repr.cssl.Sde-CMat_087-RG.bam	93012	103.787	1.70814	118524895	2786608	0.0401596	2.35107
