"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.020444097936439,0.00937655615470235,1.53076245294055e-05,0.141365871921309,0.779413178071518,-17507.7304232194
"Std.",7.47822020071569e-05,0.000126464463212253,1.5047874197412e-05,0.0071976417125197,0.00337164047729459,1.71739218051184
"Acceptance ratio",0.15766,0.17284,0.16534,0.16338,0.26718,0.64216
"0%",0.0201593815674762,0.0089292285125408,5.92272999363401e-09,0.113640425032195,0.767277713116782,-17519.6337445498
"2.5%",0.0202961493804149,0.00912895032860488,3.42932432288271e-07,0.12776835160892,0.772983655512089,-17511.9469449566
"5%",0.020316985824024,0.00916834034582299,8.19873979133954e-07,0.129758505095634,0.773924774048768,-17510.9477412725
"7.5%",0.0203336464998597,0.00919483091721658,1.30450348581534e-06,0.131061515275963,0.774554264950921,-17510.3771332368
"10%",0.020346823925648,0.00921557644025203,1.77156342402376e-06,0.132224078647684,0.775147252932168,-17509.9773012531
"12.5%",0.0203585087084452,0.0092307809837674,2.26308425801559e-06,0.133277558324007,0.775534112859122,-17509.6836185552
"15%",0.0203663954330457,0.00924354524191566,2.65722925634711e-06,0.134030185292459,0.775919359105179,-17509.4205070931
"17.5%",0.0203741604586151,0.00925683560942957,3.08901142110874e-06,0.13473649014101,0.776226342997657,-17509.1879837748
"20%",0.0203810581199588,0.00926965393801216,3.4860202874888e-06,0.135316139879213,0.776522755829051,-17508.9975737442
"22.5%",0.0203871119905976,0.00928263546018507,4.05885451489932e-06,0.135823177692771,0.776845981830681,-17508.8052742259
"25%",0.0203929210848227,0.00929138020935141,4.46124351126371e-06,0.136346500892393,0.777080449532583,-17508.635508648
"27.5%",0.0203998029594053,0.00930183436891744,5.05114929536598e-06,0.136908324964007,0.777323448069724,-17508.4964932002
"30%",0.0204059044657805,0.00931154591243265,5.58878710093137e-06,0.137405041940603,0.777558930453818,-17508.3484437273
"32.5%",0.0204110654942343,0.00931975019028481,6.19616037093302e-06,0.137922712222249,0.777811237715883,-17508.2154189762
"35%",0.0204155498336515,0.0093287663839364,6.73450729174768e-06,0.138451911529794,0.778054411554294,-17508.0767903239
"37.5%",0.0204207929052323,0.00933613645451041,7.3402091881911e-06,0.138899266441194,0.77827461589374,-17507.9551488181
"40%",0.0204250809426266,0.00934412031035277,7.80769817087998e-06,0.139338091722266,0.778526153725446,-17507.845638739
"42.5%",0.0204297936101063,0.00935294731944766,8.33003771130744e-06,0.139810829604099,0.778734639502377,-17507.7245189465
"45%",0.0204347393723097,0.00936221625788611,9.07944369014617e-06,0.140288291879284,0.778949374017638,-17507.6121319918
"47.5%",0.0204397577696909,0.00936998269160864,9.77239471311722e-06,0.140748540305368,0.779148843635881,-17507.508627352
"50%",0.0204452263210989,0.00937734969233834,1.05344420936543e-05,0.141177803126683,0.779351305280021,-17507.4072509075
"52.5%",0.0204501059743343,0.00938363762894312,1.14087740314623e-05,0.141636651341816,0.779571116897281,-17507.3119142262
"55%",0.0204547720196966,0.00939310140989808,1.22460722177975e-05,0.142032520135133,0.779822709748267,-17507.2194456978
"57.5%",0.0204593905023384,0.00940090540613875,1.30540022463732e-05,0.142518861629131,0.780046164541342,-17507.1228077451
"60%",0.0204638395631211,0.00940858884559365,1.41136376025484e-05,0.14298675992447,0.780249752571069,-17507.0313132521
"62.5%",0.0204685673991435,0.0094163393569741,1.51983043033507e-05,0.14345884497385,0.780493042023746,-17506.9345528989
"65%",0.0204734511006633,0.0094254420134463,1.6268445585337e-05,0.143946012222823,0.780703749657342,-17506.8459388418
"67.5%",0.0204787273585548,0.00943398306940729,1.74633407360713e-05,0.1444436618133,0.780952584936528,-17506.7505852373
"70%",0.0204844319187439,0.00944430777200745,1.8719513479729e-05,0.144985611877937,0.781180121568522,-17506.6624208221
"72.5%",0.020488896330272,0.00945321340399184,1.98458333501456e-05,0.145528571722663,0.781424770439275,-17506.5641533348
"75%",0.0204951555473303,0.00946230251964381,2.13887028214481e-05,0.146155975041477,0.781717752705394,-17506.4682139216
"77.5%",0.0205008193872823,0.00947205446764022,2.30254009377906e-05,0.146705228283719,0.781977844052133,-17506.3799671809
"80%",0.0205078355042045,0.00948388273741941,2.49520714285626e-05,0.147339981757576,0.782252481484791,-17506.2888334891
"82.5%",0.0205151728260126,0.00949447953639367,2.69938965948424e-05,0.148083359727848,0.782621256796867,-17506.1938228324
"85%",0.0205223961453984,0.00950722713152406,2.90707916168121e-05,0.148847264050776,0.782960786113094,-17506.0879057346
"87.5%",0.0205301567561919,0.00951870823938876,3.15082796644753e-05,0.149871431509685,0.783320917936807,-17505.9814016587
"90%",0.0205402462653099,0.00953578646342317,3.467467965211e-05,0.150875831038117,0.783737279972145,-17505.8580436786
"92.5%",0.020551694911895,0.00955711665715749,3.88586349386346e-05,0.151965597887127,0.784311634002045,-17505.7208438257
"95%",0.0205647321029064,0.00958220386245489,4.57278831567571e-05,0.153444053996792,0.784999743591291,-17505.5606866515
"97.5%",0.0205864725220112,0.00962511993852345,5.61984930372152e-05,0.156090383251486,0.786108189919109,-17505.3532295685
"100%",0.020714356845492,0.00989610202266745,0.000136274127200715,0.173302837943568,0.79191114809659,-17504.7873461705
