pos	5pC>T
1	0.00492684695741921
2	0.0074989459312948
3	0.00568419929747564
4	0.00664211070492227
5	0.00716725835621944
6	0.009534706331045
7	0.0110049203735305
8	0.00966628951375211
9	0.00985490154033094
10	0.0109381615823538
11	0.009593775873625
12	0.00898607670624413
13	0.0104490142269084
14	0.00984647160681775
15	0.00980555093900615
16	0.0103215843587616
17	0.0105126793113721
18	0.0106757834757835
19	0.0103975118617903
20	0.00991310843221693
21	0.0118617215745217
22	0.00985678722016554
23	0.011634719247176
24	0.0109173588739993
25	0.0103257787777351
