Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Sgr-AJol_001-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_001-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_002-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_002-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_003-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_003-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_004-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_004-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_005-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_005-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_006-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_006-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_007-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_007-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_008-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_008-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_009-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_009-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_010-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_010-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_011-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_011-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_012-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_012-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_013-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_013-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_014-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_014-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_015-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_015-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_016-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_016-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_017-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_017-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_018-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_018-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_020-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_020-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_021-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_021-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
Sgr-AJol_022-Ex1-cssl.clmp.fp2_repr.R1	0.0	0.0
Sgr-AJol_022-Ex1-cssl.clmp.fp2_repr.R2	0.0	0.0
