"","Position","C.T","G.A"
"1",1,0.511355766486624,0.427682389735902
"2",2,0.537871294500569,0.460464522173356
"3",3,0.5496385126906,0.49466218937033
"4",4,0.556983276047794,0.521741637374966
"5",5,0.567701403518451,0.536573523180492
"6",6,0.581101821088671,0.542441576300758
"7",7,0.593096485259343,0.545211704262719
"8",8,0.600488159156082,0.549868124125865
"9",9,0.604288276610159,0.556154571741194
"10",10,0.604934635258372,0.564062408069061
"11",11,0.603347105442434,0.572741082751525
"12",12,0.600713449698712,0.581022424598342
"13",-12,0.592214065319982,0.58970159966634
"14",-11,0.582181749438918,0.594159684963054
"15",-10,0.572115535518448,0.597048124709058
"16",-9,0.563450931094172,0.597047512561884
"17",-8,0.556792212779929,0.593537919782221
"18",-7,0.552050464502976,0.58620066159506
"19",-6,0.549270471863594,0.574209606109291
"20",-5,0.543475578059368,0.560741964265296
"21",-4,0.529466879116127,0.549263866387536
"22",-3,0.503170371058926,0.541229515333876
"23",-2,0.468792759519293,0.529547270480932
"24",-1,0.434928649850082,0.503720624467426
