pos	3pG>A
1	0.0179209340995678
2	0.029561902300336
3	0.0179933125131046
4	0.0203568350080884
5	0.0199288609069615
6	0.030189972710374
7	0.0324807320293549
8	0.0274954097088278
9	0.0281279098816743
10	0.031513705590164
11	0.0245245937941152
12	0.0244090260793171
13	0.0275039736371734
14	0.0276105351248315
15	0.0273917189170447
16	0.027946622360808
17	0.0274500827552206
18	0.0269100632729533
19	0.0267062489671616
20	0.0285324015992684
21	0.0285204574035621
22	0.0277858057057925
23	0.0288401773505159
24	0.0294231237708181
25	0.0291531477898497
