"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0490529961984292,0.0244380789585225,0.00575749618271173,0.0340426116794743,0.533498436562981,-15960.3984714477
"Std.",0.000177522197373278,0.00329162232696059,0.00330136986363695,0.0200602723338182,0.00241663065110884,1.57635709947939
"Acceptance ratio",0.20464,0.25686,0.16644,0.22368,0.22078,0.69892
"0%",0.0484369796660673,0.0172355300261694,5.2683522834709e-06,0.0082553177555254,0.52446379399229,-15971.649158951
"2.5%",0.0487069945160651,0.0186134943996266,0.000353527805399264,0.0137350971708512,0.528700458716756,-15964.3238342392
"5%",0.0487648337569719,0.0190405933109532,0.000773010331490281,0.0150947226558034,0.529482318828105,-15963.4291850803
"7.5%",0.0488015419540394,0.0193932615508526,0.00117707212168424,0.0161067177357966,0.52996794802574,-15962.9156137269
"10%",0.0488298125880559,0.0197482958930872,0.00145713287095174,0.0169896050252738,0.53035747269662,-15962.5327199908
"12.5%",0.0488499478721591,0.0200768198778196,0.00171085590110732,0.0177262516732836,0.530693585598163,-15962.2278984259
"15%",0.0488681126515397,0.020431077411888,0.00192216784588127,0.0183555897142923,0.530974778987986,-15961.9841757829
"17.5%",0.0488835099929955,0.0208085118144707,0.00216478723921361,0.0189004767621118,0.531218433231117,-15961.7654948836
"20%",0.0488984003382549,0.0211391206306259,0.0024785379350528,0.0195190930160588,0.531448110847036,-15961.550286095
"22.5%",0.048915535031781,0.0214718167764553,0.0027979312271968,0.0201246313918649,0.531653708324631,-15961.3803065377
"25%",0.0489301456030643,0.0218004835675919,0.00302463785908952,0.02065920471041,0.531849631917053,-15961.2113461863
"27.5%",0.0489431881835127,0.0220888984435088,0.00325995880339348,0.0211936080008884,0.532034447626878,-15961.0715583076
"30%",0.0489557640182205,0.0223845966434063,0.00348528529704552,0.0217148382182235,0.532207861723549,-15960.9302460535
"32.5%",0.0489685015976878,0.0226504777983175,0.00373153799736241,0.0221915807644472,0.532390608720856,-15960.8119050487
"35%",0.0489809152977314,0.0229202283472785,0.00396998808334556,0.0227423456322938,0.532566318530942,-15960.6895495741
"37.5%",0.0489919885978349,0.0232155155609379,0.00419553381882934,0.0233446666676736,0.532721584911403,-15960.5711217607
"40%",0.0490047441681055,0.02348043892036,0.00447134126281906,0.0239223819902598,0.532885179344964,-15960.4603032748
"42.5%",0.0490166377032976,0.0237692471445444,0.00477944384274387,0.024544873467983,0.533041433654579,-15960.3585222924
"45%",0.0490276884480121,0.0240205825443647,0.0050539395524105,0.0252884983099542,0.533218450272935,-15960.25761396
"47.5%",0.0490396807665357,0.0242643407036696,0.00532997820942553,0.0262796571693097,0.533378120735428,-15960.1609343
"50%",0.0490520565346475,0.0245375047381428,0.00561918858228279,0.0271136989616831,0.533526298550957,-15960.0707321356
"52.5%",0.0490635597531108,0.0248287393810242,0.00592358010292224,0.0280293213491814,0.533697330129622,-15959.9797801683
"55%",0.04907516362944,0.0251521991124441,0.00617220643623659,0.0291363863899292,0.533856258305762,-15959.8884147648
"57.5%",0.0490865756969917,0.0254151168757501,0.00640570303979148,0.0301754581788013,0.534007816658637,-15959.8007166987
"60%",0.0490999814176113,0.0257003692438596,0.00668484156811832,0.0314736056730356,0.534148616710078,-15959.7127229737
"62.5%",0.0491121032971365,0.0259391674328537,0.0069409485903326,0.0326237677891174,0.534280803120223,-15959.629783819
"65%",0.0491244685964109,0.0261707930504947,0.00720916787152747,0.033983102703856,0.534428793319726,-15959.5481127439
"67.5%",0.0491372097044249,0.0264314575993524,0.00748066159161369,0.0354517217712502,0.534615821512013,-15959.4580804995
"70%",0.0491490581811763,0.0266681338462684,0.00773105246474308,0.0368467261749772,0.534799344062007,-15959.3818993285
"72.5%",0.0491612507127726,0.0269000839610033,0.00799440941986437,0.0387540480807107,0.534973100472773,-15959.2984142132
"75%",0.0491730911421546,0.0271409495603584,0.00831173064651603,0.0408424724640356,0.535161736951029,-15959.2220771973
"77.5%",0.0491860844913263,0.0274276949881377,0.00862931368920427,0.0429686234664783,0.53536246557086,-15959.1371228612
"80%",0.0492032233240082,0.0277205786760504,0.00901667463232697,0.0456613970129198,0.535581715466707,-15959.0614712318
"82.5%",0.049220875752544,0.0279957957388149,0.00938008665501192,0.0485240709196584,0.535789898545462,-15958.9789132329
"85%",0.0492369485265609,0.0282513904621913,0.00977212939565457,0.0524173932944851,0.536051451042173,-15958.8963889742
"87.5%",0.0492590901492672,0.0284966796266398,0.0101632009223905,0.056661295317827,0.536312280139507,-15958.8097404826
"90%",0.0492821912184228,0.0287444646455277,0.0104620844669165,0.0618531450307669,0.536607604923865,-15958.7114316142
"92.5%",0.0493119129829347,0.0290482706726906,0.0108001596062576,0.0681278268297292,0.536975559890801,-15958.6116794561
"95%",0.0493528796990005,0.029404489858897,0.0112043897241474,0.0765189558957101,0.537443324801073,-15958.4942420763
"97.5%",0.0494024336838996,0.0298814355476748,0.0118497707660863,0.0904632894604218,0.538101719297708,-15958.3491081692
"100%",0.0497285185316788,0.0313489037810873,0.0139846573889241,0.160270255004423,0.542953025142086,-15957.9547276433
