"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0165163383414583,0.00300729473970795,3.80893674642639e-06,0.211194168089902,0.581780463250268,-77818.1369462338
"Std.",2.69779693494564e-05,3.29856402420424e-05,3.84292673508146e-06,0.00907704586619565,0.00116373479240571,1.76251956974356
"Acceptance ratio",0.12034,0.19434,0.16628,0.2222,0.20604,0.6365
"0%",0.0164241837177363,0.00288394358209891,3.65354319820295e-10,0.179433819601889,0.57764577029446,-77831.8130717749
"2.5%",0.0164622552733146,0.00294338172960418,1.09495970512205e-07,0.193679191925954,0.579524891588386,-77822.4664071066
"5%",0.0164723473455762,0.00295359074284379,2.1971653588827e-07,0.196533690510161,0.579899323835464,-77821.5023087124
"7.5%",0.0164782438034772,0.00296014703599531,3.1539422375754e-07,0.198274560533096,0.580129688884591,-77820.9306153953
"10%",0.0164820787630649,0.00296546053777765,4.15092994899725e-07,0.199433676254132,0.580301384773092,-77820.4787989894
"12.5%",0.0164852445423018,0.00296976579604949,5.26728475789151e-07,0.200604566288603,0.580478922055054,-77820.1444723047
"15%",0.0164880719710046,0.00297350508512602,6.12437772838516e-07,0.201742088176116,0.580595675673284,-77819.8511067853
"17.5%",0.0164905010393057,0.00297664698472111,7.2827390288063e-07,0.202634864282761,0.580710508559847,-77819.6256586641
"20%",0.0164929491794081,0.0029796332560231,8.44829067525668e-07,0.203411301026461,0.580802964812802,-77819.4057680349
"22.5%",0.0164954692790251,0.00298215740212373,9.48358799362542e-07,0.204091027364113,0.580903657568395,-77819.2177293053
"25%",0.0164977623183728,0.00298508671999995,1.11866153194497e-06,0.204761672102465,0.580989233627961,-77819.0406993178
"27.5%",0.0165001515439628,0.00298755064422604,1.22386758409908e-06,0.205650584335854,0.581073440121543,-77818.8819690859
"30%",0.0165020715126914,0.00298993283313778,1.36164509851277e-06,0.206267988033897,0.581156208929494,-77818.7312620373
"32.5%",0.0165039983497834,0.00299225044697065,1.51446074799098e-06,0.207011159626828,0.581232536758804,-77818.5865693296
"35%",0.0165061475449287,0.00299449922288652,1.6471191837755e-06,0.207616808996978,0.581314237062919,-77818.463811112
"37.5%",0.0165079924692636,0.00299690482769936,1.79751718488775e-06,0.208218760545109,0.581395423253409,-77818.3409405243
"40%",0.0165095072795033,0.00299889565064765,1.94530791007548e-06,0.208877883503074,0.581469494809945,-77818.2286589528
"42.5%",0.0165115401766006,0.00300099724229531,2.11003604992712e-06,0.20945984920825,0.581534478513859,-77818.1170594178
"45%",0.0165136231623359,0.00300303616209723,2.25658715208347e-06,0.210126685869986,0.581613459944508,-77818.0042250336
"47.5%",0.0165151130223628,0.00300499216719464,2.4277828796619e-06,0.210645034931583,0.581675259221976,-77817.8927041677
"50%",0.0165169536434935,0.00300697994270122,2.58866784104973e-06,0.211194735283817,0.581753013476299,-77817.786514997
"52.5%",0.0165182600845074,0.00300891493326314,2.76933192642417e-06,0.211771227307116,0.5818291630036,-77817.6851633452
"55%",0.0165200859641453,0.00301095054356146,2.97948751973276e-06,0.212338991780879,0.581909400398525,-77817.5848784994
"57.5%",0.0165218154767622,0.00301301427079752,3.19583715190456e-06,0.212913436196242,0.581996665951311,-77817.4964624394
"60%",0.0165235699230124,0.00301515590479029,3.45275936798695e-06,0.213493759861469,0.582066324442136,-77817.3999544094
"62.5%",0.0165250112617641,0.00301731812767889,3.66179556980547e-06,0.214079480270344,0.582156518079808,-77817.3071873954
"65%",0.0165269529112804,0.00301958519227626,3.91990415078335e-06,0.214763426517102,0.582238141589882,-77817.2135624427
"67.5%",0.0165291252253712,0.00302157316841453,4.23506823909184e-06,0.215425926272201,0.582316193967082,-77817.1280113349
"70%",0.0165310217009873,0.00302351375416829,4.52588531542057e-06,0.21598063074346,0.582393256949627,-77817.0344802021
"72.5%",0.0165330392938779,0.00302618098248911,4.83209221241138e-06,0.21657987112836,0.582484534085346,-77816.9372148239
"75%",0.0165351560909761,0.0030288267942338,5.2535651541936e-06,0.217283643927653,0.582571912784266,-77816.8527674132
"77.5%",0.0165368039035735,0.00303149958517882,5.66083147886899e-06,0.218044265839948,0.582659156850706,-77816.7642383991
"80%",0.0165392571828042,0.00303495002483023,6.13899054555281e-06,0.218810607670157,0.582758140839628,-77816.6679276942
"82.5%",0.0165415450095198,0.00303812665748026,6.68233646971746e-06,0.219650651138804,0.582863927993887,-77816.5688108237
"85%",0.0165440880588455,0.00304139914383795,7.28902164338734e-06,0.220519596529091,0.58297372879556,-77816.4678998163
"87.5%",0.0165465338182133,0.00304545091793916,7.98016385607408e-06,0.221490286808353,0.583109209235803,-77816.358790366
"90%",0.0165501165563821,0.00304975899331461,8.77888878460509e-06,0.222675807583099,0.583285962697469,-77816.2369060322
"92.5%",0.0165541726954029,0.00305533749634466,9.89012838542998e-06,0.224381802402706,0.583486558461952,-77816.1079508059
"95%",0.0165606642794735,0.00306169078531549,1.1417717101223e-05,0.22612295356645,0.583690754615447,-77815.9594987255
"97.5%",0.0165680460459073,0.00307331689498185,1.42852906022406e-05,0.229108355568849,0.584088953864231,-77815.7628620624
"100%",0.0166114452516064,0.00317325102924361,3.7931712667348e-05,0.25130627381819,0.586376021717731,-77815.1424321813
