pos	3pG>A
1	0.0204531310446908
2	0.0306932674984987
3	0.0222975102426725
4	0.0257624745155378
5	0.0256568450164876
6	0.0439257365801157
7	0.0496245030187012
8	0.0411077368622167
9	0.0429257495207415
10	0.0455702871191501
11	0.0381274412639189
12	0.0381627316481601
13	0.0409255533199195
14	0.0423303111982357
15	0.0418529134678987
16	0.0427886007362369
17	0.0424557668748619
18	0.0423037923342121
19	0.0425196850393701
20	0.0433720343260979
21	0.0447652700656234
22	0.0452968149708762
23	0.0460144181256437
24	0.0466725711107907
25	0.0453082497560165
