"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0521068702124375,0.0322763606232308,2.44644210966792e-05,0.177794551516551,0.557082597287289,-28051.3680449703
"Std.",0.000114212899605764,0.000230040051526268,2.4103787319349e-05,0.00545710488084459,0.00153074736797789,1.70649015360272
"Acceptance ratio",0.26338,0.14584,0.13448,0.2144,0.27604,0.68714
"0%",0.0516439903422061,0.0314085836956756,1.57031885022378e-08,0.159365882442905,0.551467580612403,-28062.9673896201
"2.5%",0.0518804373296977,0.0318354477092039,6.29942611825193e-07,0.167242404879032,0.554112784691327,-28055.5693053433
"5%",0.0519190798502282,0.0319038047308818,1.31309600222182e-06,0.168931460806111,0.554602153290088,-28054.6191217342
"7.5%",0.0519409632586859,0.0319482427615936,2.02203909114411e-06,0.170041111859514,0.554898603902818,-28054.0501591218
"10%",0.0519580749035177,0.0319828523052769,2.69487520057969e-06,0.170933059199191,0.555136043932868,-28053.6346609052
"12.5%",0.0519749626808544,0.0320113321935033,3.48205480924828e-06,0.171600692198897,0.555360698433938,-28053.3141979319
"15%",0.0519886984744048,0.0320374369082997,4.38489304003759e-06,0.172145891580425,0.555512788263225,-28053.0463233822
"17.5%",0.0520005508494615,0.0320574198257063,5.00013548016621e-06,0.172638478742293,0.555661874068007,-28052.8187669454
"20%",0.0520119653458391,0.0320780290364972,5.73567299744572e-06,0.173107031556355,0.555794964227085,-28052.6150767589
"22.5%",0.0520220184579984,0.032098233708046,6.40666032665325e-06,0.173569604553404,0.555911860477728,-28052.4211745876
"25%",0.0520309230714066,0.0321142963455217,7.1122174372926e-06,0.173980745417865,0.556027019096054,-28052.2590257928
"27.5%",0.0520398959196869,0.0321304228197798,8.02806954476136e-06,0.174427214561515,0.556145085548118,-28052.1104656758
"30%",0.0520485425173155,0.0321492135262294,9.03979788211715e-06,0.174831425630077,0.556269353880329,-28051.9651910101
"32.5%",0.0520561379000231,0.0321660249361835,9.89401344509066e-06,0.175233042463022,0.556374560858139,-28051.8322396213
"35%",0.0520641500284428,0.0321835175865266,1.08021533200016e-05,0.17562206359424,0.556477549462667,-28051.7033409757
"37.5%",0.0520719054624796,0.0321992596978973,1.1767172238057e-05,0.175966185005157,0.556583953383319,-28051.5766525019
"40%",0.0520791194321724,0.0322133945841052,1.2903869589893e-05,0.176284865820268,0.556680024449442,-28051.4672846395
"42.5%",0.0520859377730608,0.032229034465564,1.4103189986101e-05,0.176653415876445,0.556781782988564,-28051.3618808686
"45%",0.0520931620824622,0.0322450706728524,1.52401451847551e-05,0.176979161237268,0.556870355818489,-28051.2554684223
"47.5%",0.0521008960717897,0.0322611471358133,1.62998659662379e-05,0.177335076002372,0.556958285584769,-28051.1486423618
"50%",0.0521087625165657,0.0322758555577092,1.74259245016538e-05,0.177675699056827,0.557062589846014,-28051.0343834198
"52.5%",0.0521149043967002,0.0322910086167499,1.87531356656745e-05,0.178023147998853,0.557169581669553,-28050.9383729447
"55%",0.0521218508870741,0.0323043774271023,2.0283365751541e-05,0.178333091857128,0.557276122595279,-28050.8481872748
"57.5%",0.0521287247345693,0.0323223363491298,2.12764144739765e-05,0.178693457866365,0.55737758319552,-28050.7574735393
"60%",0.0521357502907213,0.032337337292674,2.2646691306597e-05,0.179200092084112,0.557460589408106,-28050.672128816
"62.5%",0.052141995280849,0.0323522800035272,2.4104188718978e-05,0.179613562675386,0.557550590029239,-28050.5781705406
"65%",0.0521494753928496,0.0323690172106293,2.55769080482844e-05,0.17997751009796,0.557647877780596,-28050.4833466004
"67.5%",0.0521582263199298,0.0323830167421224,2.71457728144875e-05,0.18035127408197,0.557753109829247,-28050.3897796267
"70%",0.0521653137453012,0.0323998326212362,2.9034869797327e-05,0.180731793818417,0.557863685823499,-28050.2977397718
"72.5%",0.0521740599758207,0.0324146543222855,3.12128493428986e-05,0.1810943764401,0.557984025557476,-28050.20907263
"75%",0.0521834078070706,0.0324340293009226,3.34189292193093e-05,0.181548361589307,0.558094626784322,-28050.1185989618
"77.5%",0.052192383800408,0.0324490269753236,3.59102984514392e-05,0.18200117019077,0.558211098063669,-28050.0202529605
"80%",0.0522037239434583,0.0324699143673468,3.89713128601519e-05,0.182474268020281,0.558356766986479,-28049.9259224257
"82.5%",0.0522142359761661,0.0324909480112399,4.2069729093295e-05,0.182958419625458,0.558502352946941,-28049.8293611096
"85%",0.0522260305059444,0.0325124373053517,4.51697803610075e-05,0.183543306077675,0.558684150663613,-28049.735095658
"87.5%",0.0522376482189718,0.0325351717726672,5.07216396756381e-05,0.184210449983387,0.558867281245941,-28049.6294789355
"90%",0.0522539489715346,0.0325655174815577,5.60272325727007e-05,0.184937342779421,0.559067041314602,-28049.5110115524
"92.5%",0.0522721999074451,0.0326134349995214,6.39168946673517e-05,0.185667907312678,0.559334268241503,-28049.3856139786
"95%",0.0522943564445275,0.0326583471404757,7.24707539034815e-05,0.186775752382635,0.55963257960748,-28049.2344077404
"97.5%",0.0523303900205682,0.0327342601024103,8.79280976085732e-05,0.188561284752884,0.560109426204531,-28049.0378915005
"100%",0.0526257719534265,0.0332050364342188,0.00029181078183581,0.197659538055743,0.564315378843325,-28048.4759284692
