pos	3pG>A
1	0.00694946089841346
2	0.00768632791236639
3	0.00547667256817228
4	0.00625301582405993
5	0.00744512031438605
6	0.00984760446556918
7	0.00962147967037943
8	0.00870268072319029
9	0.00923265799074073
10	0.00914782501422119
11	0.00902536715620828
12	0.00855901036442661
13	0.00912504650103679
14	0.00911696810521176
15	0.00942041601247111
16	0.00933489472552159
17	0.00939473809379321
18	0.00930140283452586
19	0.00926625428925268
20	0.00907995035189072
21	0.0101573108617537
22	0.00940375884664052
23	0.0118046940902099
24	0.00963692654095131
25	0.00941107558636175
