Sample	Unique Reads	Duplicate Reads
Ssp-AAtu_005-Ex1-cssl.clmp.r1	272215.0	41215.0
Ssp-AAtu_005-Ex1-cssl.clmp.r2	267541.0	45889.0
Ssp-AAtu_006-Ex1-cssl.clmp.r1	143685.0	42795.0
Ssp-AAtu_006-Ex1-cssl.clmp.r2	141909.0	44571.0
Ssp-AAtu_007-Ex1-cssl.clmp.r1	177008.0	40383.0
Ssp-AAtu_007-Ex1-cssl.clmp.r2	176207.0	41184.0
Ssp-AAtu_008-Ex1-cssl.clmp.r1	297559.0	36672.0
Ssp-AAtu_008-Ex1-cssl.clmp.r2	294046.0	40185.0
Ssp-AAtu_009-Ex1-cssl.clmp.r1	400306.0	62576.0
Ssp-AAtu_009-Ex1-cssl.clmp.r2	392894.0	69988.0
Ssp-AAtu_011-Ex1-cssl.clmp.r1	136492.0	49452.0
Ssp-AAtu_011-Ex1-cssl.clmp.r2	135633.0	50311.0
Ssp-AAtu_012-Ex1-cssl.clmp.r1	169470.0	38915.0
Ssp-AAtu_012-Ex1-cssl.clmp.r2	168041.0	40344.0
Ssp-AAtu_013-Ex1-cssl.clmp.r1	352567.0	82888.0
Ssp-AAtu_013-Ex1-cssl.clmp.r2	347182.0	88273.0
Ssp-AAtu_014-Ex1-cssl.clmp.r1	179349.0	44566.0
Ssp-AAtu_014-Ex1-cssl.clmp.r2	177646.0	46269.0
Ssp-AAtu_015-Ex1-cssl.clmp.r1	116179.0	38281.0
Ssp-AAtu_015-Ex1-cssl.clmp.r2	116049.0	38411.0
Ssp-AAtu_016-Ex1-cssl.clmp.r1	93537.0	23777.0
Ssp-AAtu_016-Ex1-cssl.clmp.r2	93580.0	23734.0
Ssp-AAtu_017-Ex1-cssl.clmp.r1	137069.0	53909.0
Ssp-AAtu_017-Ex1-cssl.clmp.r2	136632.0	54346.0
Ssp-AAtu_018-Ex1-cssl.clmp.r1	135248.0	45079.0
Ssp-AAtu_018-Ex1-cssl.clmp.r2	134153.0	46174.0
Ssp-AAtu_019-Ex1-cssl.clmp.r1	294681.0	42401.0
Ssp-AAtu_019-Ex1-cssl.clmp.r2	290163.0	46919.0
Ssp-AAtu_020-Ex1-cssl.clmp.r1	182160.0	32949.0
Ssp-AAtu_020-Ex1-cssl.clmp.r2	179067.0	36042.0
Ssp-AAtu_021-Ex1-cssl.clmp.r1	57481.0	15646.0
Ssp-AAtu_021-Ex1-cssl.clmp.r2	57911.0	15216.0
Ssp-AAtu_022-Ex1-cssl.clmp.r1	172836.0	51645.0
Ssp-AAtu_022-Ex1-cssl.clmp.r2	172954.0	51527.0
Ssp-AAtu_023-Ex1-cssl.clmp.r1	181239.0	30882.0
Ssp-AAtu_023-Ex1-cssl.clmp.r2	179436.0	32685.0
Ssp-AAtu_024-Ex1-cssl.clmp.r1	258572.0	48086.0
Ssp-AAtu_024-Ex1-cssl.clmp.r2	255383.0	51275.0
Ssp-AAtu_025-Ex1-cssl.clmp.r1	123341.0	41079.0
Ssp-AAtu_025-Ex1-cssl.clmp.r2	122685.0	41735.0
Ssp-AAtu_026-Ex1-cssl.clmp.r1	242726.0	52538.0
Ssp-AAtu_026-Ex1-cssl.clmp.r2	238669.0	56595.0
Ssp-AAtu_027-Ex1-cssl.clmp.r1	205615.0	42141.0
