"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0519441042315767,0.0321742576555342,2.29667071216422e-05,0.168705759798354,0.551766014140407,-25842.2613286446
"Std.",0.000111576577350722,0.000230910112887291,2.31307804380168e-05,0.00508428661889146,0.00148263495288178,1.69392565934732
"Acceptance ratio",0.26372,0.14106,0.12788,0.19934,0.26708,0.67364
"0%",0.0514628282458564,0.0313864446743403,2.30279106079709e-09,0.150448932662497,0.546655523100158,-25853.3207186795
"2.5%",0.0517249868362719,0.0317238758139608,4.37497591003323e-07,0.15893150683002,0.548937952247941,-25846.431363505
"5%",0.0517588410744852,0.0318019276998679,9.6816295782636e-07,0.160372910172262,0.549342232164984,-25845.4868065088
"7.5%",0.0517811306383751,0.0318494546984083,1.60003102299539e-06,0.161285832765369,0.549631844848066,-25844.9466964026
"10%",0.0518010100918094,0.0318807196326507,2.22203702600884e-06,0.162209902568725,0.549869768089733,-25844.5331558872
"12.5%",0.0518158001735439,0.0319088261848124,2.8671850829071e-06,0.162859090165112,0.550057918662098,-25844.2216945323
"15%",0.051828362252479,0.0319325700879381,3.50033018403001e-06,0.163423208181321,0.550230139748237,-25843.9623612048
"17.5%",0.0518401023464066,0.03195376568971,4.07185163186609e-06,0.16385626337758,0.550390742499164,-25843.7414825391
"20%",0.0518510801064516,0.0319759186408886,4.84945416002356e-06,0.164291280110657,0.550525147227285,-25843.5255822487
"22.5%",0.0518605527687908,0.0319964621762237,5.77569453847313e-06,0.164718249015949,0.550645752332855,-25843.347220589
"25%",0.0518691942034126,0.0320127476135152,6.67598096216761e-06,0.165149044200746,0.550754556398333,-25843.1822123283
"27.5%",0.051877882306483,0.0320292898287809,7.44421140906075e-06,0.165546364541431,0.550862296480444,-25843.0248609011
"30%",0.0518867617121423,0.0320487152705748,8.31646506782489e-06,0.165960886157757,0.550971856123,-25842.8811215451
"32.5%",0.0518952339398864,0.032063688663437,9.10317937352067e-06,0.166369561475275,0.5510698497165,-25842.7456042246
"35%",0.0519040625743827,0.0320782377852505,1.00150021711183e-05,0.166793669066921,0.551166686454945,-25842.6105377647
"37.5%",0.051911057218069,0.0320979758791277,1.07805725203327e-05,0.167139353453252,0.551266429231827,-25842.4797219543
"40%",0.0519182705511345,0.0321128585400185,1.18026564216152e-05,0.167450554041068,0.551370743169591,-25842.3604218578
"42.5%",0.0519253818066903,0.0321279124526845,1.29300482189762e-05,0.167756045192085,0.551461732147807,-25842.2510625736
"45%",0.0519317849002313,0.0321387908087466,1.39567269932449e-05,0.168028935565121,0.551549973651758,-25842.1433155838
"47.5%",0.0519388130647446,0.032154370326823,1.49296380626198e-05,0.168343102005519,0.551647810490732,-25842.0434100861
"50%",0.0519450525514436,0.0321665339890097,1.59821074662437e-05,0.168654612583028,0.551740243987657,-25841.9448186311
"52.5%",0.0519513994055946,0.0321840980215104,1.7032929661667e-05,0.168980752182576,0.551837870046081,-25841.8441797532
"55%",0.051958441803786,0.0322003116523765,1.80838413716404e-05,0.16934370380857,0.551948150650089,-25841.7485765959
"57.5%",0.0519656218036791,0.032215510698653,1.9193676352291e-05,0.169680153650016,0.55203740772357,-25841.6510323572
"60%",0.0519728097533085,0.0322326206492097,2.06353200026022e-05,0.169993953945913,0.552128784282042,-25841.5529591869
"62.5%",0.0519797705533666,0.0322507831590865,2.21201889641659e-05,0.17030023973618,0.552236454302945,-25841.461564215
"65%",0.0519867831000306,0.0322658164930173,2.38239694138195e-05,0.170630413736073,0.552344780299804,-25841.3705225299
"67.5%",0.0519941244764398,0.0322800605165129,2.55155886299021e-05,0.171014980963834,0.552426541918757,-25841.2776644724
"70%",0.0520019593771715,0.0322973943612809,2.74304948812531e-05,0.171400034180669,0.552522553749332,-25841.1892499242
"72.5%",0.0520108336708189,0.0323151557798093,2.95315076649817e-05,0.171799886286214,0.552638321349032,-25841.095117347
"75%",0.0520187701420302,0.0323330070768643,3.18178338457775e-05,0.172166235681657,0.552753243675494,-25841.0032333967
"77.5%",0.0520285992767575,0.0323512335295744,3.44711815008428e-05,0.172565080632687,0.552879400237148,-25840.9096476497
"80%",0.0520381666319126,0.0323715938843561,3.71477512597298e-05,0.172953848936342,0.553015503563412,-25840.8183146864
"82.5%",0.0520485891022547,0.0323951853309406,4.00651394768568e-05,0.173450058717579,0.553143004870218,-25840.7267461623
"85%",0.0520603013556791,0.0324202219235426,4.4289342684216e-05,0.173931649394761,0.553318335572424,-25840.6323414588
"87.5%",0.0520727600679779,0.0324550261063156,4.78810902641375e-05,0.174510808986979,0.553476599374324,-25840.5149710899
"90%",0.0520887486218572,0.0324791757439311,5.34174317288195e-05,0.175223195076656,0.55370478343841,-25840.3999509184
"92.5%",0.0521059020521894,0.0325089434828476,5.94809922443774e-05,0.176034592654539,0.553945096446674,-25840.2672261895
"95%",0.0521264817273878,0.0325498985413575,6.85756221744031e-05,0.17722265623785,0.554229336122864,-25840.1260463881
"97.5%",0.0521568802867979,0.0326217233106207,8.61966688806641e-05,0.179003234328088,0.554705697271803,-25839.918193935
"100%",0.0523560710626185,0.0329661123873327,0.00025090284059818,0.187168575032715,0.557720731092072,-25839.3928102664
