"","Position","C.T","G.A"
"1",1,0.513977617191698,0.39091165377475
"2",2,0.53437573361805,0.429904275601117
"3",3,0.541856696916312,0.469767158798247
"4",4,0.54730519546177,0.499589758122552
"5",5,0.557778366139847,0.515106815525846
"6",6,0.570428421699049,0.522245373905412
"7",7,0.581468554396269,0.526714830159822
"8",8,0.587577530642535,0.533683704682846
"9",9,0.590292437320472,0.542048204717423
"10",10,0.590264007378976,0.551425424573431
"11",11,0.58995146435973,0.559257524847227
"12",12,0.590717400325926,0.564445821850126
"13",-12,0.572771372253884,0.58249691659215
"14",-11,0.567314662856659,0.581992454434886
"15",-10,0.559679995272421,0.58215712361071
"16",-9,0.551022820922034,0.581610042845032
"17",-8,0.543116617626429,0.578536389600016
"18",-7,0.535637231434585,0.572827491215826
"19",-6,0.530208230591256,0.562532896713259
"20",-5,0.523255218348705,0.549689574986331
"21",-4,0.509761839746138,0.537461215995156
"22",-3,0.483118226646982,0.529605100633405
"23",-2,0.446668181075038,0.520003144945093
"24",-1,0.410251118973926,0.497944222360508
