"","Position","C.T","G.A"
"1",1,0.366565760149911,0.364320850868516
"2",2,0.392261472900669,0.387631212223223
"3",3,0.407276339500791,0.41129125836537
"4",4,0.42738585457577,0.422478083695885
"5",5,0.454574973834349,0.420005200785176
"6",6,0.476237649812466,0.417325499949427
"7",7,0.487849186594022,0.421985259670929
"8",8,0.491918929791132,0.432581570839344
"9",9,0.49417199213535,0.442675326704035
"10",10,0.493714543549571,0.453676898209397
"11",11,0.491337908546427,0.4648533215999
"12",12,0.487796793462046,0.475547197176271
"13",-12,0.490519346151901,0.472757312044209
"14",-11,0.479628120009696,0.476831299854244
"15",-10,0.469474105536315,0.478540922685753
"16",-9,0.459644738599644,0.478201944313671
"17",-8,0.449485834127561,0.476187535362893
"18",-7,0.436405502861873,0.474353001013198
"19",-6,0.424478247044544,0.468729579962414
"20",-5,0.419992434932588,0.453513597759098
"21",-4,0.419594289673997,0.42994222730379
"22",-3,0.409456001868882,0.409196712459267
"23",-2,0.388614090947899,0.391170532305137
"24",-1,0.365468879707768,0.36538552045476
