pos	3pG>A
1	0.00674964817117326
2	0.00715792895650158
3	0.00524301087301143
4	0.00609287095639944
5	0.00739992047665443
6	0.00967264402899657
7	0.00980757508789263
8	0.00918059817207002
9	0.00965562695666502
10	0.00923880984067185
11	0.0086541507175107
12	0.00870978855346454
13	0.00886222362760354
14	0.00858501553836823
15	0.00902950114793041
16	0.00913114126055194
17	0.00900569698158012
18	0.00896064154178377
19	0.00907665089219815
20	0.00891658986920179
21	0.0103215164543955
22	0.00919648177591779
23	0.0124705708232495
24	0.00958206075764013
25	0.00916793548369649
