"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0161243139590369,0.00319367231048856,7.39383339664199e-06,0.226054414947727,0.557118363394699,-32223.5624728739
"Std.",3.57690045005406e-05,4.29070243706341e-05,7.26964856771062e-06,0.0122113956900278,0.00152509139828871,1.73412030754429
"Acceptance ratio",0.16182,0.12744,0.16284,0.29608,0.26306,0.67996
"0%",0.0159841453259524,0.00305177426302353,4.78379451592583e-10,0.178028521867111,0.551216958101054,-32236.9314087306
"2.5%",0.0160571539193998,0.00310879017316005,1.7594042894409e-07,0.202793567093187,0.554075334887832,-32227.798692801
"5%",0.0160666290015917,0.00312200578879533,3.85859780696588e-07,0.206519192038389,0.554576957702107,-32226.8717690145
"7.5%",0.0160736633108943,0.00312915389160599,5.70431773795411e-07,0.208896558833668,0.554907882261118,-32226.2931844017
"10%",0.0160789838348158,0.00313698447320392,7.80164677015167e-07,0.210665903444604,0.555130553583298,-32225.9040358453
"12.5%",0.0160828609904439,0.00314309041735698,9.68675287137553e-07,0.21199716000877,0.555338380549804,-32225.5790728303
"15%",0.0160870449207094,0.00314982404549051,1.22066616699729e-06,0.213242675290899,0.555503446740539,-32225.2915695605
"17.5%",0.0160907424128151,0.00315397243862764,1.42433661469486e-06,0.214558125131365,0.555672719435553,-32225.0719840677
"20%",0.0160940250954132,0.00315815835600282,1.64154305545922e-06,0.215709389161748,0.555826249833532,-32224.8563082593
"22.5%",0.0160970534181082,0.0031613600309533,1.85454061744781e-06,0.216770301275166,0.555960573208956,-32224.6717748336
"25%",0.0160996710006035,0.00316498449212983,2.11703007154952e-06,0.217723871940968,0.55608958165126,-32224.4913975825
"27.5%",0.0161022555057603,0.00316871017335022,2.38203779437057e-06,0.218653380904807,0.556234683154143,-32224.3412042256
"30%",0.0161047163540453,0.00317180281202908,2.62019500476893e-06,0.219477562579252,0.556346257209416,-32224.1865059003
"32.5%",0.0161077096032335,0.00317466539416516,2.92379453663944e-06,0.220373733510102,0.556462272950733,-32224.0512849317
"35%",0.0161100053597037,0.00317712489563847,3.2178112254947e-06,0.221130793153485,0.556550626950927,-32223.9202882741
"37.5%",0.0161121513949225,0.00317997464546796,3.52046263495486e-06,0.221924967399816,0.556651325891331,-32223.7902437395
"40%",0.0161145521236413,0.00318285311687844,3.86163161510078e-06,0.222709226912769,0.55675377998455,-32223.6738295287
"42.5%",0.0161171468132934,0.00318537638570336,4.20182968144916e-06,0.223432707423395,0.556844294704473,-32223.5581150973
"45%",0.0161194527141245,0.00318825807941499,4.53451968435494e-06,0.224113588679616,0.556941768765019,-32223.4407161218
"47.5%",0.0161215044795812,0.00319115233378296,4.8639316634143e-06,0.224941068809789,0.55703624391587,-32223.3311436461
"50%",0.0161240167771043,0.00319385144607448,5.2488092588055e-06,0.225782761247989,0.557114004208223,-32223.2397464955
"52.5%",0.0161264906811906,0.00319635111853586,5.63113170328501e-06,0.226565554499767,0.557207123384587,-32223.1452128119
"55%",0.0161283681942426,0.00319905896844906,5.98936318519859e-06,0.227322356757205,0.557313653102595,-32223.0422862212
"57.5%",0.0161303236434352,0.00320218442754238,6.4702998152043e-06,0.228143916053238,0.557418911827222,-32222.9431090177
"60%",0.0161323392938029,0.00320474473770372,6.90450024890739e-06,0.228948779472338,0.557525772257721,-32222.8431056146
"62.5%",0.0161345812616855,0.00320717898669386,7.31420184080262e-06,0.229735089846393,0.557633217378748,-32222.7452509156
"65%",0.0161371537582494,0.00321002882202801,7.83752667933846e-06,0.230669168204359,0.557727070605167,-32222.6519393856
"67.5%",0.016139707885835,0.00321308317056338,8.38648212708945e-06,0.23156263060346,0.557836912994524,-32222.5603054671
"70%",0.0161421875913075,0.00321655550470329,9.01677949553774e-06,0.232457172673763,0.557941265489558,-32222.4652166446
"72.5%",0.0161452198213218,0.00322000294121475,9.59111886397607e-06,0.233294078413691,0.558050743122415,-32222.3734210561
"75%",0.0161481279640673,0.00322331184875362,1.01808131921433e-05,0.234226022139238,0.558167327196922,-32222.2820879192
"77.5%",0.016151041609587,0.00322630757147572,1.10213410115283e-05,0.235271126042388,0.558288634343778,-32222.1916078931
"80%",0.0161545959090683,0.00322983691669402,1.19622573722562e-05,0.236269041165562,0.558439557798588,-32222.0878629432
"82.5%",0.0161578526743634,0.00323361756766852,1.29981073993385e-05,0.237493450075216,0.558564679073805,-32221.9897128299
"85%",0.016161960432196,0.00323762545701666,1.40450327223313e-05,0.238739368048402,0.55871670792065,-32221.8855861503
"87.5%",0.0161662051805499,0.00324301674349908,1.51831647277317e-05,0.240249392353262,0.558863439168005,-32221.7796897895
"90%",0.0161713038849207,0.00324837541666395,1.69382776012781e-05,0.241918650816532,0.559058613651395,-32221.6541867199
"92.5%",0.0161769184994215,0.0032545613388071,1.90149126936642e-05,0.243992732678597,0.559288595725877,-32221.5215196321
"95%",0.0161845091471502,0.00326327611743507,2.20067190911183e-05,0.246839268079021,0.559592474862779,-32221.3707195751
"97.5%",0.0161965365411375,0.0032779521443042,2.66946793836401e-05,0.250579760832186,0.560046574145876,-32221.1666358629
"100%",0.0162811521790369,0.00336037641151027,6.7273431507456e-05,0.277381432400903,0.562531031774615,-32220.6072869176
