Sde-AMar_001	3.87241
Sde-AMar_002	4.93683
Sde-AMar_003	4.59281
Sde-AMar_004	19.1956
Sde-AMar_005	17.681
Sde-AMar_006	14.9602
Sde-AMar_007	10.0291
Sde-AMar_008	6.41589
Sde-AMar_009	3.47941
Sde-AMar_010	9.13885
Sde-AMar_011	4.21052
Sde-AMar_012	21.0801
Sde-AMar_013	4.339
Sde-AMar_014	11.2349
Sde-AMar_015	7.7198
Sde-AMar_016	7.64568
Sde-AMar_017	5.19559
Sde-AMar_019	4.77816
Sde-AMar_020	9.13233
Sde-AMar_021	6.97041
Sde-AMar_022	4.98647
Sde-AMar_023	3.22047
Sde-AMar_024	5.96291
Sde-AMar_025	6.48113
Sde-AMar_026	2.72736
Sde-AMar_027	5.38114
Sde-AMar_030	2.68765
Sde-AMar_031	4.40679
Sde-AMar_032	2.95932
Sde-AMar_033	5.30782
Sde-AMar_034	2.8941
Sde-AMar_035	6.5373
Sde-AMar_036	6.39856
Sde-AMar_037	3.54422
Sde-AMar_038	2.57561
Sde-AMar_039	3.42691
Sde-AMar_041	3.01265
Sde-AMar_044	3.99685
Sde-AMar_045	5.00789
Sde-AMar_046	8.2625
Sde-AMar_047	3.21223
Sde-AMar_048	2.98863
Sde-AMar_049	21.6305
Sde-AMar_050	12.2653
Sde-AMar_051	5.44715
Sde-AMar_052	18.2693
Sde-AMar_053	17.1608
Sde-AMar_054	8.67255
Sde-AMar_055	15.3994
Sde-AMar_056	6.99036
Sde-AMar_057	2.85975
Sde-AMar_058	20.5543
Sde-AMar_059	5.21661
Sde-AMar_060	7.89903
Sde-AMar_061	11.614
Sde-AMar_062	4.1236
Sde-AMar_063	5.69035
Sde-AMar_064	9.33895
Sde-AMar_065	4.51048
Sde-AMat_001	21.45
Sde-AMat_002	26.5352
Sde-AMat_003	19.0898
Sde-AMat_005	40.1014
Sde-AMat_006	13.57
Sde-AMat_007	21.9694
Sde-AMat_008	8.57884
Sde-AMat_009	15.0984
Sde-AMat_010	39.4644
Sde-AMat_011	19.2313
Sde-AMat_012	28.8808
Sde-AMat_013	43.9545
Sde-AMat_014	26.4466
Sde-AMat_015	29.0884
Sde-AMat_016	27.8458
Sde-AMat_017	19.7278
Sde-AMat_018	30.6709
Sde-AMat_019	35.7478
Sde-AMat_020	22.6758
Sde-AMat_021	36.3871
Sde-AMat_022	22.3971
Sde-AMat_023	31.8445
Sde-AMat_024	4.07656
Sde-AMat_025	26.5263
Sde-AMat_026	17.1953
Sde-AMat_027	17.5327
Sde-AMat_028	14.9187
Sde-AMat_029	30.2869
Sde-AMat_030	28.2071
Sde-AMat_031	22.0853
Sde-AMat_032	19.6125
Sde-AMat_033	21.4581
Sde-AMat_034	49.8105
Sde-AMat_035	18.6102
Sde-AMat_036	22.5313
Sde-AMat_037	17.5622
Sde-AMat_038	11.7366
Sde-AMat_039	24.0912
Sde-AMat_040	15.7608
Sde-AMat_041	17.6882
Sde-AMat_042	30.8814
Sde-AMat_043	23.5675
Sde-AMat_045	32.0695
Sde-AMat_046	18.1894
Sde-AMat_047	13.2123
Sde-AMat_048	22.8631
Sde-AMat_049	28.3309
Sde-AMat_050	20.0416
Sde-AMat_051	22.8819
Sde-AMat_052	21.5231
Sde-AMat_053	27.754
Sde-AMat_054	22.6143
Sde-AMat_055	22.255
Sde-AMat_056	23.7194
Sde-AMat_057	8.93908
Sde-AMat_059	18.5246
Sde-AMat_060	22.0304
Sde-AMat_061	28.3578
Sde-AMat_062	30.6362
Sde-AMat_063	20.7604
Sde-AMat_064	25.1395
Sde-AMat_065	26.9523
Sde-AMat_066	19.4564
Sde-AMat_067	21.8581
Sde-AMat_068	18.7018
Sde-AMat_069	40.122
Sde-AMat_071	15.9329
Sde-AMat_072	43.8311
Sde-AMat_073	12.9343
Sde-AMat_074	22.6026
Sde-AMat_075	33.4516
Sde-AMat_076	14.1287
Sde-AMat_077	25.2921
Sde-AMat_078	33.8922
Sde-AMat_079	16.7576
Sde-AMat_080	26.5333
Sde-AMat_082	30.0643
Sde-AMat_083	46.6941
Sde-AMat_084	19.8162
Sde-AMat_085	25.1628
Sde-AMat_086	16.3924
Sde-AMat_087	26.0286
Sde-AMat_088	23.315
Sde-AMat_089	33.9957
Sde-AMat_090	44.0087
Sde-AMat_091	5.25322
Sde-AMat_092	9.71203
Sde-AMat_094	16.9199
Sde-AMat_095	15.4645
Sde-AMat_096	22.1075
Sde-CHam_001	2.14117
Sde-CHam_002	2.47137
Sde-CHam_003	1.96884
Sde-CHam_004	2.44351
Sde-CHam_005	2.67423
Sde-CHam_006	2.69798
Sde-CHam_007	1.45495
Sde-CHam_008	3.40189
Sde-CHam_010	1.39934
Sde-CHam_013	3.75834
Sde-CHam_014	5.30945
Sde-CHam_016	5.4934
Sde-CHam_018	1.98491
Sde-CHam_019	2.24468
Sde-CHam_020	1.99619
Sde-CHam_022	2.78174
Sde-CHam_027	1.3411
Sde-CHam_028	3.22927
Sde-CHam_029	2.4491
Sde-CHam_031	1.59786
Sde-CHam_035	1.85518
Sde-CHam_036	3.10763
Sde-CHam_037	4.73588
Sde-CHam_040	1.59272
Sde-CHam_041	2.0071
Sde-CHam_043	1.47916
Sde-CHam_044	1.26981
Sde-CHam_045	1.30812
Sde-CHam_046	3.29801
Sde-CHam_048	1.70421
Sde-CHam_050	2.79649
Sde-CHam_051	1.7677
Sde-CHam_054	1.52991
Sde-CHam_056	2.82333
Sde-CHam_059	1.43113
Sde-CHam_060	2.22996
Sde-CHam_063	1.82252
Sde-CHam_064	2.32183
Sde-CHam_065	1.60755
Sde-CHam_066	1.54015
Sde-CHam_070	3.8098
Sde-CHam_072	1.8564
Sde-CHam_074	2.14381
Sde-CHam_075	9.40924
Sde-CHam_077	4.55679
Sde-CHam_078	1.25242
Sde-CHam_080	1.56732
Sde-CHam_081	1.95611
Sde-CHam_082	1.89163
Sde-CHam_083	1.5542
Sde-CHam_084	3.18987
Sde-CHam_087	1.50756
Sde-CHam_090	1.38504
Sde-CHam_092	25.0656
Sde-CHam_093	1.27584
Sde-CHam_094	2.07689
Sde-CHam_095	13.1995
Sde-CHam_096	2.54068
Sde-CMat_001	24.8377
Sde-CMat_002	48.9038
Sde-CMat_003	31.2006
Sde-CMat_004	12.2224
Sde-CMat_005	21.309
Sde-CMat_006	27.8379
Sde-CMat_007	28.9309
Sde-CMat_008	47.8366
Sde-CMat_009	44.0025
Sde-CMat_010	42.3069
Sde-CMat_011	49.9695
Sde-CMat_012	29.9883
Sde-CMat_013	30.7775
Sde-CMat_014	47.2609
Sde-CMat_015	38.1172
Sde-CMat_016	24.6068
Sde-CMat_017	43.058
Sde-CMat_018	14.4888
Sde-CMat_020	15.155
Sde-CMat_021	37.2251
Sde-CMat_022	23.1692
Sde-CMat_023	42.8906
Sde-CMat_024	41.1302
Sde-CMat_025	20.669
Sde-CMat_026	3.78711
Sde-CMat_027	23.8748
Sde-CMat_028	18.4979
Sde-CMat_029	31.5894
Sde-CMat_030	9.99579
Sde-CMat_031	56.4688
Sde-CMat_032	29.7556
Sde-CMat_033	30.6088
Sde-CMat_034	57.063
Sde-CMat_035	21.944
Sde-CMat_036	15.9947
Sde-CMat_037	21.0637
Sde-CMat_038	29.6311
Sde-CMat_039	8.64436
Sde-CMat_040	49.87
Sde-CMat_041	34.654
Sde-CMat_042	15.6702
Sde-CMat_043	16.4899
Sde-CMat_044	38.023
Sde-CMat_045	25.8659
Sde-CMat_046	34.6695
Sde-CMat_047	30.1053
Sde-CMat_048	31.0169
Sde-CMat_049	22.5433
Sde-CMat_050	22.6752
Sde-CMat_051	31.1053
Sde-CMat_053	14.7491
Sde-CMat_054	17.0842
Sde-CMat_055	22.3054
Sde-CMat_056	32.7676
Sde-CMat_057	23.5323
Sde-CMat_058	58.5089
Sde-CMat_059	39.4342
Sde-CMat_060	9.676
Sde-CMat_061	6.35564
Sde-CMat_062	20.3928
Sde-CMat_063	8.44502
Sde-CMat_064	5.88225
Sde-CMat_065	39.8997
Sde-CMat_066	4.94652
Sde-CMat_067	15.9333
Sde-CMat_068	14.9706
Sde-CMat_069	38.6986
Sde-CMat_070	17.1613
Sde-CMat_071	19.9606
Sde-CMat_072	39.0393
Sde-CMat_073	42.9731
Sde-CMat_074	57.2165
Sde-CMat_075	46.0917
Sde-CMat_076	14.7745
Sde-CMat_077	35.8648
Sde-CMat_079	30.4119
Sde-CMat_080	34.3072
Sde-CMat_081	18.3219
Sde-CMat_082	14.7481
Sde-CMat_083	17.7213
Sde-CMat_084	53.4113
Sde-CMat_085	38.9442
Sde-CMat_086	47.2831
Sde-CMat_087	66.7529
Sde-CMat_088	45.1595
Sde-CMat_089	15.9787
Sde-CMat_090	25.2611
