"","Position","C.T","G.A"
"1",1,0.203059556594028,0.231334738188742
"2",2,0.225248274390654,0.255916847100878
"3",3,0.238027966748495,0.27712027452682
"4",4,0.248744846061304,0.291740685381873
"5",5,0.262824434740156,0.297314250056186
"6",6,0.278493062581911,0.296778846920353
"7",7,0.292955642422653,0.293618024946218
"8",8,0.300773894062766,0.294222372804754
"9",9,0.303342205408743,0.298141571133686
"10",10,0.302109984444206,0.304363678295283
"11",11,0.300307222832516,0.309933975561041
"12",12,0.298843040447813,0.314249197031949
"13",-12,0.307855200590332,0.305415902889394
"14",-11,0.306302565845391,0.304009559133098
"15",-10,0.302876839591747,0.303601121019209
"16",-9,0.297946844600413,0.303526753444647
"17",-8,0.293526982252562,0.30144546825804
"18",-7,0.290372497618806,0.296174205113354
"19",-6,0.288720411257561,0.286797219754072
"20",-5,0.284931675917194,0.276007130679367
"21",-4,0.277052711962608,0.264631085104944
"22",-3,0.263338718484869,0.252797385537903
"23",-2,0.244081304733163,0.237701296363832
"24",-1,0.219685902687062,0.21522844426019
