"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0501618101352936,0.0284532816047517,0.00981829109615045,0.0374242591857527,0.569720536612862,-15554.9990781615
"Std.",0.000174126835128043,0.00389785664912229,0.00388560193632932,0.0217533794698309,0.00243857255510159,1.47661345328453
"Acceptance ratio",0.1959,0.25868,0.17664,0.13246,0.222,0.66762
"0%",0.0494023804202002,0.0211859172236118,9.20524709954862e-06,0.00796414221542869,0.559467934247586,-15566.7040357848
"2.5%",0.0498229221221083,0.0228955052898369,0.00108626147329028,0.0129850936118946,0.564860259168709,-15558.7241813472
"5%",0.0498834695125786,0.0233087025575869,0.00214059060880744,0.0145037486829614,0.565629170639307,-15557.8408592504
"7.5%",0.049915002993487,0.0236017569321495,0.00351636657044151,0.0152848911651892,0.566204731173753,-15557.3097475694
"10%",0.0499419104884039,0.0238839263532211,0.00434741268400284,0.0162421407897775,0.566593907375713,-15556.9337943744
"12.5%",0.0499600731363015,0.0240692819131342,0.00491563467347769,0.0172203215489879,0.566942229641199,-15556.6476753108
"15%",0.049978385490602,0.0242840404103,0.00547476084739583,0.0183386403763562,0.567250085315808,-15556.39626492
"17.5%",0.04999755910051,0.0244825027283918,0.00614414561018319,0.0190822007725298,0.567525175678488,-15556.1954821816
"20%",0.0500132696097137,0.0246875472765319,0.00657499235866638,0.0198069442103902,0.56773662211782,-15556.0322352883
"22.5%",0.0500279917735022,0.0248945533146746,0.0069826896711292,0.0206984011463893,0.567945975909455,-15555.8758351909
"25%",0.0500444083981877,0.0251222653580368,0.00733381755339013,0.0213755147699395,0.568142607225128,-15555.7304881983
"27.5%",0.0500594602686257,0.0253240832896879,0.00764892181237203,0.0223182060504698,0.568300897754371,-15555.5983095955
"30%",0.0500727541740922,0.0255477977493504,0.00795214819687804,0.022938080445208,0.568452692240828,-15555.47328462
"32.5%",0.0500860680134315,0.0257962380537379,0.00821319213299909,0.0236584391262157,0.568620448449877,-15555.3581700818
"35%",0.0500963081568717,0.0260483803696807,0.00843880918214103,0.0244054495793059,0.568777755631757,-15555.2591033235
"37.5%",0.0501086064325772,0.0263307330832342,0.00866655413910413,0.0251371991440818,0.568938283043173,-15555.1527541029
"40%",0.0501199197272684,0.0266213000180016,0.00891984725036771,0.0259193837318698,0.569110482709028,-15555.05711549
"42.5%",0.0501300598749198,0.0269806859793713,0.00921942995889553,0.0268228841892739,0.569257399137753,-15554.9611035452
"45%",0.0501417894392565,0.0273599261380669,0.00946327583232447,0.0279678094353257,0.569432968928604,-15554.8738901221
"47.5%",0.0501543666607257,0.0277406213394763,0.0098126367390062,0.0290157602333873,0.569578188597953,-15554.7800811651
"50%",0.0501648749568772,0.028105748578912,0.0101881910993047,0.0303100565431922,0.569739012629169,-15554.6974127181
"52.5%",0.0501753053677828,0.028521285106879,0.0105166069639936,0.0314722050203497,0.569882115626312,-15554.6154904304
"55%",0.0501836522730897,0.0288164467704236,0.0108478146374509,0.0332317656093083,0.570011908127161,-15554.5291766442
"57.5%",0.0501941255828918,0.0290978035096029,0.0112043264309834,0.035199149550507,0.570174763706475,-15554.4489466355
"60%",0.0502045519884402,0.0293713237077971,0.0115272178958859,0.0368616218412702,0.570315462881805,-15554.37230268
"62.5%",0.0502152988100497,0.0295961732789951,0.0118149589983734,0.0385712254496365,0.57048428861323,-15554.2979368814
"65%",0.0502265118945211,0.0298233322486067,0.012111788751717,0.0406317108674293,0.570649461748797,-15554.2213343866
"67.5%",0.0502389834493258,0.0300472264240665,0.012351360194846,0.0428201616434769,0.570796509275907,-15554.15294134
"70%",0.0502507774361404,0.0303052606848188,0.0126403443277516,0.0448929792182501,0.570984717273054,-15554.0757111971
"72.5%",0.0502622631651374,0.0306059170810925,0.0128456355950649,0.046973790371677,0.571155900890385,-15554.0002029637
"75%",0.050275236927186,0.0309250010777939,0.0130857670150216,0.0489199173135983,0.571352017042717,-15553.9189312183
"77.5%",0.0502891494529763,0.0313094708633581,0.0133032667855428,0.0511090977941943,0.571555321906679,-15553.8441599715
"80%",0.0503032335483855,0.0317394836366071,0.0135403984009967,0.0537667785597569,0.571768885900567,-15553.768162521
"82.5%",0.0503202447922405,0.0322813735678907,0.0137610500479944,0.0565237522119302,0.571985425178084,-15553.691119257
"85%",0.0503363943004878,0.0328686308950297,0.0139442176668286,0.0595008675023184,0.572213787199947,-15553.6125180885
"87.5%",0.0503572792059508,0.0334457693744743,0.0141603722332924,0.0630364897322569,0.572491248221971,-15553.5240038934
"90%",0.0503834829740015,0.0340477290635356,0.0143976659463813,0.0671926417150636,0.572771721128308,-15553.4351857124
"92.5%",0.0504109496026444,0.0348347948053568,0.0147040047297483,0.0722057451407344,0.573179223920242,-15553.3318436063
"95%",0.0504503492718462,0.036147561199964,0.0150614647429143,0.0803223200881906,0.57377096076466,-15553.2234693392
"97.5%",0.0505091715277458,0.037209105349536,0.0155341488884908,0.0930663008915017,0.574580551314632,-15553.0970323805
"100%",0.0508891623689278,0.0391049113638013,0.0182988379624406,0.175927578772424,0.579995166069771,-15552.7451900528
