"","Position","C.T","G.A"
"1",1,0.545478486828458,0.306898218964418
"2",2,0.544738966961981,0.321589693075348
"3",3,0.538146674669231,0.34693553197861
"4",4,0.530121772919622,0.372095552846355
"5",5,0.522279870683281,0.394173914173266
"6",6,0.514193909329051,0.414311971950291
"7",7,0.505954267505247,0.432637570575283
"8",8,0.499671393677693,0.446865834362742
"9",9,0.500504548850408,0.45173409492605
"10",10,0.504991754981197,0.451907957953148
"11",11,0.513451724145604,0.446759480906792
"12",12,0.521577726058699,0.441339275888094
"13",-12,0.457967271654617,0.507787115039914
"14",-11,0.458107214924256,0.503549249806593
"15",-10,0.457686168653132,0.499517000102787
"16",-9,0.456021252626144,0.496264969645512
"17",-8,0.453075301533322,0.493822867773074
"18",-7,0.444326325531263,0.495883038982228
"19",-6,0.432392401925095,0.499909614827183
"20",-5,0.417205378148762,0.505553821370152
"21",-4,0.397363878555818,0.513267107319515
"22",-3,0.373118786675143,0.522176514596961
"23",-2,0.353332568947014,0.527107864520056
"24",-1,0.348547094309027,0.523408076484003
