Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Sfa-ABas_001-Ex1-cssl.clmp.fp2_r1_screen	5126710	412174.0	8.04	132.0	0.0	0.0	0.0	70.0	0.0	86256.0	1.68	263716.0	5.14	403861.0	7.869999999999999	155471.0	3.04	281284.0	5.4799999999999995	178120.0	3.4699999999999998	225605.0	4.4	184092.0	3.59	4468440	87.16
Sfa-ABas_001-Ex1-cssl.clmp.fp2_r2_screen	5126710	413878.0	8.07	132.0	0.0	0.0	0.0	0.0	0.0	86167.0	1.68	264665.0	5.16	408172.0	7.95	156132.0	3.0500000000000003	283552.0	5.53	179993.0	3.5	228141.0	4.45	185457.0	3.62	4466389	87.12
Sfa-ABas_002-Ex1-cssl.clmp.fp2_r1_screen	4006390	267882.0	6.69	31.0	0.0	0.0	0.0	42.0	0.0	84627.0	2.11	176285.0	4.4	332824.0	8.31	157228.0	3.93	248022.0	6.18	164518.0	4.1	203453.0	5.08	174562.0	4.35	3608555	90.07
Sfa-ABas_002-Ex1-cssl.clmp.fp2_r2_screen	4006390	269655.0	6.74	37.0	0.0	0.0	0.0	1.0	0.0	84577.0	2.11	176797.0	4.42	335306.0	8.360000000000001	157230.0	3.92	249392.0	6.220000000000001	165727.0	4.14	205377.0	5.13	175690.0	4.37	3606151	90.01
Sfa-ABas_003-Ex1-cssl.clmp.fp2_r1_screen	3905311	224560.0	5.75	36.0	0.0	0.0	0.0	44.0	0.0	58620.0	1.5	139051.0	3.5700000000000003	282705.0	7.24	105701.0	2.7	202157.0	5.180000000000001	129551.0	3.32	164623.0	4.23	132304.0	3.3899999999999997	3541726	90.69
Sfa-ABas_003-Ex1-cssl.clmp.fp2_r2_screen	3905311	226098.0	5.79	34.0	0.0	0.0	0.0	0.0	0.0	59272.0	1.51	140514.0	3.59	284549.0	7.29	106796.0	2.74	203745.0	5.21	130751.0	3.3499999999999996	166161.0	4.27	133955.0	3.4299999999999997	3540164	90.65
Sfa-ABas_004-Ex1-cssl.clmp.fp2_r1_screen	4154136	225395.0	5.43	7.0	0.0	0.0	0.0	31.0	0.0	59227.0	1.4300000000000002	120952.0	2.92	304134.0	7.3100000000000005	112494.0	2.71	218078.0	5.25	139042.0	3.34	178557.0	4.3	142255.0	3.4299999999999997	3802696	91.54
Sfa-ABas_004-Ex1-cssl.clmp.fp2_r2_screen	4154136	228744.0	5.5	9.0	0.0	0.0	0.0	3.0	0.0	59617.0	1.4300000000000002	123159.0	2.98	308737.0	7.43	114054.0	2.7399999999999998	221137.0	5.319999999999999	142101.0	3.42	181458.0	4.37	145409.0	3.5	3798126	91.43
Sfa-ABas_005-Ex1-cssl.clmp.fp2_r1_screen	4159680	231989.0	5.57	13.0	0.0	0.0	0.0	39.0	0.0	56023.0	1.34	123937.0	2.98	310873.0	7.47	117886.0	2.84	221893.0	5.33	137689.0	3.3099999999999996	179158.0	4.31	142622.0	3.42	3802363	91.41
Sfa-ABas_005-Ex1-cssl.clmp.fp2_r2_screen	4159680	234499.0	5.64	13.0	0.0	0.0	0.0	0.0	0.0	56791.0	1.36	125354.0	3.01	314175.0	7.55	118633.0	2.85	225089.0	5.41	139336.0	3.3499999999999996	181374.0	4.37	145237.0	3.49	3799451	91.34
Sfa-ABas_006-Ex1-cssl.clmp.fp2_r1_screen	3233483	186084.0	5.75	10.0	0.0	0.0	0.0	25.0	0.0	52885.0	1.6300000000000001	104571.0	3.2299999999999995	238057.0	7.359999999999999	96526.0	2.98	173791.0	5.380000000000001	112361.0	3.4699999999999998	142101.0	4.39	115811.0	3.58	2952169	91.3
