"","Position","C.T","G.A"
"1",1,0.603103333877764,0.323867526601081
"2",2,0.576255884113427,0.328307861398137
"3",3,0.553908813663188,0.350124386489076
"4",4,0.536607225991245,0.369514115900327
"5",5,0.522872696440845,0.385406732704202
"6",6,0.511668749797189,0.39834145062117
"7",7,0.503349148346449,0.407504241741458
"8",8,0.495075005644364,0.416805875541721
"9",9,0.485523452398896,0.427542545547459
"10",10,0.475198607366059,0.438653439802259
"11",11,0.468147012826101,0.445635889488493
"12",12,0.470979733502258,0.441951021696873
"13",-12,0.452547345901057,0.460811673314054
"14",-11,0.453997220926034,0.460001576435295
"15",-10,0.4504986165556,0.464033447188331
"16",-9,0.447612142166412,0.467589881384178
"17",-8,0.445899513939989,0.470293144989189
"18",-7,0.441541694148614,0.475701075567471
"19",-6,0.435940094443481,0.482653291651677
"20",-5,0.426241039937763,0.49364528462684
"21",-4,0.406640079213819,0.512635392660833
"22",-3,0.381492237852336,0.535870845547145
"23",-2,0.3675238108486,0.556878597601859
"24",-1,0.38604943652374,0.576098759013435
