"","Position","C.T","G.A"
"1",1,0.530770883075352,0.396275211868557
"2",2,0.554202141203351,0.433903484539528
"3",3,0.563705927196184,0.473228508079955
"4",4,0.569174810902292,0.504245164572945
"5",5,0.578282457707653,0.521332284705918
"6",6,0.589532184210111,0.52943385570678
"7",7,0.59959161986165,0.534225371612821
"8",8,0.604943144508517,0.541437862072327
"9",9,0.607485513145701,0.549430344149146
"10",10,0.607605900217801,0.558186295089967
"11",11,0.605631351838403,0.567556643687692
"12",12,0.603179020679301,0.57585930738049
"13",-12,0.585358852849957,0.593902084274964
"14",-11,0.577848378846064,0.595771750932823
"15",-10,0.567620550668823,0.598610079474258
"16",-9,0.557601671404237,0.59956136653803
"17",-8,0.549051389048403,0.597451687162869
"18",-7,0.541450593471026,0.592375121998625
"19",-6,0.535867369616757,0.58290746051195
"20",-5,0.527173549065427,0.572108352261315
"21",-4,0.510769684320355,0.562389711251018
"22",-3,0.482153524835337,0.555056459041688
"23",-2,0.445401152893161,0.543819554891917
"24",-1,0.409386243128912,0.519235466644022
