"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0604076656670265,0.028991453410396,0.00157130383974622,0.0829576466328099,0.476762814068153,-5890.48180025237
"Std.",0.000307039078694995,0.00138704469704866,0.00121120627084267,0.0158018135208506,0.00309138664558339,1.60619332212314
"Acceptance ratio",0.18728,0.19036,0.15748,0.16914,0.28856,0.6716
"0%",0.0591715706844442,0.0243887922430644,2.17073503592808e-08,0.0408405205048609,0.464439888321441,-5901.66307807996
"2.5%",0.0598035376936678,0.02619872311218,5.26986843147176e-05,0.0575069998262401,0.470862149187204,-5894.44771085601
"5%",0.0598916427250516,0.0266574604650048,0.000115946178901974,0.0604785231214697,0.471732239173095,-5893.54705493744
"7.5%",0.0599585206638111,0.0269411777615636,0.000174916448603102,0.0626133310746634,0.472358625010213,-5892.9661507863
"10%",0.0600016370389865,0.0271397875034442,0.000217302789201551,0.0645024116106915,0.472798326333032,-5892.60508665782
"12.5%",0.0600491856994124,0.0273486356240353,0.000271698994599119,0.065773049193956,0.473239891728592,-5892.3030905651
"15%",0.0600865281995761,0.0275188773447068,0.000326595699771247,0.067172205800707,0.473553336235901,-5892.0569246623
"17.5%",0.0601176469891473,0.0276752949945578,0.000384391986734802,0.0684351841755359,0.473899639558112,-5891.85094794946
"20%",0.0601463360013519,0.0278226335485315,0.000450062214538118,0.069551526676073,0.474192751790322,-5891.66689826984
"22.5%",0.0601736082332873,0.0279338453109537,0.000526932073321692,0.0705152407180625,0.474433321013251,-5891.48616766341
"25%",0.0602031966565819,0.0280445471762319,0.000597588129984152,0.0716779846403158,0.47468923933104,-5891.33433037545
"27.5%",0.0602250963116612,0.0281630927308256,0.000667152209085371,0.0726126552479891,0.474918236397764,-5891.18497796912
"30%",0.0602501770090384,0.0282736560574117,0.000745534964484361,0.0734299319864588,0.475142981632581,-5891.05601669035
"32.5%",0.06027428511889,0.0283607056158319,0.000815031062551196,0.0744738536754359,0.475347218843619,-5890.92679470875
"35%",0.0602962469142359,0.0284653359429681,0.000872929250502104,0.0755615001373312,0.475546106903926,-5890.80241898627
"37.5%",0.0603143870414243,0.0285676014250022,0.000937267326854407,0.0765612936044,0.47574335678443,-5890.68810790046
"40%",0.0603364939916405,0.0286506737037025,0.00100464771495276,0.0772916468179827,0.475918910242384,-5890.57976762014
"42.5%",0.0603574133389973,0.0287374350896321,0.00107885771895046,0.0782003187245422,0.47611366813613,-5890.4740342539
"45%",0.0603760641433835,0.028836194438386,0.00114744891677029,0.0791068552640168,0.476307594932499,-5890.37566917029
"47.5%",0.0603952131415072,0.0289194282019501,0.00123421441974594,0.0799918340648215,0.476504626684911,-5890.27990217677
"50%",0.0604114184174603,0.0290103115873834,0.00129962232374015,0.080936578921819,0.476684397680449,-5890.17997602188
"52.5%",0.0604305227735494,0.0291024352573698,0.00138441567793032,0.0819876806217898,0.476883739320141,-5890.08218378204
"55%",0.0604486234919395,0.0291900563647991,0.0014787610327762,0.0830112061579206,0.477084115610585,-5889.9818428393
"57.5%",0.0604652571245535,0.0292868694733173,0.00156178626695748,0.0841864907135766,0.477317354357185,-5889.88978069098
"60%",0.0604836748099511,0.0293710160850675,0.00165954142470362,0.0852324075381963,0.477505007999141,-5889.8022297742
"62.5%",0.0605025822456248,0.0294707007416634,0.00175121758635173,0.086472948321201,0.477706449787057,-5889.71463819733
"65%",0.0605251323933745,0.029568297966522,0.00184920551475687,0.0875682318887733,0.477907281361013,-5889.62694923559
"67.5%",0.0605461865041694,0.0296664597499859,0.00195640276625987,0.0885195033568521,0.478111172130137,-5889.54601719698
"70%",0.0605666642151863,0.0297503129215762,0.0020652464640301,0.0896847388333472,0.478336112700788,-5889.46654399594
"72.5%",0.0605857485725453,0.0298772741176227,0.00218547056553641,0.0909520256446473,0.478544385671906,-5889.38051415141
"75%",0.0606106743212231,0.0299887666685126,0.00230696729393918,0.0922720066622198,0.478782025800304,-5889.29880935631
"77.5%",0.0606344373458039,0.0301089341067539,0.00243351881517989,0.093610779316214,0.479075004249245,-5889.21296926962
"80%",0.0606631821566261,0.0302302333194725,0.002562161088108,0.0954541265740731,0.479360533661302,-5889.12975989174
"82.5%",0.0606982480127372,0.0303415452546689,0.00272613230854882,0.0971479716108809,0.479671606537904,-5889.04373296956
"85%",0.0607243879349442,0.0304632814423438,0.00288426742300066,0.0995042194819366,0.479990415226076,-5888.94856746171
"87.5%",0.0607618597016034,0.0306204620837639,0.00306895760604709,0.101700111713993,0.480364857185294,-5888.84738980149
"90%",0.060802892307845,0.0307753031331323,0.00329857547785839,0.104342196486956,0.480786278602274,-5888.74576169241
"92.5%",0.0608475158432113,0.0309504119403691,0.00357947496728705,0.107076599346406,0.481318978008631,-5888.62143368025
"95%",0.0609010317315817,0.031213151650178,0.00389144427590466,0.111946046985307,0.481961645146934,-5888.48694363306
"97.5%",0.0610104581639353,0.0315389216629434,0.00440132554891769,0.118093734224798,0.48297079992182,-5888.30320547697
"100%",0.0615607509688296,0.0337256970346377,0.00857800897267642,0.162146760409575,0.488632128804632,-5887.80505153822
