pos	5pC>T
1	0.0207024250984463
2	0.0314039542504937
3	0.0189207434520602
4	0.0210287716389069
5	0.0206118936386947
6	0.0308480228680324
7	0.0340459610027855
8	0.0277644586029098
9	0.0283259377227513
10	0.0312129987588981
11	0.0243431534880815
12	0.0253090197038306
13	0.0275833973967265
14	0.0280338143895502
15	0.028825573860624
16	0.0283616072016109
17	0.0280091393350071
18	0.0270503158411051
19	0.0277952198367423
20	0.0285027746063776
21	0.0284929100430521
22	0.0277783370581405
23	0.0285537351408839
24	0.0298350864921579
25	0.0291161015468559
